epoch,semi_major_axis,eccentricity,inclination,argument_of_periapsis,longitude_of_ascending_node,true_anomaly
757469275.0,6882628.1952435635,0.003078297545585137,1.699905923222927,1.24937895709314,3.339398662869106,0.8435699405595681
757469285.0,6882809.366160464,0.003109877951933824,1.6999041580708876,1.2516590076578185,3.3394017168787187,0.852392533272072
757469295.0,6882992.827238538,0.0031412842376852537,1.6999023703494118,1.2541753555377406,3.3394047324754976,0.86097839370997
757469305.0,6883178.491953507,0.0031724944898493548,1.6999005610250726,1.2569184641726248,3.339407708976964,0.8693370500276125
757469315.0,6883366.27279116,0.003203487487939403,1.69989873108178,1.2598790617639903,3.3394106457229413,0.8774777656612106
757469325.0,6883556.081243444,0.003234242675119163,1.6998968815197786,1.2630481379526,3.339413542076772,0.8854095426524531
757469335.0,6883747.827802695,0.0032647401306243953,1.6998950133545738,1.2664169392028042,3.3394163974265143,0.8931411262651853
757469345.0,6883941.42195466,0.0032949605435544384,1.6998931276157916,1.269976963114466,3.3394192111861227,0.9006810106744765
757469355.0,6884136.772170888,0.003324885188131694,1.6998912253459697,1.2737199518598057,3.3394219827965927,0.9080374455307302
757469365.0,6884333.785901152,0.0033544959004908246,1.6998893075992876,1.277637884920579,3.3394247117270908,0.9152184432234227
757469375.0,6884532.369566486,0.00338377505705916,1.6998873754402308,1.2817229712810874,3.3394273974760296,0.9222317866889764
757469385.0,6884732.428553575,0.00341270555456186,1.6998854299421993,1.2859676412154353,3.3394300395721146,0.9290850376243411
757469395.0,6884933.867211068,0.0034412707916809853,1.6998834721860596,1.2903645377902029,3.339432637575337,0.9357855449851266
757469405.0,6885136.5888485,0.003469454652380369,1.6998815032586454,1.2949065081895723,3.3394351910779134,0.9423404536612414
757469415.0,6885340.4957383955,0.0034972414908985903,1.6998795242512144,1.2995865949551457,3.3394376997051625,0.9487567132377994
757469425.0,6885545.489122162,0.0035246161183960186,1.6998775362578622,1.3043980272219824,3.339440163116322,0.9550410867597771
757469435.0,6885751.469209351,0.003551563791058859,1.6998755403725911,1.309334211509846,3.33944258100686,0.9612001599416211
757469445.0,6885958.335045568,0.003578070197423972,1.6998735376700258,1.3143887163879815,3.339444953129892,0.967240356505697
757469455.0,6886165.984796668,0.0036041214540475435,1.6998715292353468,1.3195552765239213,3.339447279258296,0.973167934129067
757469465.0,6886374.315911438,0.003629704101266816,1.6998695161790522,1.324827790364966,3.3394495591677975,0.9789889867605145
757469475.0,6886583.224790025,0.003654805091524085,1.6998674995916674,1.3302002954215526,3.339451792688592,0.9847094693443561
757469485.0,6886792.606885385,0.003679411786055094,1.6998654805496234,1.3356669637171437,3.33945397969607,0.99033520236974
757469495.0,6887002.356806209,0.0037035119530256367,1.6998634601205491,1.3412220971194218,3.339456120102906,0.9958718765388902
757469505.0,6887212.368368402,0.0037270937659331445,1.699861439361631,1.3468601203220198,3.3394582138591558,1.0013250597858543
757469515.0,6887422.534653365,0.003750145803174299,1.6998594193180043,1.3525755741609282,3.339460260952234,1.0067002039605653
757469525.0,6887632.748072959,0.0037726570486991125,1.699857401021191,1.3583631092694683,3.339462261406785,1.012002651174327
757469535.0,6887842.900441115,0.00379461689364774,1.6998553854875886,1.3642174800764897,3.339464215284437,1.017237639802071
757469545.0,6888052.883051922,0.0038160151388894974,1.6998533737170254,1.370133539147059,3.3394661226834463,1.022410310142123
757469555.0,6888262.5867639845,0.003836841998359129,1.6998513666913904,1.3761062318618997,3.339467983738223,1.0275257097372212
757469565.0,6888471.902090752,0.0038570881030963763,1.699849365373348,1.3821305914292088,3.339469798618742,1.0325887983631652
757469575.0,6888680.719296434,0.0038767445058890656,1.6998473707051485,1.3882017342195436,3.33947156752985,1.0376044526944073
757469585.0,6888888.928497153,0.0038958026864234743,1.6998453836075431,1.3943148554134015,3.339473290710448,1.042577470656963
757469595.0,6889096.419766773,0.00391425455684138,1.6998434049788136,1.400465224947249,3.3394749684325804,1.0475125754828956
757469605.0,6889303.083246909,0.003932092467605725,1.6998414356939244,1.4066481837434315,3.3394766010004147,1.0524144194809373
757469615.0,6889508.809260518,0.00394930921358327,1.6998394766038079,1.4128591402062836,3.339478188749124,1.057287587540938
757469625.0,6889713.488428453,0.0039658980402511425,1.6998375285347862,1.41909356696915,3.339479732043682,1.0621366003874302
757469635.0,6889917.011788317,0.003981852649937049,1.6998355922881399,1.4253469978716677,3.3394812312775684,1.0669659176029653
757469645.0,6890119.270914923,0.003997167208014017,1.6998336686398274,1.4316150251491444,3.339482686871402,1.0717799404393824
757469655.0,6890320.158041688,0.0040118363489692836,1.6998317583403604,1.4378932968145997,3.339484099271503,1.076583014436455
757469665.0,6890519.566182236,0.0040258551822742435,1.6998298621148389,1.4441775142137294,3.3394854689483955,1.0813794318676464
757469675.0,6890717.389251443,0.004039219297988398,1.699827980663148,1.450463429732012,3.3394867963952652,1.0861734340337634
757469685.0,6890913.522185256,0.004051924772038158,1.6998261146603173,1.4567468446341068,3.3394880821263735,1.0909692134243572
757469695.0,6891107.861058552,0.004063968171116281,1.6998242647570454,1.463023607016996,3.339489326675446,1.0957709157654185
757469705.0,6891300.303200346,0.0040753465571594545,1.6998224315803845,1.4692896098566524,3.3394905305940483,1.100582641973587
757469715.0,6891490.7473057,0.00408605749136217,1.6998206157345837,1.4755407891300611,3.339491694449949,1.1054084500350458
757469725.0,6891679.093543639,0.004096099037700994,1.6998188178020883,1.4817731219947918,3.3394928188255024,1.110252356826908
757469735.0,6891865.243660552,0.004105469765943677,1.6998170383446884,1.4879826250085135,3.339493904316039,1.1151183398986908
757469745.0,6892049.101078438,0.0041141687541337135,1.6998152779048084,1.4941653523735727,3.339494951528298,1.120010339228771
757469755.0,6892230.570987555,0.004122195590542765,1.699813537006931,1.5003173941912002,3.339495961078898,1.124932258971241
757469765.0,6892409.560433033,0.004129550375097402,1.6998118161591467,1.5064348747128296,3.339496933592865,1.1298879692056896
757469775.0,6892585.978394952,0.0041362337202863475,1.6998101158548145,1.5125139505749912,3.3394978697022295,1.134881307703436
757469785.0,6892759.735861698,0.004142246751571888,1.699808436574324,1.5185508090091306,3.339498770044701,1.1399160817188692
757469795.0,6892930.745896195,0.004147591107330272,1.6998067787869466,1.5245416660160918,3.339499635262434,1.144996069816147
757469805.0,6893098.923694949,0.004152268938354347,1.6998051429527568,1.5304827644987502,3.339500466000885,1.1501250237377683
757469815.0,6893264.18663964,0.004156282906959524,1.6998035295246134,1.5363703723480038,3.339501262907788,1.1553066703198074
757469825.0,6893426.4543413,0.004159636185738197,1.6998019389501808,1.5422007804769418,3.339502026632236,1.1605447134589835
757469835.0,6893585.648677008,0.004162332456012301,1.6998003716739731,1.5479703008025865,3.339502757823897,1.1658428361321762
757469845.0,6893741.693819202,0.00416437590604309,1.6997988281394063,1.553675264174738,3.339503457132344,1.1712047024688395
757469855.0,6893894.516257699,0.004165771229054303,1.6997973087908362,1.5593120182539804,3.339504125206534,1.1766339598742663
757469865.0,6894044.044814728,0.0041665236211359796,1.6997958140755671,1.5648769253451615,3.339504762694413,1.1821342411973763
757469875.0,6894190.210653145,0.004166638779092837,1.6997943444458097,1.570366360190896,3.3395053702426694,1.1877091669384823
757469885.0,6894332.947278148,0.004166122898302755,1.6997929003605714,1.5757767077341693,3.3395059484966194,1.1933623474879467
757469895.0,6894472.190532926,0.004164982670655741,1.6997914822874602,1.5811043608620012,3.339506498100244,1.1990973853837725
757469905.0,6894607.878588581,0.0041632252826361545,1.6997900907043826,1.586345718140299,3.339507019696355,1.2049178775779912
757469915.0,6894739.951928804,0.004160858413618297,1.6997887261011178,1.5914971815572811,3.339507513926902,1.2108274176944618
757469925.0,6894868.353329775,0.004157890234434,1.699787388980754,1.5965551542910992,3.3395079814334117,1.2168295982624553
757469935.0,6894993.027835884,0.004154329406278618,1.6997860798609667,1.601516038522184,3.3395084228575516,1.2229280129054911
757469945.0,6895113.922731733,0.004150185080006652,1.699784799275126,1.6063762333110703,3.339508838841809,1.2291262584646718
757469955.0,6895230.9875110015,0.004145466895870425,1.6997835477732182,1.6111321325644612,3.3395092300302878,1.2354279370337444
757469965.0,6895344.173842814,0.004140184983747921,1.6997823259225688,1.6157801231170834,3.339509597069601,1.2418366578783486
757469975.0,6895453.4355360875,0.004134349963896879,1.699781134308356,1.6203165829549255,3.3395099406098576,1.248356039213842
757469985.0,6895558.7285025185,0.00412797294826808,1.699779973533904,1.6247378796094978,3.339510261305721,1.254989709812074
757469995.0,6895660.010718746,0.00412106554240044,1.6997788442207495,1.6290403687563988,3.3395105598175463,1.261741310403811
757470005.0,6895757.24218823,0.00411363984791253,1.6997777470084723,1.6332203930488742,3.3395108368125577,1.2686144948461393
757470015.0,6895850.384903434,0.004105708465595154,1.699776682554289,1.637274281223451,3.339511092966076,1.2756129310177438
757470025.0,6895939.402808783,0.00409728449910182,1.699775651532406,1.6411983475135616,3.3395113289627627,1.2827403014061631
757470035.0,6896024.261764856,0.004088381559218254,1.6997746546331274,1.6449888914088249,3.339511545497881,1.2900003033493443
757470045.0,6896104.929514335,0.0040790137686882435,1.6997736925617273,1.648642197800745,3.3395117432785457,1.2973966488907385
757470055.0,6896181.375650024,0.004069195767555152,1.6997727660370814,1.6521545375547222,3.3395119230249586,1.3049330642080417
757470065.0,6896253.571585378,0.004058942718972264,1.6997718757900704,1.655522168551811,3.3395120854716036,1.3126132885721482
757470075.0,6896321.490527819,0.00404827031542076,1.6997710225617568,1.658741337242685,3.3395122313683916,1.3204410727938525
757470085.0,6896385.107455158,0.0040371947852629484,1.6997702071013512,1.6618082807595183,3.339512361481744,1.3284201771125985
757470095.0,6896444.399095292,0.0040257328995452835,1.6997694301639725,1.6647192296281654,3.3395124765955955,1.336554368484884
757470105.0,6896499.343909375,0.004013901978956477,1.6997686925082212,1.6674704111276333,3.3395125775122985,1.3448474172253382
757470115.0,6896549.922078512,0.004001719900829772,1.6997679948935767,1.670058053340312,3.3395126650534332,1.3533030929569971
757470125.0,6896596.115494155,0.003989205106073526,1.6997673380776388,1.672478389939278,3.3395127400604867,1.361925159824474
757470135.0,6896637.907752136,0.0039763766058966525,1.699766722813227,1.674727665756997,3.3395128033954142,1.3707173709256903
757470145.0,6896675.284150326,0.003963253988189387,1.6997661498453627,1.6768021431802045,3.339512855941061,1.3796834619173952
757470155.0,6896708.231689863,0.003949857423405297,1.699765619908151,1.6786981094112212,3.3395128986014306,1.3888271437542186
757470165.0,6896736.73907979,0.003936207669782588,1.699765133721585,1.6804118846377525,3.33951293230181,1.398152094519207
757470175.0,6896760.796744912,0.003922326077731856,1.6997646919882952,1.6819398311473768,3.3395129579887306,1.4076619503096406
757470185.0,6896780.3968366645,0.003908234593208889,1.6997642953902674,1.6832783634209871,3.3395129766297633,1.4173602951438713
757470195.0,6896795.533246747,0.003893955759884648,1.6997639445855541,1.684423959238154,3.3395129892131563,1.427250649856212
757470205.0,6896806.201623306,0.0038795127199147805,1.6997636402049996,1.6853731718195708,3.3395129967472963,1.4373364599547178
757470215.0,6896812.399389216,0.003864929213105529,1.6997633828490077,1.6861226430270388,3.3395130002600144,1.4476210824214082
757470225.0,6896814.125762291,0.003850229574267779,1.6997631730843727,1.6866691176363255,3.3395130007977203,1.4581077714395934
757470235.0,6896811.381776942,0.0038354387285457502,1.6997630114411975,1.6870094586892241,3.3395129994243753,1.4687996630419806
757470245.0,6896804.170306951,0.003820582184504303,1.699762898409924,1.6871406639218334,3.3395129972203215,1.4796997586825456
757470255.0,6896792.496089012,0.003805686024758426,1.6997628344384952,1.6870598832603587,3.3395129952809492,1.490810907740863
757470265.0,6896776.365746621,0.003790776893926438,1.699762819929671,1.6867644373590662,3.339512994715238,1.5021357889842757
757470275.0,6896755.787813934,0.0037758819836925047,1.6997628552385202,1.6862518371474615,3.339512996644154,1.5136768910208231
757470285.0,6896730.772759235,0.003761029014767137,1.6997629406701025,1.685519804338744,3.33951300219894,1.5254364917908856
757470295.0,6896701.333007638,0.003746246215540105,1.699763076477364,1.6845662928345608,3.3395130125192924,1.537416637162519
757470305.0,6896667.482962636,0.0037315622972300573,1.6997632628592554,1.683389510948808,3.339513028751449,1.5496191187077366
757470315.0,6896629.23902621,0.003717006425345361,1.699763499959093,1.6819879443529953,3.3395130520461858,1.562045450757215
757470325.0,6896586.619617151,0.0037026081872855213,1.6997637878631673,1.6803603796280941,3.3395130835567666,1.57469684684852
757470335.0,6896539.645187318,0.003688397555929493,1.6997641265996175,1.6785059282874606,3.339513124436823,1.5875741957032443
757470345.0,6896488.338235505,0.0036744048490785,1.6997645161375712,1.6764240511170783,3.3395131758382184,1.6006780368868265
757470355.0,6896432.723318797,0.003660660684644617,1.699764956386562,1.6741145826555404,3.3395132389088826,1.6140085363286274
757470365.0,6896372.8270610785,0.00364719593150416,1.6997654471962236,1.6715777556174896,3.339513314790652,1.6275654618985445
757470375.0,6896308.678158643,0.003634041655967424,1.6997659883562644,1.6688142250421567,3.3395134046171178,1.6413481592585264
757470385.0,6896240.307382675,0.003621229063850884,1.69976657959672,1.665825091928098,3.3395135095115176,1.655355528227889
757470395.0,6896167.747578552,0.003608789438178276,1.6997672205884822,1.6626119260957084,3.339513630584663,1.6695859999208507
757470405.0,6896091.033661906,0.003596754072578947,1.699767910944096,1.6591767880020463,3.3395137689329317,1.68403751493176
757470415.0,6896010.202611367,0.0035851542004997675,1.6997686502188214,1.6555222492152608,3.339513925636348,1.6987075028607144
757470425.0,6895925.293458036,0.0035740209203965517,1.6997694379119457,1.6516514112445029,3.3395141017567402,1.7135928634836985
757470435.0,6895836.34727171,0.003563385117123063,1.6997702734683389,1.6475679224122197,3.33951429833601,1.7286899498803363
757470445.0,6895743.4071439365,0.003553277379790858,1.6997711562802358,1.643275992448422,3.3395145163945217,1.7439945538396686
757470455.0,6895646.518167958,0.00354372791643231,1.699772085689232,1.6387804044891545,3.3395147569296086,1.759501893861727
757470465.0,6895545.727415754,0.0035347664658514034,1.6997730609884756,1.6340865241655353,3.339515020914228,1.775206606068536
757470475.0,6895441.083912275,0.0035264222071106893,1.6997740814250375,1.6292003054794,3.3395153092957526,1.791102738328509
757470485.0,6895332.638607016,0.0035187236671539845,1.6997751462024402,1.6241282931818173,3.3395156229949166,1.8071837478779669
757470495.0,6895220.444343193,0.0035116986271206438,1.6997762544833261,1.618877621393192,3.3395159629049194,1.8234425027010723
757470505.0,6895104.555824694,0.0035053740279570415,1.6997774053922432,1.6134560082373346,3.3395163298906896,1.8398712868957845
757470515.0,6894985.029581,0.0034997758759754767,1.6997785980185258,1.6078717462972398,3.3395167247883086,1.8564618102181076
757470525.0,6894861.923930362,0.0034949291490497286,1.6997798314192496,1.6021336887493673,3.339517148404602,1.8732052219478281
757470535.0,6894735.298941469,0.0034908577041674743,1.699781104622238,1.5962512310813692,3.339517601516886,1.8900921291707977
757470545.0,6894605.216393775,0.003487584187084152,1.6997824166290956,1.5902342883561067,3.3395180848728834,1.907112619514924
757470555.0,6894471.739736847,0.003485129944831939,1.699783766418249,1.584093268046183,3.33951859919078,1.9242562883156324
757470565.0,6894334.934048813,0.0034835149418436513,1.6997851529479713,1.5778390385277414,3.3395191451594424,1.941512270122058
757470575.0,6894194.8659943,0.0034827576804373536,1.6997865751593684,1.5714828933902896,3.33951972343877,1.9588692743871976
757470585.0,6894051.60378192,0.0034828751263880206,1.6997880319793086,1.565036511783679,3.339520334660186,1.9763156251208989
757470595.0,6893905.2171216635,0.003483882640278537,1.6997895223232722,1.55851191509464,3.3395209794272436,1.9938393042132803
757470605.0,6893755.777182245,0.0034857939152735527,1.6997910450981055,1.5519214203033538,3.3395216583163525,2.0114279980781027
757470615.0,6893603.356548654,0.003488620921905289,1.6997925992046607,1.5452775904330218,3.3395223718776057,2.0290691472031277
757470625.0,6893448.029180063,0.003492373860390049,1.699794183540305,1.5385931825562529,3.339523120635686,2.0467499981436474
757470635.0,6893289.87036815,0.0034970611209143207,1.6997957970012842,1.531881093869586,3.339523905090857,2.064457657447859
757470645.0,6893128.956696043,0.0035026892522477555,1.6997974384849306,1.5251543063781152,3.339524725720008,2.08217914697212
757470655.0,6892965.365997866,0.0035092629389398577,1.6997991068916984,1.5184258307655096,3.339525582977752,2.099901460010799
757470665.0,6892799.177319035,0.003516784987268046,1.699800801127024,1.5117086500325039,3.339526477297543,2.117611617657623
757470675.0,6892630.47087728,0.003525256319998371,1.6998025201029987,1.5050156634944891,3.339527409092824,2.1352967248079193
757470685.0,6892459.328024417,0.0035346759799231874,1.6998042627398495,1.498359631719623,3.3395283787581667,2.152944025220307
757470695.0,6892285.831208843,0.0035450411420408405,1.699806027967225,1.4917531229692174,3.3395293866704034,2.170540955076095
757470705.0,6892110.063938752,0.0035563471341458048,1.6998078147252837,1.4852084616735155,3.3395304331897298,2.1880751945032655
757470715.0,6891932.110745976,0.003568587465511288,1.6998096219655863,1.4787376794357492,3.339531518660772,2.2055347165721573
757470725.0,6891752.057150383,0.003581753863261225,1.6998114486517906,1.472352469009357,3.339532643413591,2.222907833317956
757470735.0,6891569.989624778,0.003595836315958608,1.6998132937601573,1.4660641416400422,3.3395338077646346,2.240183238398333
757470745.0,6891385.995560136,0.0036108231238724843,1.699815156279868,1.4598835880999985,3.339535012017598,2.2573500460588733
757470755.0,6891200.163231089,0.0036267009553368336,1.6998170352131656,1.4538212436819342,3.339536256464214,2.2743978261386943
757470765.0,6891012.581761519,0.0036434549085682852,1.6998189295753234,1.4478870573522375,3.339537541384933,2.291316634916887
757470775.0,6890823.341090089,0.0036610685782922895,1.6998208383944553,1.4420904651937578,3.3395388670495065,2.308097041669315
757470785.0,6890632.531935612,0.003679524126498523,1.6998227607111764,1.4364403682083347,3.3395402337174684,2.3247301508656384
757470795.0,6890440.245762041,0.003698802356645432,1.6998246955781275,1.430945114481868,3.3395416416384824,2.3412076200037646
757470805.0,6890246.574742995,0.003718882790643589,1.6998266420593775,1.4256124856584718,3.339543091052589,2.3575216731351905
757470815.0,6890051.6117256265,0.0037397437479509414,1.6998285992297166,1.4204496876159125,3.3395445821903262,2.3736651101890267
757470825.0,6889855.450193701,0.0037613624261468156,1.6998305661738564,1.415463345185851,3.3395461152727264,2.3896313122511863
757470835.0,6889658.1842297595,0.0037837149823732566,1.6998325419855533,1.410659500722149,3.3395476905111985,2.405414242995483
757470845.0,6889459.908476246,0.0038067766150752854,1.699834525766669,1.4060436162840775,3.3395493081072885,2.4210084464997905
757470855.0,6889260.718095443,0.0038305216455095338,1.699836516626184,1.4016205791744438,3.339550968252326,2.436409041707264
757470865.0,6889060.70872821,0.0038549235985333077,1.6998385136791851,1.3973947105513236,3.3395526711269667,2.4516117138139077
757470875.0,6888859.976451308,0.0038799552822428676,1.699840516045834,1.3933697768167501,3.339554416900626,2.466612702879171
757470885.0,6888658.617733407,0.003905588866064219,1.6998425228503418,1.3895490034778948,3.3395562057308235,2.481408789964014
757470895.0,6888456.729389588,0.003931795956962439,1.6998445332199563,1.385935091174135,3.339558037762436,2.495997281103059
757470905.0,6888254.408534423,0.003958547673470242,1.6998465462839834,1.382530233564781,3.3395599131268785,2.510375989416051
757470915.0,6888051.752533591,0.00398581471729734,1.6998485611728504,1.3793361367792691,3.3395618319412206,2.5245432156568244
757470925.0,6887848.858954063,0.004013567442310977,1.6998505770172285,1.376354040143607,3.3395637943072423,2.538497727485985
757470935.0,6887645.825512887,0.004041775920733388,1.699852592947222,1.3735847379085837,3.339565800310453,2.5522387377418045
757470945.0,6887442.750024704,0.004070410006430112,1.6998546080916386,1.3710286017231355,3.3395678500190806,2.5657658819659304
757470955.0,6887239.730347996,0.004099439395207529,1.6998566215773472,1.368685603613966,3.3395699434830424,2.579079195422809
757470965.0,6887036.864330233,0.004128833682062217,1.6998586325287328,1.3665553392510918,3.3395720807329146,2.592179089833165
757470975.0,6886834.24975207,0.004158562415357442,1.6998606400672545,1.36463705130077,3.3395742617789064,2.6050663300200734
757470985.0,6886631.984270681,0.0041885951479282285,1.699862643311111,1.3629296526856072,3.3395764866098654,2.6177420106478184
757470995.0,6886430.165362461,0.004218901485131192,1.699864641375021,1.3614317495940877,3.339578755192311,2.6302075332113226
757471005.0,6886228.890265217,0.004249451129885511,1.6998666333701153,1.360141664099846,3.339581067469515,2.6424645834158014
757471015.0,6886028.25592011,0.004280213924754453,1.6998686184039478,1.359057456270709,3.3395834233606583,2.6545151090666335
757471025.0,6885828.358913499,0.004311159891135825,1.6998705955806181,1.3581769456668813,3.339585822760027,2.66636129857006
757471035.0,6885629.295418922,0.004342259265644351,1.6998725640010128,1.3574977321421402,3.339588265536326,2.6780055601308717
757471045.0,6885431.161139427,0.00437348253376677,1.6998745227631527,1.3570172158807385,3.3395907515320538,2.6894505017143584
757471055.0,6885234.051250483,0.004404800460883518,1.6998764709626493,1.3567326166144205,3.339593280562997,2.700698911828134
757471065.0,6885038.060343681,0.004436184120756222,1.699878407693261,1.3566409919797842,3.339595852417819,2.7117537411636077
757471075.0,6884843.282371413,0.004467604921579146,1.6998803320475446,1.3567392549858297,3.3395984668577645,2.7226180851272472
757471085.0,6884649.810592812,0.004499034629695762,1.699882243117593,1.3570241905741127,3.3396011236164855,2.7332951672792336
757471095.0,6884457.737521069,0.004530445391086933,1.6998841399958524,1.3574924712614742,3.3396038223999827,2.7437883236895213
757471105.0,6884267.154872374,0.004561809750728191,1.699886021776007,1.358140671865189,3.3396065628866705,2.7541009882114866
757471115.0,6884078.153516625,0.004593100669925077,1.699887887553927,1.3589652833161914,3.339609344727569,2.7642366786674666
757471125.0,6883890.82343007,0.004624291541726301,1.6998897364286631,1.3599627255719196,3.339612167546617,2.7741989839347005
757471135.0,6883705.253650033,0.004655356204511576,1.6998915675034816,1.3611293596472864,3.3396150309411032,2.783991551913116
757471145.0,6883521.532231813,0.004686268953862425,1.699893379886928,1.3624614987830972,3.3396179344822206,2.793618078355678
757471155.0,6883339.746207892,0.0047170045528070114,1.6998951726939076,1.363955418778409,3.339620877715724,2.8030822965347855
757471165.0,6883159.981549467,0.004747538240540625,1.6998969450467738,1.3656073675124771,3.339623860162711,2.81238796771908
757471175.0,6882982.3231304195,0.004777845739713949,1.6998986960764104,1.367413573686954,3.3396268813204766,2.8215388724299997
