0,1,2,3
0.005149784659589465,0.212268187016355,-0.8965765855046798,-0.38867225630795815
0.005149785925124698,0.21226999221457657,-0.8965763893103864,-0.3886717229762148
0.0051497871972832855,0.2122718025354919,-0.896576192850662,-0.38867118744971096
0.005149788475916939,0.2122736180034089,-0.8965759961004263,-0.3886706497729467
0.00514978976087658,0.21227543864199533,-0.8965757990346371,-0.38867010999068236
0.0051497910520123666,0.212277264474276,-0.8965756016282941,-0.38866956814793385
0.0051497923491737084,0.21227909552262988,-0.896575403856441,-0.3886690242899664
0.005149793652209287,0.21228093180878724,-0.8965752056941695,-0.3886684784622883
0.005149794960967076,0.2122827733538272,-0.8965750071166227,-0.388667930710646
0.005149796275294357,0.21228462017817487,-0.8965748080989973,-0.3886673810810177
0.005149797595037747,0.21228647230159922,-0.8965746086165475,-0.3886668296196076
0.005149798920043208,0.21228832974321032,-0.8965744086445878,-0.3886662763728398
0.0051498002501560725,0.21229019252145714,-0.8965742081584963,-0.3886657213873528
0.005149801585221065,0.2122920606541255,-0.8965740071337179,-0.3886651647099928
0.00514980292508232,0.21229393415833592,-0.8965738055457669,-0.38866460638780864
0.005149804269583399,0.21229581305054135,-0.8965736033702308,-0.38866404646804514
0.005149805618567312,0.21229769734652537,-0.8965734005827728,-0.388663484998137
0.005149806971876545,0.21229958706140065,-0.8965731971591352,-0.3886629220257032
0.005149808329353069,0.2123014822096067,-0.8965729930751425,-0.38866235759854034
0.005149809690838366,0.2123033828049086,-0.896572788306704,-0.3886617917646172
0.005149811056173449,0.2123052888603952,-0.8965725828298178,-0.3886612245720681
0.005149812425198887,0.21230720038847778,-0.8965723766205724,-0.3886606560691866
0.0051498137977548115,0.2123091174008887,-0.8965721696551509,-0.38866008630442006
0.005149815173680955,0.21231103990868003,-0.8965719619098339,-0.3886595153263626
0.00514981655281666,0.2123129679222225,-0.8965717533610015,-0.3886589431837497
0.0051498179350009,0.21231490145120416,-0.896571543985137,-0.3886583699254513
0.0051498193200723045,0.21231684050462973,-0.8965713337588307,-0.3886577956004659
0.005149820707869178,0.21231878509081933,-0.8965711226587807,-0.3886572202579143
0.005149822098229519,0.21232073521740796,-0.8965709106617975,-0.38865664394703336
0.005149823490991044,0.21232269089134465,-0.8965706977448066,-0.3886560667171696
0.005149824885991204,0.21232465211889168,-0.8965704838848506,-0.388655488617773
0.00514982628306721,0.21232661890562468,-0.8965702690590935,-0.3886549096983909
0.005149827682056052,0.2123285912564313,-0.8965700532448221,-0.38865433000866134
0.005149829082794516,0.2123305691755113,-0.8965698364194493,-0.38865374959830706
0.005149830485119206,0.21233255266637635,-0.8965696185605172,-0.3886531685171286
0.005149831888866577,0.21233454173185012,-0.8965693996456999,-0.38865258681499937
0.005149833293872935,0.21233653637406744,-0.896569179652806,-0.38865200454185755
0.005149834699974472,0.212338536594475,-0.8965689585597811,-0.38865142174770095
0.005149836107007282,0.21234054239383093,-0.896568736344711,-0.38865083848258036
0.005149837514807387,0.2123425537722058,-0.8965685129858243,-0.3886502547965932
0.005149838923210748,0.21234457072898202,-0.8965682884614949,-0.3886496707398771
0.005149840332053293,0.21234659326285477,-0.8965680627502451,-0.3886490863626036
