CIC_AEM_VERS = 2.0
CREATION_DATE  = 2023-03-27T13:31:31.496
ORIGINATOR     = TOLOSAT

META_START

COMMENT days (MJD), sec (UTC), q0: real part, q1, q2, q3

OBJECT_NAME = IRIDIUM 103
OBJECT_ID = IRIDIUM 103

REF_FRAME_A = EME2000
REF_FRAME_B = SC_BODY_1
ATTITUDE_DIR = A2B
TIME_SYSTEM = TAI
START_TIME = 2024-01-02T11:59:55.000
STOP_TIME = 2024-01-03T11:59:55.000
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = LAST

META_STOP
60311 43232.0  0.042687 -0.000943  0.000000 0.999088
60311 44602.0 -0.400080  0.489869  0.000000 0.774574
60311 44612.0 -0.402964  0.492701  0.000000 0.771275
60311 44622.0 -0.405840  0.495518  0.000000 0.767955
60311 44632.0 -0.408709  0.498318  0.000000 0.764615
60311 44642.0 -0.411569  0.501103  0.000000 0.761254
60311 44652.0 -0.414421  0.503871  0.000000 0.757871
60311 44662.0 -0.417264  0.506623  0.000000 0.754469
60311 44672.0 -0.420100  0.509359  0.000000 0.751046
60311 44682.0 -0.422927  0.512078  0.000000 0.747602
60311 44692.0 -0.425745  0.514781  0.000000 0.744138
60311 44702.0 -0.428556  0.517466  0.000000 0.740654
60311 44712.0 -0.431358  0.520135  0.000000 0.737150
60311 44722.0 -0.434151  0.522787  0.000000 0.733625
60311 44732.0 -0.436936  0.525422  0.000000 0.730081
60311 44742.0 -0.439713  0.528039  0.000000 0.726517
60311 44752.0 -0.442481  0.530640  0.000000 0.722933
60311 44762.0 -0.445241  0.533222  0.000000 0.719329
60311 44772.0 -0.447991  0.535787  0.000000 0.715706
60311 44782.0 -0.450734  0.538335  0.000000 0.712064
60311 44792.0 -0.453467  0.540864  0.000000 0.708402
60311 44802.0 -0.456192  0.543376  0.000000 0.704721
60311 44812.0 -0.458909  0.545869  0.000000 0.701020
60311 44822.0 -0.461616  0.548345  0.000000 0.697301
60311 44832.0 -0.464315  0.550802  0.000000 0.693562
60311 44842.0 -0.467005  0.553240  0.000000 0.689805
60311 44852.0 -0.469687  0.555660  0.000000 0.686029
60311 44862.0 -0.472360  0.558061  0.000000 0.682234
60311 44872.0 -0.475024  0.560444  0.000000 0.678421
60311 44882.0 -0.477679  0.562807  0.000000 0.674589
60311 44892.0 -0.480325  0.565152  0.000000 0.670739
60311 44902.0 -0.482963  0.567477  0.000000 0.666871
60311 44912.0 -0.485592  0.569782  0.000000 0.662985
60311 44922.0 -0.488212  0.572068  0.000000 0.659080
60311 44932.0 -0.490823  0.574335  0.000000 0.655158
60311 44942.0 -0.493426  0.576581  0.000000 0.651218
60311 44952.0 -0.496020  0.578808  0.000000 0.647260
60311 44962.0 -0.498605  0.581015  0.000000 0.643285
60311 44972.0 -0.501181  0.583201  0.000000 0.639292
60311 44982.0 -0.503749  0.585367  0.000000 0.635281
60311 44992.0 -0.506308  0.587513  0.000000 0.631254
60311 45002.0 -0.508858  0.589637  0.000000 0.627209
60311 45012.0 -0.511400  0.591741  0.000000 0.623147
60311 45022.0 -0.513933  0.593824  0.000000 0.619069
60311 45032.0 -0.516457  0.595886  0.000000 0.614973
60311 45042.0 -0.518973  0.597926  0.000000 0.610861
60311 45052.0 -0.521480  0.599945  0.000000 0.606732
60311 45062.0 -0.523979  0.601943  0.000000 0.602587
60311 45072.0 -0.526470  0.603918  0.000000 0.598425
60311 45082.0 -0.528952  0.605871  0.000000 0.594247
60311 45092.0 -0.531426  0.607803  0.000000 0.590053
60311 45102.0 -0.533891  0.609712  0.000000 0.585843
60311 45112.0 -0.536348  0.611598  0.000000 0.581617
60311 45122.0 -0.538797  0.613461  0.000000 0.577376
60311 45132.0 -0.541238  0.615302  0.000000 0.573118
60311 45142.0 -0.543671  0.617119  0.000000 0.568845
60311 45152.0 -0.546096  0.618914  0.000000 0.564557
60311 45162.0 -0.548514  0.620684  0.000000 0.560253
60311 45172.0 -0.550923  0.622431  0.000000 0.555935
60311 45182.0 -0.553325  0.624154  0.000000 0.551601
60311 45192.0 -0.555719  0.625852  0.000000 0.547252
60311 45202.0 -0.558106  0.627527  0.000000 0.542888
60311 45212.0 -0.560486  0.629176  0.000000 0.538510
60311 45222.0 -0.562858  0.630801  0.000000 0.534117
60311 45232.0 -0.565223  0.632400  0.000000 0.529710
60311 45242.0 -0.567582  0.633974  0.000000 0.525288
60311 45252.0 -0.569933  0.635523  0.000000 0.520852
60311 45262.0 -0.572278  0.637045  0.000000 0.516403
60311 45272.0 -0.574616  0.638541  0.000000 0.511939
60311 45282.0 -0.576948  0.640011  0.000000 0.507461
60311 45292.0 -0.579274  0.641454  0.000000 0.502970
60311 45302.0 -0.581594  0.642870  0.000000 0.498465
60311 45312.0 -0.583908  0.644258  0.000000 0.493946
60311 45322.0 -0.586216  0.645619  0.000000 0.489415
60311 45332.0 -0.588519  0.646952  0.000000 0.484870
60311 45342.0 -0.590817  0.648256  0.000000 0.480312
60311 45352.0 -0.593110  0.649531  0.000000 0.475741
60311 45362.0 -0.595398  0.650778  0.000000 0.471158
60311 45372.0 -0.597682  0.651994  0.000000 0.466562
60311 45382.0 -0.599962  0.653181  0.000000 0.461953
60311 45392.0 -0.602238  0.654337  0.000000 0.457332
60311 45402.0 -0.604510  0.655463  0.000000 0.452698
60311 45412.0 -0.606779  0.656557  0.000000 0.448053
60311 45422.0 -0.609045  0.657620  0.000000 0.443396
60311 45432.0 -0.611309  0.658650  0.000000 0.438726
60311 45442.0 -0.613571  0.659648  0.000000 0.434045
60311 45452.0 -0.615830  0.660613  0.000000 0.429353
60311 45462.0 -0.618089  0.661543  0.000000 0.424649
60311 45472.0 -0.620346  0.662439  0.000000 0.419934
60311 45482.0 -0.622603  0.663301  0.000000 0.415208
60311 45492.0 -0.624860  0.664126  0.000000 0.410470
60311 45502.0 -0.627118  0.664916  0.000000 0.405722
60311 45512.0 -0.629376  0.665668  0.000000 0.400963
60311 45522.0 -0.631636  0.666383  0.000000 0.396194
60311 45532.0 -0.633899  0.667059  0.000000 0.391414
60311 45542.0 -0.636164  0.667696  0.000000 0.386624
60311 45552.0 -0.638432  0.668293  0.000000 0.381824
60311 45562.0 -0.640705  0.668848  0.000000 0.377013
60311 45572.0 -0.642983  0.669362  0.000000 0.372193
60311 45582.0 -0.645266  0.669833  0.000000 0.367364
60311 45592.0 -0.647556  0.670260  0.000000 0.362524
60311 45602.0 -0.649853  0.670641  0.000000 0.357676
60311 45612.0 -0.652158  0.670977  0.000000 0.352818
60311 45622.0 -0.654472  0.671264  0.000000 0.347951
60311 45632.0 -0.656797  0.671504  0.000000 0.343076
60311 45642.0 -0.659133  0.671692  0.000000 0.338191
60311 45652.0 -0.661481  0.671830  0.000000 0.333298
60311 45662.0 -0.663843  0.671913  0.000000 0.328397
60311 45672.0 -0.666220  0.671942  0.000000 0.323487
60311 45682.0 -0.668613  0.671915  0.000000 0.318570
60311 45692.0 -0.671024  0.671829  0.000000 0.313644
60311 45702.0 -0.673454  0.671682  0.000000 0.308711
60311 45712.0 -0.675906  0.671472  0.000000 0.303771
60311 45722.0 -0.678380  0.671198  0.000000 0.298823
60311 45732.0 -0.680878  0.670856  0.000000 0.293867
60311 45742.0 -0.683403  0.670443  0.000000 0.288905
60311 45752.0 -0.685957  0.669958  0.000000 0.283936
60311 45762.0 -0.688541  0.669397  0.000000 0.278961
60311 45772.0 -0.691159  0.668756  0.000000 0.273979
60311 45782.0 -0.693813  0.668032  0.000000 0.268991
60311 45792.0 -0.696506  0.667222  0.000000 0.263997
60311 45802.0 -0.699240  0.666321  0.000000 0.258998
60311 45812.0 -0.702019  0.665324  0.000000 0.253993
60311 45822.0 -0.704847  0.664228  0.000000 0.248982
60311 45832.0 -0.707727  0.663025  0.000000 0.243967
60311 45842.0 -0.710663  0.661712  0.000000 0.238947
60311 45852.0 -0.713660  0.660280  0.000000 0.233922
60311 45862.0 -0.716721  0.658725  0.000000 0.228894
60311 45872.0 -0.719853  0.657037  0.000000 0.223861
60311 45882.0 -0.723061  0.655209  0.000000 0.218824
60311 45892.0 -0.726350  0.653232  0.000000 0.213785
60311 45902.0 -0.729727  0.651096  0.000000 0.208742
60311 45912.0 -0.733199  0.648789  0.000000 0.203697
60311 45922.0 -0.736774  0.646300  0.000000 0.198649
60311 45932.0 -0.740459  0.643614  0.000000 0.193600
60311 45942.0 -0.744265  0.640717  0.000000 0.188549
60311 45952.0 -0.748201  0.637593  0.000000 0.183497
60311 45962.0 -0.752277  0.634221  0.000000 0.178445
60311 45972.0 -0.756507  0.630581  0.000000 0.173392
60311 45982.0 -0.760902  0.626649  0.000000 0.168341
60311 45992.0 -0.765478  0.622399  0.000000 0.163290
60311 46002.0 -0.770249  0.617799  0.000000 0.158242
60311 46012.0 -0.775234  0.612815  0.000000 0.153196
60311 46022.0 -0.780453  0.607408  0.000000 0.148154
60311 46032.0 -0.785925  0.601531  0.000000 0.143117
60311 46042.0 -0.791675  0.595133  0.000000 0.138085
60311 46052.0 -0.797729  0.588153  0.000000 0.133060
60311 46062.0 -0.804115  0.580520  0.000000 0.128044
60311 46072.0 -0.810866  0.572153  0.000000 0.123037
60311 46082.0 -0.818015  0.562954  0.000000 0.118042
60311 46092.0 -0.825601  0.552811  0.000000 0.113062
60311 46102.0 -0.833666  0.541586  0.000000 0.108097
60311 46112.0 -0.842254  0.529120  0.000000 0.103152
60311 46122.0 -0.851411  0.515218  0.000000 0.098230
60311 46132.0 -0.861188  0.499644  0.000000 0.093334
60311 46142.0 -0.871630  0.482114  0.000000 0.088471
60311 46152.0 -0.882782  0.462276  0.000000 0.083647
60311 46162.0 -0.894675  0.439700  0.000000 0.078868
60311 46172.0 -0.907320  0.413851  0.000000 0.074144
60311 46182.0 -0.920688  0.384063  0.000000 0.069488
60311 46192.0 -0.934682  0.349508  0.000000 0.064914
60311 46202.0 -0.949090  0.309153  0.000000 0.060442
60311 46212.0 -0.963512  0.261721  0.000000 0.056096
60311 46222.0 -0.977246  0.205660  0.000000 0.051909
60311 46232.0 -0.989111  0.139152  0.000000 0.047923
60311 46242.0 -0.997207  0.060208  0.000000 0.044192
60311 46252.0 -0.998622 -0.033034  0.000000 0.040788
60311 46262.0 -0.989190 -0.141681  0.000000 0.037799
60311 46272.0 -0.963600 -0.265003  0.000000 0.035331
60311 46282.0 -0.916302 -0.399085  0.000000 0.033500
60311 46292.0 -0.843582 -0.536021  0.000000 0.032413
60311 46302.0 -0.746176 -0.664972  0.000000 0.032148
60311 46312.0 -0.630439 -0.775549  0.000000 0.032723
60311 46322.0 -0.506491 -0.861571  0.000000 0.034096
60311 46332.0 -0.384423 -0.922448  0.000000 0.036176
60311 46342.0 -0.271381 -0.961688  0.000000 0.038850
60311 46352.0 -0.170894 -0.984394  0.000000 0.042004
60311 46362.0 -0.083723 -0.995448  0.000000 0.045539
60311 46372.0 -0.009045 -0.998740  0.000000 0.049371
60311 46382.0  0.054635 -0.997075  0.000000 0.053438
60311 46392.0  0.108955 -0.992371  0.000000 0.057688
60311 46402.0  0.155443 -0.985892  0.000000 0.062084
60311 46412.0  0.195424 -0.978455  0.000000 0.066596
60311 46422.0  0.230007 -0.970581  0.000000 0.071202
60311 46432.0  0.260102 -0.962595  0.000000 0.075885
60311 46442.0  0.286450 -0.954696  0.000000 0.080630
60311 46452.0  0.309651 -0.947005  0.000000 0.085427
60311 46462.0  0.330197 -0.939586  0.000000 0.090267
60311 46472.0  0.348485 -0.932473  0.000000 0.095142
60311 46482.0  0.364844 -0.925678  0.000000 0.100048
60311 46492.0  0.379543 -0.919199  0.000000 0.104979
60311 46502.0  0.392808 -0.913026  0.000000 0.109932
60311 46512.0  0.404823 -0.907147  0.000000 0.114903
60311 46522.0  0.415745 -0.901545  0.000000 0.119889
60311 46532.0  0.425707 -0.896201  0.000000 0.124889
60311 46542.0  0.434821 -0.891099  0.000000 0.129899
60311 46552.0  0.443181 -0.886221  0.000000 0.134919
60311 46562.0  0.450869 -0.881551  0.000000 0.139946
60311 46572.0  0.457956 -0.877073  0.000000 0.144980
60311 46582.0  0.464503 -0.872772  0.000000 0.150020
60311 46592.0  0.470563 -0.868635  0.000000 0.155063
60311 46602.0  0.476180 -0.864649  0.000000 0.160110
60311 46612.0  0.481397 -0.860801  0.000000 0.165159
60311 46622.0  0.486248 -0.857083  0.000000 0.170210
60311 46632.0  0.490766 -0.853482  0.000000 0.175262
60311 46642.0  0.494976 -0.849991  0.000000 0.180314
60311 46652.0  0.498905 -0.846601  0.000000 0.185367
60311 46662.0  0.502574 -0.843303  0.000000 0.190418
60311 46672.0  0.506003 -0.840091  0.000000 0.195469
60311 46682.0  0.509209 -0.836958  0.000000 0.200518
60311 46692.0  0.512208 -0.833898  0.000000 0.205564
60311 46702.0  0.515015 -0.830905  0.000000 0.210609
60311 46712.0  0.517642 -0.827974  0.000000 0.215651
60311 46722.0  0.520101 -0.825101  0.000000 0.220689
60311 46732.0  0.522403 -0.822280  0.000000 0.225724
60311 46742.0  0.524556 -0.819507  0.000000 0.230756
60311 46752.0  0.526571 -0.816780  0.000000 0.235783
60311 46762.0  0.528455 -0.814093  0.000000 0.240806
60311 46772.0  0.530215 -0.811445  0.000000 0.245824
60311 46782.0  0.531858 -0.808831  0.000000 0.250838
60311 46792.0  0.533391 -0.806249  0.000000 0.255846
60311 46802.0  0.534818 -0.803696  0.000000 0.260849
60311 46812.0  0.536145 -0.801170  0.000000 0.265847
60311 46822.0  0.537378 -0.798669  0.000000 0.270839
60311 46832.0  0.538520 -0.796189  0.000000 0.275824
60311 46842.0  0.539575 -0.793730  0.000000 0.280804
60311 46852.0  0.540548 -0.791290  0.000000 0.285777
60311 46862.0  0.541442 -0.788865  0.000000 0.290743
60311 46872.0  0.542260 -0.786456  0.000000 0.295703
60311 46882.0  0.543006 -0.784060  0.000000 0.300656
60311 46892.0  0.543682 -0.781676  0.000000 0.305601
60311 46902.0  0.544291 -0.779303  0.000000 0.310539
60311 46912.0  0.544835 -0.776939  0.000000 0.315469
60311 46922.0  0.545317 -0.774582  0.000000 0.320392
60311 46932.0  0.545740 -0.772233  0.000000 0.325307
60311 46942.0  0.546104 -0.769889  0.000000 0.330213
60311 46952.0  0.546412 -0.767551  0.000000 0.335111
60311 46962.0  0.546667 -0.765215  0.000000 0.340001
60311 46972.0  0.546868 -0.762883  0.000000 0.344882
60311 46982.0  0.547019 -0.760553  0.000000 0.349755
60311 46992.0  0.547121 -0.758224  0.000000 0.354618
60311 47002.0  0.547175 -0.755896  0.000000 0.359473
60311 47012.0  0.547182 -0.753568  0.000000 0.364318
60311 47022.0  0.547144 -0.751238  0.000000 0.369154
60311 47032.0  0.547062 -0.748907  0.000000 0.373980
60311 47042.0  0.546938 -0.746574  0.000000 0.378796
60311 47052.0  0.546771 -0.744238  0.000000 0.383603
60311 47062.0  0.546564 -0.741899  0.000000 0.388399
60311 47072.0  0.546317 -0.739556  0.000000 0.393186
60311 47082.0  0.546031 -0.737209  0.000000 0.397962
60311 47092.0  0.545707 -0.734857  0.000000 0.402728
60311 47102.0  0.545346 -0.732500  0.000000 0.407483
60311 47112.0  0.544948 -0.730137  0.000000 0.412227
60311 47122.0  0.544515 -0.727769  0.000000 0.416960
60311 47132.0  0.544048 -0.725394  0.000000 0.421682
60311 47142.0  0.543546 -0.723012  0.000000 0.426393
60311 47152.0  0.543011 -0.720623  0.000000 0.431093
60311 47162.0  0.542443 -0.718227  0.000000 0.435781
60311 47172.0  0.541842 -0.715824  0.000000 0.440458
60311 47182.0  0.541210 -0.713412  0.000000 0.445123
60311 47192.0  0.540547 -0.710992  0.000000 0.449776
60311 47202.0  0.539854 -0.708564  0.000000 0.454417
60311 47212.0  0.539130 -0.706127  0.000000 0.459046
60311 47222.0  0.538377 -0.703681  0.000000 0.463663
60311 47232.0  0.537595 -0.701226  0.000000 0.468267
60311 47242.0  0.536784 -0.698761  0.000000 0.472858
60311 47252.0  0.535946 -0.696287  0.000000 0.477437
60311 47262.0  0.535079 -0.693804  0.000000 0.482003
60311 47272.0  0.534185 -0.691310  0.000000 0.486556
60311 47282.0  0.533264 -0.688806  0.000000 0.491096
60311 47292.0  0.532316 -0.686292  0.000000 0.495623
60311 47302.0  0.531343 -0.683768  0.000000 0.500137
60311 47312.0  0.530343 -0.681233  0.000000 0.504637
60311 47322.0  0.529318 -0.678687  0.000000 0.509123
60311 47332.0  0.528268 -0.676131  0.000000 0.513596
60311 47342.0  0.527193 -0.673563  0.000000 0.518054
60311 47352.0  0.526093 -0.670985  0.000000 0.522499
60311 47362.0  0.524969 -0.668396  0.000000 0.526930
60311 47372.0  0.523821 -0.665795  0.000000 0.531346
60311 47382.0  0.522649 -0.663183  0.000000 0.535748
60311 47392.0  0.521454 -0.660560  0.000000 0.540136
60311 47402.0  0.520236 -0.657925  0.000000 0.544509
60311 47412.0  0.518994 -0.655279  0.000000 0.548867
60311 47422.0  0.517730 -0.652621  0.000000 0.553210
60311 47432.0  0.516444 -0.649951  0.000000 0.557539
60311 47442.0  0.515136 -0.647269  0.000000 0.561852
60311 47452.0  0.513805 -0.644576  0.000000 0.566150
60311 47462.0  0.512453 -0.641871  0.000000 0.570433
60311 47472.0  0.511079 -0.639154  0.000000 0.574700
60311 47482.0  0.509684 -0.636425  0.000000 0.578951
60311 47492.0  0.508268 -0.633685  0.000000 0.583187
60311 47502.0  0.506831 -0.630932  0.000000 0.587407
60311 47512.0  0.505373 -0.628167  0.000000 0.591612
60311 47522.0  0.503895 -0.625390  0.000000 0.595800
60311 47532.0  0.502396 -0.622601  0.000000 0.599972
60311 47542.0  0.500877 -0.619800  0.000000 0.604127
60311 47552.0  0.499339 -0.616987  0.000000 0.608266
60311 47562.0  0.497780 -0.614162  0.000000 0.612389
60311 47572.0  0.496202 -0.611324  0.000000 0.616495
60311 47582.0  0.494604 -0.608475  0.000000 0.620585
60311 47592.0  0.492987 -0.605613  0.000000 0.624657
60311 47602.0  0.491351 -0.602739  0.000000 0.628713
60311 47612.0  0.489696 -0.599853  0.000000 0.632751
60311 47622.0  0.488023 -0.596955  0.000000 0.636772
60311 47632.0  0.486330 -0.594044  0.000000 0.640776
60311 47642.0  0.484619 -0.591122  0.000000 0.644763
60311 47652.0  0.482890 -0.588187  0.000000 0.648732
60311 47662.0  0.481142 -0.585241  0.000000 0.652683
60311 47672.0  0.479377 -0.582282  0.000000 0.656617
60311 47682.0  0.477593 -0.579311  0.000000 0.660533
60311 47692.0  0.475792 -0.576328  0.000000 0.664430
60311 47702.0  0.473973 -0.573333  0.000000 0.668310
60311 47712.0  0.472137 -0.570326  0.000000 0.672172
60311 47722.0  0.470283 -0.567308  0.000000 0.676015
60311 47732.0  0.468412 -0.564277  0.000000 0.679840
60311 47742.0  0.466524 -0.561234  0.000000 0.683646
60311 47752.0  0.464618 -0.558179  0.000000 0.687434
60311 47762.0  0.462696 -0.555113  0.000000 0.691203
60311 47772.0  0.460758 -0.552034  0.000000 0.694954
60311 47782.0  0.458802 -0.548944  0.000000 0.698685
60311 47792.0  0.456830 -0.545842  0.000000 0.702397
60311 47802.0  0.454842 -0.542729  0.000000 0.706091
60311 47812.0  0.452838 -0.539603  0.000000 0.709765
60311 47822.0  0.450817 -0.536466  0.000000 0.713420
60311 47832.0  0.448780 -0.533318  0.000000 0.717055
