CIC_AEM_VERS = 2.0
CREATION_DATE  = 2023-03-27T13:19:33.742
ORIGINATOR     = TOLOSAT

META_START

COMMENT days (MJD), sec (UTC), q0: real part, q1, q2, q3

OBJECT_NAME = IRIDIUM 138
OBJECT_ID = IRIDIUM 138

REF_FRAME_A = EME2000
REF_FRAME_B = SC_BODY_1
ATTITUDE_DIR = A2B
TIME_SYSTEM = TAI
START_TIME = 2024-01-02T11:59:55.000
STOP_TIME = 2024-01-03T11:59:55.000
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = LAST

META_STOP
60311 43232.0 -0.902520 -0.010622  0.000000 0.430516
60311 43242.0 -0.900256 -0.011532  0.000000 0.435207
60311 43252.0 -0.897967 -0.012422  0.000000 0.439887
60311 43262.0 -0.895653 -0.013293  0.000000 0.444555
60311 43272.0 -0.893314 -0.014144  0.000000 0.449211
60311 43282.0 -0.890950 -0.014977  0.000000 0.453855
60311 43292.0 -0.888561 -0.015791  0.000000 0.458487
60311 43302.0 -0.886148 -0.016588  0.000000 0.463106
60311 43312.0 -0.883710 -0.017368  0.000000 0.467713
60311 43322.0 -0.881247 -0.018132  0.000000 0.472307
60311 43332.0 -0.878761 -0.018879  0.000000 0.476889
60311 43342.0 -0.876250 -0.019610  0.000000 0.481458
60311 43352.0 -0.873715 -0.020326  0.000000 0.486014
60311 43362.0 -0.871156 -0.021027  0.000000 0.490557
60311 43372.0 -0.868573 -0.021713  0.000000 0.495086
60311 43382.0 -0.865966 -0.022386  0.000000 0.499602
60311 43392.0 -0.863335 -0.023044  0.000000 0.504105
60311 43402.0 -0.860680 -0.023689  0.000000 0.508594
60311 43412.0 -0.858002 -0.024320  0.000000 0.513069
60311 43422.0 -0.855301 -0.024939  0.000000 0.517531
60311 43432.0 -0.852576 -0.025545  0.000000 0.521978
60311 43442.0 -0.849828 -0.026139  0.000000 0.526412
60311 43452.0 -0.847056 -0.026721  0.000000 0.530831
60311 43462.0 -0.844262 -0.027291  0.000000 0.535235
60311 43472.0 -0.841444 -0.027849  0.000000 0.539626
60311 43482.0 -0.838604 -0.028396  0.000000 0.544001
60311 43492.0 -0.835740 -0.028932  0.000000 0.548362
60311 43502.0 -0.832854 -0.029458  0.000000 0.552708
60311 43512.0 -0.829945 -0.029972  0.000000 0.557039
60311 43522.0 -0.827014 -0.030477  0.000000 0.561355
60311 43532.0 -0.824060 -0.030971  0.000000 0.565656
60311 43542.0 -0.821083 -0.031455  0.000000 0.569941
60311 43552.0 -0.818085 -0.031929  0.000000 0.574211
60311 43562.0 -0.815064 -0.032394  0.000000 0.578465
60311 43572.0 -0.812021 -0.032849  0.000000 0.582704
60311 43582.0 -0.808955 -0.033295  0.000000 0.586926
60311 43592.0 -0.805868 -0.033732  0.000000 0.591133
60311 43602.0 -0.802759 -0.034161  0.000000 0.595324
60311 43612.0 -0.799629 -0.034580  0.000000 0.599499
60311 43622.0 -0.796476 -0.034991  0.000000 0.603657
60311 43632.0 -0.793302 -0.035393  0.000000 0.607799
60311 43642.0 -0.790107 -0.035787  0.000000 0.611924
60311 43652.0 -0.786890 -0.036173  0.000000 0.616033
60311 43662.0 -0.783651 -0.036550  0.000000 0.620125
60311 43672.0 -0.780392 -0.036920  0.000000 0.624200
60311 43682.0 -0.777111 -0.037282  0.000000 0.628258
60311 43692.0 -0.773810 -0.037636  0.000000 0.632299
60311 43702.0 -0.770487 -0.037983  0.000000 0.636323
60311 43712.0 -0.767144 -0.038322  0.000000 0.640329
60311 43722.0 -0.763780 -0.038654  0.000000 0.644319
60311 43732.0 -0.760395 -0.038979  0.000000 0.648290
60311 43742.0 -0.756990 -0.039297  0.000000 0.652244
60311 43752.0 -0.753564 -0.039607  0.000000 0.656180
60311 43762.0 -0.750118 -0.039911  0.000000 0.660099
60311 43772.0 -0.746651 -0.040208  0.000000 0.663999
60311 43782.0 -0.743165 -0.040498  0.000000 0.667882
60311 43792.0 -0.739658 -0.040781  0.000000 0.671746
60311 43802.0 -0.736132 -0.041058  0.000000 0.675592
60311 43812.0 -0.732585 -0.041329  0.000000 0.679419
60311 43822.0 -0.729019 -0.041593  0.000000 0.683228
60311 43832.0 -0.725433 -0.041850  0.000000 0.687019
60311 43842.0 -0.721828 -0.042102  0.000000 0.690791
60311 43852.0 -0.718203 -0.042347  0.000000 0.694544
60311 43862.0 -0.714559 -0.042587  0.000000 0.698278
60311 43872.0 -0.710896 -0.042820  0.000000 0.701993
60311 43882.0 -0.707213 -0.043047  0.000000 0.705689
60311 43892.0 -0.703511 -0.043269  0.000000 0.709366
60311 43902.0 -0.699791 -0.043484  0.000000 0.713023
60311 43912.0 -0.696051 -0.043694  0.000000 0.716661
60311 43922.0 -0.692293 -0.043899  0.000000 0.720280
60311 43932.0 -0.688516 -0.044097  0.000000 0.723879
60311 43942.0 -0.684721 -0.044291  0.000000 0.727458
60311 43952.0 -0.680907 -0.044478  0.000000 0.731018
60311 43962.0 -0.677075 -0.044660  0.000000 0.734557
60311 43972.0 -0.673225 -0.044837  0.000000 0.738077
60311 43982.0 -0.669357 -0.045009  0.000000 0.741577
60311 43992.0 -0.665470 -0.045175  0.000000 0.745056
60311 44002.0 -0.661566 -0.045336  0.000000 0.748515
60311 44012.0 -0.657644 -0.045492  0.000000 0.751954
60311 44022.0 -0.653704 -0.045643  0.000000 0.755372
60311 44032.0 -0.649747 -0.045789  0.000000 0.758770
60311 44042.0 -0.645772 -0.045929  0.000000 0.762147
60311 44052.0 -0.641780 -0.046065  0.000000 0.765504
60311 44062.0 -0.637771 -0.046196  0.000000 0.768839
60311 44072.0 -0.633745 -0.046322  0.000000 0.772154
60311 44082.0 -0.629701 -0.046443  0.000000 0.775448
60311 44092.0 -0.625641 -0.046559  0.000000 0.778720
60311 44102.0 -0.621564 -0.046671  0.000000 0.781972
60311 44112.0 -0.617470 -0.046778  0.000000 0.785202
60311 44122.0 -0.613360 -0.046880  0.000000 0.788411
60311 44132.0 -0.609233 -0.046978  0.000000 0.791598
60311 44142.0 -0.605090 -0.047071  0.000000 0.794764
60311 44152.0 -0.600931 -0.047159  0.000000 0.797909
60311 44162.0 -0.596755 -0.047243  0.000000 0.801031
60311 44172.0 -0.592564 -0.047322  0.000000 0.804132
60311 44182.0 -0.588357 -0.047397  0.000000 0.807211
60311 44192.0 -0.584134 -0.047468  0.000000 0.810268
60311 44202.0 -0.579895 -0.047534  0.000000 0.813303
60311 44212.0 -0.575641 -0.047596  0.000000 0.816316
60311 44222.0 -0.571371 -0.047653  0.000000 0.819307
60311 44232.0 -0.567086 -0.047707  0.000000 0.822276
60311 44242.0 -0.562786 -0.047756  0.000000 0.825222
60311 44252.0 -0.558471 -0.047801  0.000000 0.828146
60311 44262.0 -0.554141 -0.047841  0.000000 0.831047
60311 44272.0 -0.549796 -0.047878  0.000000 0.833926
60311 44282.0 -0.545437 -0.047910  0.000000 0.836782
60311 44292.0 -0.541063 -0.047938  0.000000 0.839615
60311 44302.0 -0.536674 -0.047962  0.000000 0.842426
60311 44312.0 -0.532271 -0.047982  0.000000 0.845213
60311 44322.0 -0.527854 -0.047998  0.000000 0.847978
60311 44332.0 -0.523422 -0.048010  0.000000 0.850720
60311 44342.0 -0.518977 -0.048019  0.000000 0.853438
60311 44352.0 -0.514518 -0.048023  0.000000 0.856134
60311 44362.0 -0.510045 -0.048023  0.000000 0.858806
60311 44372.0 -0.505559 -0.048019  0.000000 0.861455
60311 44382.0 -0.501059 -0.048012  0.000000 0.864080
60311 44392.0 -0.496545 -0.048000  0.000000 0.866683
60311 44402.0 -0.492019 -0.047985  0.000000 0.869261
60311 44412.0 -0.487479 -0.047966  0.000000 0.871816
60311 44422.0 -0.482926 -0.047944  0.000000 0.874348
60311 44432.0 -0.478361 -0.047917  0.000000 0.876855
60311 44442.0 -0.473782 -0.047887  0.000000 0.879339
60311 44452.0 -0.469191 -0.047853  0.000000 0.881799
60311 44462.0 -0.464588 -0.047815  0.000000 0.884235
60311 44472.0 -0.459972 -0.047774  0.000000 0.886647
60311 44482.0 -0.455344 -0.047729  0.000000 0.889035
60311 44492.0 -0.450703 -0.047681  0.000000 0.891399
60311 44502.0 -0.446051 -0.047628  0.000000 0.893739
60311 44512.0 -0.441387 -0.047573  0.000000 0.896055
60311 44522.0 -0.436711 -0.047513  0.000000 0.898346
60311 44532.0 -0.432024 -0.047451  0.000000 0.900613
60311 44542.0 -0.427325 -0.047384  0.000000 0.902856
60311 44552.0 -0.422614 -0.047314  0.000000 0.905074
60311 44562.0 -0.417893 -0.047241  0.000000 0.907267
60311 44572.0 -0.413160 -0.047164  0.000000 0.909436
60311 44582.0 -0.408416 -0.047084  0.000000 0.911581
60311 44592.0 -0.403662 -0.047000  0.000000 0.913700
60311 44602.0 -0.398896 -0.046913  0.000000 0.915795
60311 44612.0 -0.394120 -0.046823  0.000000 0.917865
60311 44622.0 -0.389334 -0.046729  0.000000 0.919911
60311 44632.0 -0.384537 -0.046631  0.000000 0.921931
60311 44642.0 -0.379731 -0.046531  0.000000 0.923926
