CIC_AEM_VERS = 2.0
CREATION_DATE  = 2023-03-27T13:34:57.345
ORIGINATOR     = TOLOSAT

META_START

COMMENT days (MJD), sec (UTC), q0: real part, q1, q2, q3

OBJECT_NAME = IRIDIUM 159
OBJECT_ID = IRIDIUM 159

REF_FRAME_A = EME2000
REF_FRAME_B = SC_BODY_1
ATTITUDE_DIR = A2B
TIME_SYSTEM = TAI
START_TIME = 2024-01-02T11:59:55.000
STOP_TIME = 2024-01-03T11:59:55.000
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = LAST

META_STOP
60311 43232.0 -0.085855  0.635197  0.000000 0.767563
60311 43242.0 -0.086821  0.639085  0.000000 0.764220
60311 43252.0 -0.087788  0.642955  0.000000 0.760856
60311 43262.0 -0.088757  0.646807  0.000000 0.757471
60311 43272.0 -0.089727  0.650641  0.000000 0.754066
60311 43282.0 -0.090699  0.654457  0.000000 0.750640
60311 43292.0 -0.091672  0.658254  0.000000 0.747194
60311 43302.0 -0.092647  0.662032  0.000000 0.743727
60311 43312.0 -0.093623  0.665792  0.000000 0.740240
60311 43322.0 -0.094601  0.669533  0.000000 0.736733
60311 43332.0 -0.095581  0.673255  0.000000 0.733206
60311 43342.0 -0.096562  0.676959  0.000000 0.729659
60311 43352.0 -0.097545  0.680643  0.000000 0.726093
60311 43362.0 -0.098530  0.684307  0.000000 0.722506
60311 43372.0 -0.099516  0.687953  0.000000 0.718900
60311 43382.0 -0.100505  0.691579  0.000000 0.715274
60311 43392.0 -0.101495  0.695185  0.000000 0.711629
60311 43402.0 -0.102487  0.698772  0.000000 0.707965
60311 43412.0 -0.103481  0.702339  0.000000 0.704281
60311 43422.0 -0.104477  0.705886  0.000000 0.700578
60311 43432.0 -0.105476  0.709413  0.000000 0.696856
60311 43442.0 -0.106476  0.712920  0.000000 0.693115
60311 43452.0 -0.107479  0.716406  0.000000 0.689355
60311 43462.0 -0.108483  0.719872  0.000000 0.685577
60311 43472.0 -0.109490  0.723318  0.000000 0.681779
60311 43482.0 -0.110500  0.726743  0.000000 0.677964
60311 43492.0 -0.111512  0.730147  0.000000 0.674129
60311 43502.0 -0.112526  0.733530  0.000000 0.670277
60311 43512.0 -0.113543  0.736893  0.000000 0.666406
60311 43522.0 -0.114562  0.740234  0.000000 0.662517
60311 43532.0 -0.115584  0.743554  0.000000 0.658610
60311 43542.0 -0.116609  0.746853  0.000000 0.654686
60311 43552.0 -0.117637  0.750130  0.000000 0.650743
60311 43562.0 -0.118667  0.753386  0.000000 0.646783
60311 43572.0 -0.119701  0.756620  0.000000 0.642805
60311 43582.0 -0.120738  0.759832  0.000000 0.638809
60311 43592.0 -0.121777  0.763023  0.000000 0.634797
60311 43602.0 -0.122821  0.766191  0.000000 0.630767
60311 43612.0 -0.123867  0.769337  0.000000 0.626719
60311 43622.0 -0.124917  0.772461  0.000000 0.622655
60311 43632.0 -0.125970  0.775563  0.000000 0.618574
60311 43642.0 -0.127028  0.778642  0.000000 0.614476
60311 43652.0 -0.128089  0.781698  0.000000 0.610362
60311 43662.0 -0.129153  0.784732  0.000000 0.606230
60311 43672.0 -0.130222  0.787743  0.000000 0.602083
60311 43682.0 -0.131295  0.790730  0.000000 0.597919
60311 43692.0 -0.132373  0.793695  0.000000 0.593739
60311 43702.0 -0.133455  0.796637  0.000000 0.589542
60311 43712.0 -0.134541  0.799555  0.000000 0.585330
60311 43722.0 -0.135632  0.802449  0.000000 0.581102
60311 43732.0 -0.136728  0.805320  0.000000 0.576858
60311 43742.0 -0.137829  0.808168  0.000000 0.572598
60311 43752.0 -0.138935  0.810991  0.000000 0.568323
60311 43762.0 -0.140046  0.813790  0.000000 0.564032
60311 43772.0 -0.141164  0.816566  0.000000 0.559726
60311 43782.0 -0.142286  0.819317  0.000000 0.555405
60311 43792.0 -0.143415  0.822043  0.000000 0.551069
60311 43802.0 -0.144550  0.824745  0.000000 0.546718
60311 43812.0 -0.145691  0.827423  0.000000 0.542352
60311 43822.0 -0.146839  0.830076  0.000000 0.537971
60311 43832.0 -0.147993  0.832703  0.000000 0.533576
60311 43842.0 -0.149154  0.835306  0.000000 0.529167
60311 43852.0 -0.150323  0.837883  0.000000 0.524743
60311 43862.0 -0.151499  0.840435  0.000000 0.520305
60311 43872.0 -0.152683  0.842962  0.000000 0.515852
60311 43882.0 -0.153875  0.845462  0.000000 0.511386
60311 43892.0 -0.155075  0.847937  0.000000 0.506906
60311 43902.0 -0.156284  0.850386  0.000000 0.502413
60311 43912.0 -0.157502  0.852809  0.000000 0.497906
60311 43922.0 -0.158729  0.855205  0.000000 0.493385
60311 43932.0 -0.159966  0.857575  0.000000 0.488851
60311 43942.0 -0.161213  0.859919  0.000000 0.484304
60311 43952.0 -0.162470  0.862235  0.000000 0.479744
60311 43962.0 -0.163737  0.864524  0.000000 0.475171
60311 43972.0 -0.165016  0.866787  0.000000 0.470585
60311 43982.0 -0.166306  0.869021  0.000000 0.465987
60311 43992.0 -0.167609  0.871229  0.000000 0.461376
60311 44002.0 -0.168923  0.873408  0.000000 0.456753
60311 44012.0 -0.170251  0.875560  0.000000 0.452117
60311 44022.0 -0.171592  0.877683  0.000000 0.447470
60311 44032.0 -0.172947  0.879778  0.000000 0.442810
60311 44042.0 -0.174316  0.881844  0.000000 0.438139
60311 44052.0 -0.175701  0.883881  0.000000 0.433456
60311 44062.0 -0.177101  0.885889  0.000000 0.428761
60311 44072.0 -0.178517  0.887868  0.000000 0.424055
60311 44082.0 -0.179951  0.889817  0.000000 0.419338
60311 44092.0 -0.181402  0.891736  0.000000 0.414609
60311 44102.0 -0.182871  0.893625  0.000000 0.409870
60311 44112.0 -0.184360  0.895483  0.000000 0.405119
60311 44122.0 -0.185868  0.897311  0.000000 0.400358
60311 44132.0 -0.187398  0.899107  0.000000 0.395587
60311 44142.0 -0.188949  0.900872  0.000000 0.390805
60311 44152.0 -0.190522  0.902605  0.000000 0.386012
60311 44162.0 -0.192120  0.904306  0.000000 0.381210
60311 44172.0 -0.193742  0.905974  0.000000 0.376398
60311 44182.0 -0.195390  0.907609  0.000000 0.371576
60311 44192.0 -0.197064  0.909211  0.000000 0.366744
60311 44202.0 -0.198767  0.910779  0.000000 0.361902
60311 44212.0 -0.200500  0.912312  0.000000 0.357052
60311 44222.0 -0.202263  0.913811  0.000000 0.352192
60311 44232.0 -0.204058  0.915274  0.000000 0.347323
60311 44242.0 -0.205888  0.916702  0.000000 0.342445
60311 44252.0 -0.207752  0.918092  0.000000 0.337558
60311 44262.0 -0.209654  0.919446  0.000000 0.332663
60311 44272.0 -0.211596  0.920761  0.000000 0.327760
60311 44282.0 -0.213578  0.922038  0.000000 0.322848
