CIC_AEM_VERS = 2.0
CREATION_DATE  = 2023-03-27T13:32:57.022
ORIGINATOR     = TOLOSAT

META_START

COMMENT days (MJD), sec (UTC), q0: real part, q1, q2, q3

OBJECT_NAME = IRIDIUM 132
OBJECT_ID = IRIDIUM 132

REF_FRAME_A = EME2000
REF_FRAME_B = SC_BODY_1
ATTITUDE_DIR = A2B
TIME_SYSTEM = TAI
START_TIME = 2024-01-02T11:59:55.000
STOP_TIME = 2024-01-03T11:59:55.000
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = LAST

META_STOP
60311 43232.0  0.026083 -0.017771  0.000000 0.999502
60311 44252.0  0.212654  0.453716 -0.000000 0.865401
60311 44262.0  0.214169  0.457961 -0.000000 0.862788
60311 44272.0  0.215675  0.462195 -0.000000 0.860151
60311 44282.0  0.217173  0.466417 -0.000000 0.857491
60311 44292.0  0.218663  0.470627 -0.000000 0.854808
60311 44302.0  0.220144  0.474826 -0.000000 0.852101
60311 44312.0  0.221617  0.479013 -0.000000 0.849372
60311 44322.0  0.223082  0.483189 -0.000000 0.846619
60311 44332.0  0.224538  0.487352 -0.000000 0.843843
60311 44342.0  0.225985  0.491503 -0.000000 0.841044
60311 44352.0  0.227423  0.495642 -0.000000 0.838223
60311 44362.0  0.228853  0.499769 -0.000000 0.835379
60311 44372.0  0.230274  0.503883 -0.000000 0.832512
60311 44382.0  0.231686  0.507985 -0.000000 0.829622
60311 44392.0  0.233089  0.512074 -0.000000 0.826710
60311 44402.0  0.234483  0.516150 -0.000000 0.823776
60311 44412.0  0.235868  0.520214 -0.000000 0.820819
60311 44422.0  0.237244  0.524265 -0.000000 0.817840
60311 44432.0  0.238610  0.528303 -0.000000 0.814838
60311 44442.0  0.239967  0.532327 -0.000000 0.811815
60311 44452.0  0.241315  0.536339 -0.000000 0.808769
60311 44462.0  0.242653  0.540337 -0.000000 0.805702
60311 44472.0  0.243982  0.544322 -0.000000 0.802612
60311 44482.0  0.245301  0.548293 -0.000000 0.799501
60311 44492.0  0.246611  0.552251 -0.000000 0.796368
60311 44502.0  0.247910  0.556195 -0.000000 0.793214
60311 44512.0  0.249200  0.560125 -0.000000 0.790037
60311 44522.0  0.250480  0.564042 -0.000000 0.786840
60311 44532.0  0.251750  0.567944 -0.000000 0.783621
60311 44542.0  0.253010  0.571832 -0.000000 0.780380
60311 44552.0  0.254260  0.575706 -0.000000 0.777119
60311 44562.0  0.255500  0.579566 -0.000000 0.773836
60311 44572.0  0.256729  0.583412 -0.000000 0.770533
60311 44582.0  0.257948  0.587243 -0.000000 0.767208
60311 44592.0  0.259157  0.591060 -0.000000 0.763863
60311 44602.0  0.260355  0.594862 -0.000000 0.760496
60311 44612.0  0.261542  0.598649 -0.000000 0.757109
60311 44622.0  0.262719  0.602422 -0.000000 0.753702
60311 44632.0  0.263885  0.606180 -0.000000 0.750274
60311 44642.0  0.265040  0.609922 -0.000000 0.746825
60311 44652.0  0.266185  0.613650 -0.000000 0.743357
60311 44662.0  0.267318  0.617363 -0.000000 0.739868
60311 44672.0  0.268440  0.621060 -0.000000 0.736359
60311 44682.0  0.269551  0.624742 -0.000000 0.732830
60311 44692.0  0.270651  0.628409 -0.000000 0.729281
60311 44702.0  0.271739  0.632060 -0.000000 0.725712
60311 44712.0  0.272816  0.635696 -0.000000 0.722123
60311 44722.0  0.273881  0.639316 -0.000000 0.718515
60311 44732.0  0.274935  0.642921 -0.000000 0.714887
60311 44742.0  0.275976  0.646510 -0.000000 0.711240
60311 44752.0  0.277006  0.650083 -0.000000 0.707573
60311 44762.0  0.278025  0.653639 -0.000000 0.703888
60311 44772.0  0.279031  0.657180 -0.000000 0.700183
60311 44782.0  0.280025  0.660705 -0.000000 0.696459
60311 44792.0  0.281006  0.664214 -0.000000 0.692716
60311 44802.0  0.281976  0.667707 -0.000000 0.688954
60311 44812.0  0.282932  0.671183 -0.000000 0.685173
60311 44822.0  0.283877  0.674643 -0.000000 0.681374
60311 44832.0  0.284808  0.678086 -0.000000 0.677557
60311 44842.0  0.285727  0.681514 -0.000000 0.673720
60311 44852.0  0.286633  0.684924 -0.000000 0.669866
60311 44862.0  0.287526  0.688318 -0.000000 0.665993
60311 44872.0  0.288406  0.691695 -0.000000 0.662103
60311 44882.0  0.289273  0.695056 -0.000000 0.658194
60311 44892.0  0.290126  0.698399 -0.000000 0.654267
60311 44902.0  0.290965  0.701726 -0.000000 0.650323
60311 44912.0  0.291792  0.705036 -0.000000 0.646360
60311 44922.0  0.292604  0.708329 -0.000000 0.642381
60311 44932.0  0.293402  0.711605 -0.000000 0.638383
60311 44942.0  0.294187  0.714864 -0.000000 0.634369
60311 44952.0  0.294957  0.718106 -0.000000 0.630337
60311 44962.0  0.295713  0.721330 -0.000000 0.626288
60311 44972.0  0.296454  0.724538 -0.000000 0.622222
60311 44982.0  0.297181  0.727728 -0.000000 0.618139
60311 44992.0  0.297893  0.730900 -0.000000 0.614040
60311 45002.0  0.298590  0.734056 -0.000000 0.609923
60311 45012.0  0.299272  0.737194 -0.000000 0.605790
60311 45022.0  0.299939  0.740314 -0.000000 0.601641
60311 45032.0  0.300590  0.743417 -0.000000 0.597475
60311 45042.0  0.301226  0.746503 -0.000000 0.593293
60311 45052.0  0.301846  0.749571 -0.000000 0.589095
60311 45062.0  0.302450  0.752621 -0.000000 0.584881
60311 45072.0  0.303038  0.755654 -0.000000 0.580651
60311 45082.0  0.303610  0.758669 -0.000000 0.576405
60311 45092.0  0.304165  0.761666 -0.000000 0.572144
60311 45102.0  0.304703  0.764646 -0.000000 0.567867
60311 45112.0  0.305224  0.767608 -0.000000 0.563575
60311 45122.0  0.305728  0.770552 -0.000000 0.559267
60311 45132.0  0.306215  0.773479 -0.000000 0.554944
60311 45142.0  0.306684  0.776387 -0.000000 0.550606
60311 45152.0  0.307136  0.779278 -0.000000 0.546254
60311 45162.0  0.307569  0.782151 -0.000000 0.541886
60311 45172.0  0.307984  0.785007 -0.000000 0.537504
60311 45182.0  0.308380  0.787844 -0.000000 0.533107
60311 45192.0  0.308757  0.790664 -0.000000 0.528696
60311 45202.0  0.309115  0.793466 -0.000000 0.524271
60311 45212.0  0.309454  0.796250 -0.000000 0.519831
60311 45222.0  0.309773  0.799016 -0.000000 0.515377
60311 45232.0  0.310072  0.801765 -0.000000 0.510910
60311 45242.0  0.310350  0.804496 -0.000000 0.506428
60311 45252.0  0.310608  0.807209 -0.000000 0.501933
60311 45262.0  0.310845  0.809904 -0.000000 0.497424
60311 45272.0  0.311060  0.812582 -0.000000 0.492902
60311 45282.0  0.311253  0.815242 -0.000000 0.488367
60311 45292.0  0.311424  0.817884 -0.000000 0.483818
60311 45302.0  0.311573  0.820509 -0.000000 0.479257
60311 45312.0  0.311699  0.823117 -0.000000 0.474682
60311 45322.0  0.311801  0.825706 -0.000000 0.470095
60311 45332.0  0.311879  0.828279 -0.000000 0.465495
60311 45342.0  0.311933  0.830834 -0.000000 0.460882
60311 45352.0  0.311962  0.833372 -0.000000 0.456258
60311 45362.0  0.311966  0.835892 -0.000000 0.451621
60311 45372.0  0.311944  0.838396 -0.000000 0.446972
60311 45382.0  0.311895  0.840882 -0.000000 0.442311
60311 45392.0  0.311820  0.843352 -0.000000 0.437638
60311 45402.0  0.311716  0.845804 -0.000000 0.432953
60311 45412.0  0.311585  0.848240 -0.000000 0.428257
60311 45422.0  0.311424  0.850659 -0.000000 0.423549
60311 45432.0  0.311234  0.853062 -0.000000 0.418830
60311 45442.0  0.311014  0.855448 -0.000000 0.414100
60311 45452.0  0.310762  0.857818 -0.000000 0.409360
60311 45462.0  0.310479  0.860172 -0.000000 0.404608
60311 45472.0  0.310163  0.862510 -0.000000 0.399845
60311 45482.0  0.309813  0.864832 -0.000000 0.395072
60311 45492.0  0.309428  0.867138 -0.000000 0.390289
60311 45502.0  0.309009  0.869429 -0.000000 0.385495
60311 45512.0  0.308552  0.871705 -0.000000 0.380691
60311 45522.0  0.308058  0.873966 -0.000000 0.375877
60311 45532.0  0.307525  0.876212 -0.000000 0.371053
60311 45542.0  0.306952  0.878444 -0.000000 0.366220
60311 45552.0  0.306338  0.880661 -0.000000 0.361377
60311 45562.0  0.305681  0.882864 -0.000000 0.356525
60311 45572.0  0.304980  0.885054 -0.000000 0.351664
60311 45582.0  0.304234  0.887230 -0.000000 0.346793
60311 45592.0  0.303441  0.889392 -0.000000 0.341914
60311 45602.0  0.302598  0.891543 -0.000000 0.337026
60311 45612.0  0.301706  0.893680 -0.000000 0.332129
60311 45622.0  0.300760  0.895806 -0.000000 0.327224
60311 45632.0  0.299761  0.897920 -0.000000 0.322310
60311 45642.0  0.298704  0.900022 -0.000000 0.317389
60311 45652.0  0.297589  0.902114 -0.000000 0.312460
60311 45662.0  0.296412  0.904196 -0.000000 0.307523
60311 45672.0  0.295172  0.906267 -0.000000 0.302578
60311 45682.0  0.293864  0.908330 -0.000000 0.297626
60311 45692.0  0.292487  0.910383 -0.000000 0.292667
60311 45702.0  0.291037  0.912428 -0.000000 0.287701
60311 45712.0  0.289510  0.914466 -0.000000 0.282728
60311 45722.0  0.287904  0.916497 -0.000000 0.277749
60311 45732.0  0.286213  0.918522 -0.000000 0.272763
60311 45742.0  0.284434  0.920541 -0.000000 0.267771
60311 45752.0  0.282562  0.922556 -0.000000 0.262772
60311 45762.0  0.280593  0.924566 -0.000000 0.257769
60311 45772.0  0.278520  0.926574 -0.000000 0.252759
60311 45782.0  0.276338  0.928579 -0.000000 0.247744
60311 45792.0  0.274041  0.930584 -0.000000 0.242724
60311 45802.0  0.271622  0.932588 -0.000000 0.237700
60311 45812.0  0.269074  0.934593 -0.000000 0.232671
60311 45822.0  0.266387  0.936600 -0.000000 0.227637
60311 45832.0  0.263554  0.938610 -0.000000 0.222599
60311 45842.0  0.260565  0.940624 -0.000000 0.217558
60311 45852.0  0.257409  0.942645 -0.000000 0.212513
60311 45862.0  0.254075  0.944672 -0.000000 0.207465
60311 45872.0  0.250549  0.946707 -0.000000 0.202414
60311 45882.0  0.246817  0.948752 -0.000000 0.197361
60311 45892.0  0.242864  0.950808 -0.000000 0.192306
60311 45902.0  0.238673  0.952876 -0.000000 0.187250
60311 45912.0  0.234223  0.954959 -0.000000 0.182192
60311 45922.0  0.229494  0.957056 -0.000000 0.177133
60311 45932.0  0.224461  0.959170 -0.000000 0.172074
60311 45942.0  0.219097  0.961302 -0.000000 0.167016
60311 45952.0  0.213372  0.963453 -0.000000 0.161959
60311 45962.0  0.207251  0.965623 -0.000000 0.156903
60311 45972.0  0.200696  0.967813 -0.000000 0.151850
60311 45982.0  0.193663  0.970023 -0.000000 0.146800
60311 45992.0  0.186101  0.972251 -0.000000 0.141754
60311 46002.0  0.177953  0.974496 -0.000000 0.136714
60311 46012.0  0.169152  0.976754 -0.000000 0.131680
60311 46022.0  0.159623  0.979020 -0.000000 0.126654
60311 46032.0  0.149276  0.981285 -0.000000 0.121638
60311 46042.0  0.138009  0.983540 -0.000000 0.116632
60311 46052.0  0.125700  0.985767 -0.000000 0.111640
60311 46062.0  0.112208  0.987943 -0.000000 0.106664
60311 46072.0  0.097364  0.990038 -0.000000 0.101706
60311 46082.0  0.080969  0.992008 -0.000000 0.096770
60311 46092.0  0.062785  0.993791 -0.000000 0.091861
60311 46102.0  0.042524  0.995302 -0.000000 0.086983
60311 46112.0  0.019842  0.996423 -0.000000 0.082142
60311 46122.0 -0.005680  0.996988  0.000000 0.077347
60311 46132.0 -0.034550  0.996762  0.000000 0.072606
60311 46142.0 -0.067383  0.995412  0.000000 0.067931
60311 46152.0 -0.104926  0.992461  0.000000 0.063338
60311 46162.0 -0.148071  0.987224  0.000000 0.058847
60311 46172.0 -0.197864  0.978714  0.000000 0.054483
60311 46182.0 -0.255485  0.965505  0.000000 0.050281
60311 46192.0 -0.322151  0.945556  0.000000 0.046283
60311 46202.0 -0.398895  0.916009  0.000000 0.042550
60311 46212.0 -0.486100  0.873025  0.000000 0.039156
60311 46222.0 -0.582697  0.811883  0.000000 0.036198
60311 46232.0 -0.685063  0.727700  0.000000 0.033791
60311 46242.0 -0.786128  0.617231  0.000000 0.032059
60311 46252.0 -0.875864  0.481554  0.000000 0.031116
60311 46262.0 -0.944173  0.327986  0.000000 0.031034
60311 46272.0 -0.985130  0.168839  0.000000 0.031820
60311 46282.0 -0.999298  0.016924  0.000000 0.033412
60311 46292.0 -0.992275 -0.118806  0.000000 0.035702
60311 46302.0 -0.971323 -0.234614  0.000000 0.038567
60311 46312.0 -0.942790 -0.330744  0.000000 0.041887
60311 46322.0 -0.911175 -0.409493  0.000000 0.045564
60311 46332.0 -0.879250 -0.473780  0.000000 0.049517
60311 46342.0 -0.848543 -0.526396  0.000000 0.053685
60311 46352.0 -0.819789 -0.569718  0.000000 0.058022
60311 46362.0 -0.793261 -0.605666  0.000000 0.062491
60311 46372.0 -0.768978 -0.635748  0.000000 0.067066
60311 46382.0 -0.746830 -0.661136  0.000000 0.071727
60311 46392.0 -0.726650 -0.682740  0.000000 0.076457
60311 46402.0 -0.708253 -0.701268  0.000000 0.081243
60311 46412.0 -0.691455 -0.717273  0.000000 0.086076
60311 46422.0 -0.676084 -0.731190  0.000000 0.090948
60311 46432.0 -0.661982 -0.743365  0.000000 0.095852
60311 46442.0 -0.649010 -0.754075  0.000000 0.100783
60311 46452.0 -0.637042 -0.763542  0.000000 0.105737
60311 46462.0 -0.625971 -0.771948  0.000000 0.110711
60311 46472.0 -0.615700 -0.779440  0.000000 0.115700
60311 46482.0 -0.606144 -0.786142  0.000000 0.120703
60311 46492.0 -0.597231 -0.792155  0.000000 0.125718
60311 46502.0 -0.588895 -0.797564  0.000000 0.130743
60311 46512.0 -0.581080 -0.802441  0.000000 0.135776
60311 46522.0 -0.573734 -0.806846  0.000000 0.140815
60311 46532.0 -0.566814 -0.810831  0.000000 0.145860
60311 46542.0 -0.560281 -0.814439  0.000000 0.150909
60311 46552.0 -0.554099 -0.817710  0.000000 0.155962
60311 46562.0 -0.548238 -0.820675  0.000000 0.161018
60311 46572.0 -0.542670 -0.823364  0.000000 0.166075
60311 46582.0 -0.537369 -0.825801  0.000000 0.171133
60311 46592.0 -0.532315 -0.828008  0.000000 0.176192
60311 46602.0 -0.527486 -0.830004  0.000000 0.181251
60311 46612.0 -0.522865 -0.831806  0.000000 0.186310
60311 46622.0 -0.518436 -0.833429  0.000000 0.191367
60311 46632.0 -0.514183 -0.834885  0.000000 0.196423
60311 46642.0 -0.510094 -0.836188  0.000000 0.201477
60311 46652.0 -0.506157 -0.837348  0.000000 0.206528
60311 46662.0 -0.502360 -0.838373  0.000000 0.211577
60311 46672.0 -0.498694 -0.839273  0.000000 0.216623
60311 46682.0 -0.495149 -0.840055  0.000000 0.221665
60311 46692.0 -0.491716 -0.840726  0.000000 0.226704
60311 46702.0 -0.488389 -0.841293  0.000000 0.231738
60311 46712.0 -0.485160 -0.841760  0.000000 0.236769
60311 46722.0 -0.482023 -0.842134  0.000000 0.241795
60311 46732.0 -0.478970 -0.842419  0.000000 0.246816
60311 46742.0 -0.475998 -0.842619  0.000000 0.251832
60311 46752.0 -0.473101 -0.842738  0.000000 0.256843
60311 46762.0 -0.470274 -0.842780  0.000000 0.261848
60311 46772.0 -0.467513 -0.842748  0.000000 0.266848
60311 46782.0 -0.464813 -0.842645  0.000000 0.271842
60311 46792.0 -0.462171 -0.842475  0.000000 0.276829
60311 46802.0 -0.459583 -0.842239  0.000000 0.281810
60311 46812.0 -0.457047 -0.841940  0.000000 0.286785
60311 46822.0 -0.454558 -0.841580  0.000000 0.291753
60311 46832.0 -0.452115 -0.841162  0.000000 0.296714
60311 46842.0 -0.449714 -0.840687  0.000000 0.301667
60311 46852.0 -0.447353 -0.840157  0.000000 0.306614
60311 46862.0 -0.445030 -0.839573  0.000000 0.311553
60311 46872.0 -0.442742 -0.838938  0.000000 0.316484
60311 46882.0 -0.440487 -0.838253  0.000000 0.321407
60311 46892.0 -0.438264 -0.837519  0.000000 0.326322
60311 46902.0 -0.436071 -0.836737  0.000000 0.331230
60311 46912.0 -0.433906 -0.835909  0.000000 0.336128
60311 46922.0 -0.431767 -0.835035  0.000000 0.341019
60311 46932.0 -0.429652 -0.834118  0.000000 0.345900
60311 46942.0 -0.427561 -0.833156  0.000000 0.350773
60311 46952.0 -0.425493 -0.832153  0.000000 0.355636
60311 46962.0 -0.423445 -0.831108  0.000000 0.360491
60311 46972.0 -0.421416 -0.830023  0.000000 0.365336
60311 46982.0 -0.419406 -0.828898  0.000000 0.370172
60311 46992.0 -0.417414 -0.827733  0.000000 0.374998
60311 47002.0 -0.415438 -0.826531  0.000000 0.379814
60311 47012.0 -0.413477 -0.825290  0.000000 0.384620
60311 47022.0 -0.411531 -0.824013  0.000000 0.389416
60311 47032.0 -0.409598 -0.822699  0.000000 0.394202
60311 47042.0 -0.407678 -0.821350  0.000000 0.398978
60311 47052.0 -0.405771 -0.819965  0.000000 0.403743
60311 47062.0 -0.403874 -0.818545  0.000000 0.408497
60311 47072.0 -0.401988 -0.817091  0.000000 0.413241
60311 47082.0 -0.400112 -0.815603  0.000000 0.417973
60311 47092.0 -0.398246 -0.814082  0.000000 0.422695
60311 47102.0 -0.396388 -0.812528  0.000000 0.427405
60311 47112.0 -0.394538 -0.810941  0.000000 0.432104
60311 47122.0 -0.392696 -0.809323  0.000000 0.436791
60311 47132.0 -0.390861 -0.807673  0.000000 0.441467
60311 47142.0 -0.389032 -0.805991  0.000000 0.446130
60311 47152.0 -0.387210 -0.804278  0.000000 0.450782
60311 47162.0 -0.385393 -0.802535  0.000000 0.455422
60311 47172.0 -0.383582 -0.800762  0.000000 0.460050
60311 47182.0 -0.381775 -0.798958  0.000000 0.464665
60311 47192.0 -0.379973 -0.797125  0.000000 0.469268
60311 47202.0 -0.378174 -0.795263  0.000000 0.473858
60311 47212.0 -0.376380 -0.793371  0.000000 0.478435
60311 47222.0 -0.374589 -0.791451  0.000000 0.483000
60311 47232.0 -0.372800 -0.789502  0.000000 0.487552
60311 47242.0 -0.371015 -0.787525  0.000000 0.492090
60311 47252.0 -0.369232 -0.785520  0.000000 0.496615
60311 47262.0 -0.367451 -0.783487  0.000000 0.501127
60311 47272.0 -0.365672 -0.781427  0.000000 0.505625
60311 47282.0 -0.363894 -0.779339  0.000000 0.510110
60311 47292.0 -0.362118 -0.777224  0.000000 0.514580
60311 47302.0 -0.360343 -0.775083  0.000000 0.519037
60311 47312.0 -0.358569 -0.772914  0.000000 0.523480
60311 47322.0 -0.356796 -0.770720  0.000000 0.527909
60311 47332.0 -0.355023 -0.768499  0.000000 0.532323
60311 47342.0 -0.353250 -0.766252  0.000000 0.536723
60311 47352.0 -0.351477 -0.763980  0.000000 0.541109
60311 47362.0 -0.349705 -0.761681  0.000000 0.545480
60311 47372.0 -0.347932 -0.759358  0.000000 0.549836
60311 47382.0 -0.346159 -0.757009  0.000000 0.554177
60311 47392.0 -0.344385 -0.754635  0.000000 0.558503
60311 47402.0 -0.342610 -0.752236  0.000000 0.562814
60311 47412.0 -0.340834 -0.749813  0.000000 0.567109
60311 47422.0 -0.339058 -0.747364  0.000000 0.571390
60311 47432.0 -0.337280 -0.744892  0.000000 0.575654
60311 47442.0 -0.335501 -0.742395  0.000000 0.579904
60311 47452.0 -0.333721 -0.739875  0.000000 0.584137
60311 47462.0 -0.331939 -0.737330  0.000000 0.588355
60311 47472.0 -0.330155 -0.734762  0.000000 0.592556
60311 47482.0 -0.328370 -0.732170  0.000000 0.596742
60311 47492.0 -0.326583 -0.729555  0.000000 0.600911
60311 47502.0 -0.324794 -0.726916  0.000000 0.605064
60311 47512.0 -0.323003 -0.724254  0.000000 0.609200
60311 47522.0 -0.321210 -0.721570  0.000000 0.613320
60311 47532.0 -0.319414 -0.718862  0.000000 0.617424
60311 47542.0 -0.317617 -0.716132  0.000000 0.621510
60311 47552.0 -0.315817 -0.713379  0.000000 0.625580
60311 47562.0 -0.314015 -0.710604  0.000000 0.629632
60311 47572.0 -0.312210 -0.707807  0.000000 0.633668
60311 47582.0 -0.310403 -0.704987  0.000000 0.637686
60311 47592.0 -0.308593 -0.702146  0.000000 0.641687
60311 47602.0 -0.306780 -0.699282  0.000000 0.645670
60311 47612.0 -0.304965 -0.696397  0.000000 0.649636
60311 47622.0 -0.303147 -0.693491  0.000000 0.653584
60311 47632.0 -0.301326 -0.690563  0.000000 0.657515
60311 47642.0 -0.299503 -0.687613  0.000000 0.661427
60311 47652.0 -0.297676 -0.684643  0.000000 0.665322
60311 47662.0 -0.295847 -0.681651  0.000000 0.669198
60311 47672.0 -0.294014 -0.678639  0.000000 0.673057
60311 47682.0 -0.292179 -0.675605  0.000000 0.676897
60311 47692.0 -0.290340 -0.672551  0.000000 0.680718
60311 47702.0 -0.288499 -0.669477  0.000000 0.684521
60311 47712.0 -0.286654 -0.666382  0.000000 0.688305
60311 47722.0 -0.284807 -0.663267  0.000000 0.692071
60311 47732.0 -0.282956 -0.660131  0.000000 0.695818
60311 47742.0 -0.281102 -0.656976  0.000000 0.699546
60311 47752.0 -0.279245 -0.653801  0.000000 0.703255
60311 47762.0 -0.277384 -0.650606  0.000000 0.706944
60311 47772.0 -0.275521 -0.647391  0.000000 0.710615
60311 47782.0 -0.273654 -0.644157  0.000000 0.714266
