CIC_OEM_VERS = 2.0
CREATION_DATE  = 2023-03-26T22:49:44.216
ORIGINATOR     = TOLOSAT

META_START

COMMENT days (MJD), sec (UTC), x (km), y (km), z (km), vx (km/s), vy (km/s), vz (km/s)

OBJECT_NAME = IRIDIUM 176
OBJECT_ID = IRIDIUM 176

CENTER_NAME = EARTH
REF_FRAME   = EME2000
TIME_SYSTEM = TAI
START_TIME = 2024-01-02T11:59:55.000
STOP_TIME = 2024-01-03T11:59:55.000

META_STOP
60311 43942.0  2406.765908   667.827147  6576.755920  4.232361  5.842875 -2.133595
60311 43952.0  2448.951573   726.216735  6555.044617  4.204692  5.834932 -2.208624
60311 43962.0  2490.858141   784.523561  6532.584270  4.176542  5.826323 -2.283402
60311 43972.0  2532.480834   842.740978  6509.377442  4.147917  5.817050 -2.357919
60311 43982.0  2573.814908   900.862353  6485.426779  4.118819  5.807114 -2.432168
60311 43992.0  2614.855650   958.881059  6460.735014  4.089251  5.796517 -2.506138
60311 44002.0  2655.598379  1016.790485  6435.304964  4.059217  5.785258 -2.579823
60311 44012.0  2696.038452  1074.584030  6409.139527  4.028720  5.773341 -2.653214
60311 44022.0  2736.171255  1132.255105  6382.241687  3.997764  5.760765 -2.726303
60311 44032.0  2775.992212  1189.797137  6354.614512  3.966352  5.747532 -2.799080
60311 44042.0  2815.496781  1247.203567  6326.261151  3.934487  5.733645 -2.871538
60311 44052.0  2854.680456  1304.467849  6297.184835  3.902174  5.719103 -2.943669
60311 44062.0  2893.538769  1361.583457  6267.388881  3.869415  5.703910 -3.015465
60311 44072.0  2932.067285  1418.543877  6236.876682  3.836215  5.688066 -3.086917
60311 44082.0  2970.261608  1475.342617  6205.651719  3.802577  5.671574 -3.158017
60311 44092.0  3008.117383  1531.973200  6173.717548  3.768506  5.654435 -3.228757
60311 44102.0  3045.630287  1588.429168  6141.077811  3.734004  5.636651 -3.299129
60311 44112.0  3082.796042  1644.704084  6107.736226  3.699076  5.618225 -3.369125
60311 44122.0  3119.610404  1700.791532  6073.696594  3.663726  5.599158 -3.438737
60311 44132.0  3156.069173  1756.685115  6038.962794  3.627958  5.579452 -3.507957
60311 44142.0  3192.168186  1812.378458  6003.538784  3.591776  5.559110 -3.576778
60311 44152.0  3227.903322  1867.865209  5967.428602  3.555183  5.538134 -3.645190
60311 44162.0  3263.270502  1923.139041  5930.636362  3.518185  5.516527 -3.713188
60311 44172.0  3298.265688  1978.193648  5893.166259  3.480785  5.494290 -3.780762
60311 44182.0  3332.884882  2033.022750  5855.022561  3.442988  5.471426 -3.847905
60311 44192.0  3367.124132  2087.620093  5816.209617  3.404797  5.447938 -3.914610
60311 44202.0  3400.979527  2141.979448  5776.731851  3.366217  5.423829 -3.980868
60311 44212.0  3434.447200  2196.094613  5736.593760  3.327253  5.399101 -4.046673
60311 44222.0  3467.523327  2249.959415  5695.799922  3.287909  5.373757 -4.112017
60311 44232.0  3500.204129  2303.567706  5654.354985  3.248189  5.347799 -4.176892
60311 44242.0  3532.485873  2356.913369  5612.263673  3.208098  5.321232 -4.241291
60311 44252.0  3564.364869  2409.990318  5569.530785  3.167640  5.294057 -4.305206
60311 44262.0  3595.837474  2462.792494  5526.161192  3.126821  5.266278 -4.368630
60311 44272.0  3626.900091  2515.313872  5482.159839  3.085644  5.237898 -4.431557
60311 44282.0  3657.549169  2567.548457  5437.531741  3.044114  5.208920 -4.493978
60311 44292.0  3687.781204  2619.490285  5392.281988  3.002236  5.179347 -4.555887
60311 44302.0  3717.592740  2671.133430  5346.415738  2.960015  5.149183 -4.617276
60311 44312.0  3746.980367  2722.471993  5299.938222  2.917455  5.118432 -4.678139
60311 44322.0  3775.940725  2773.500115  5252.854740  2.874562  5.087096 -4.738468
60311 44332.0  3804.470502  2824.211970  5205.170660  2.831339  5.055179 -4.798257
60311 44342.0  3832.566434  2874.601767  5156.891422  2.787793  5.022685 -4.857499
60311 44352.0  3860.225306  2924.663752  5108.022531  2.743928  4.989617 -4.916186
60311 44362.0  3887.443956  2974.392209  5058.569563  2.699750  4.955980 -4.974313
60311 44372.0  3914.219267  3023.781458  5008.538157  2.655262  4.921776 -5.031873
60311 44382.0  3940.548176  3072.825859  4957.934022  2.610470  4.887011 -5.088858
60311 44392.0  3966.427670  3121.519810  4906.762931  2.565379  4.851687 -5.145263
60311 44402.0  3991.854786  3169.857750  4855.030722  2.519995  4.815809 -5.201081
60311 44412.0  4016.826613  3217.834156  4802.743298  2.474323  4.779381 -5.256305
60311 44422.0  4041.340294  3265.443548  4749.906625  2.428367  4.742407 -5.310929
60311 44432.0  4065.393020  3312.680487  4696.526733  2.382133  4.704891 -5.364948
60311 44442.0  4088.982037  3359.539577  4642.609715  2.335626  4.666838 -5.418354
60311 44452.0  4112.104644  3406.015463  4588.161724  2.288852  4.628251 -5.471141
60311 44462.0  4134.758193  3452.102835  4533.188975  2.241815  4.589136 -5.523304
60311 44472.0  4156.940089  3497.796427  4477.697743  2.194522  4.549496 -5.574837
60311 44482.0  4178.647789  3543.091018  4421.694364  2.146977  4.509336 -5.625733
60311 44492.0  4199.878808  3587.981431  4365.185232  2.099186  4.468661 -5.675986
60311 44502.0  4220.630712  3632.462536  4308.176798  2.051155  4.427475 -5.725592
60311 44512.0  4240.901123  3676.529250  4250.675573  2.002889  4.385784 -5.774544
60311 44522.0  4260.687718  3720.176535  4192.688122  1.954393  4.343590 -5.822836
60311 44532.0  4279.988229  3763.399404  4134.221069  1.905673  4.300901 -5.870463
60311 44542.0  4298.800444  3806.192916  4075.281092  1.856734  4.257720 -5.917420
60311 44552.0  4317.122205  3848.552178  4015.874922  1.807583  4.214052 -5.963701
60311 44562.0  4334.951412  3890.472350  3956.009345  1.758224  4.169902 -6.009300
60311 44572.0  4352.286021  3931.948639  3895.691202  1.708664  4.125276 -6.054213
60311 44582.0  4369.124043  3972.976304  3834.927382  1.658908  4.080178 -6.098435
60311 44592.0  4385.463548  4013.550654  3773.724830  1.608962  4.034614 -6.141959
60311 44602.0  4401.302661  4053.667051  3712.090538  1.558831  3.988589 -6.184782
60311 44612.0  4416.639565  4093.320909  3650.031549  1.508521  3.942107 -6.226898
60311 44622.0  4431.472502  4132.507694  3587.554956  1.458038  3.895175 -6.268302
60311 44632.0  4445.799768  4171.222926  3524.667900  1.407388  3.847798 -6.308990
60311 44642.0  4459.619721  4209.462179  3461.377567  1.356576  3.799980 -6.348956
60311 44652.0  4472.930775  4247.221080  3397.691194  1.305609  3.751728 -6.388197
60311 44662.0  4485.731401  4284.495314  3333.616059  1.254492  3.703047 -6.426708
60311 44672.0  4498.020131  4321.280618  3269.159488  1.203231  3.653943 -6.464484
60311 44682.0  4509.795554  4357.572787  3204.328851  1.151831  3.604421 -6.501520
60311 44692.0  4521.056320  4393.367672  3139.131560  1.100300  3.554487 -6.537814
60311 44702.0  4531.801134  4428.661180  3073.575069  1.048642  3.504147 -6.573359
60311 44712.0  4542.028764  4463.449276  3007.666876  0.996864  3.453406 -6.608154
60311 44722.0  4551.738036  4497.727985  2941.414517  0.944972  3.402270 -6.642192
60311 44732.0  4560.927834  4531.493386  2874.825570  0.892971  3.350746 -6.675471
60311 44742.0  4569.597104  4564.741620  2807.907649  0.840867  3.298838 -6.707986
60311 44752.0  4577.744851  4597.468886  2740.668410  0.788667  3.246553 -6.739734
60311 44762.0  4585.370139  4629.671444  2673.115542  0.736376  3.193897 -6.770711
60311 44772.0  4592.472091  4661.345614  2605.256773  0.684001  3.140876 -6.800913
60311 44782.0  4599.049894  4692.487774  2537.099866  0.631547  3.087496 -6.830338
60311 44792.0  4605.102791  4723.094366  2468.652618  0.579021  3.033764 -6.858981
60311 44802.0  4610.630087  4753.161893  2399.922860  0.526428  2.979684 -6.886840
60311 44812.0  4615.631149  4782.686918  2330.918454  0.473775  2.925264 -6.913910
60311 44822.0  4620.105401  4811.666068  2261.647297  0.421067  2.870510 -6.940189
60311 44832.0  4624.052330  4840.096034  2192.117313  0.368311  2.815428 -6.965675
60311 44842.0  4627.471482  4867.973566  2122.336459  0.315513  2.760025 -6.990363
60311 44852.0  4630.362467  4895.295481  2052.312719  0.262678  2.704306 -7.014251
60311 44862.0  4632.724951  4922.058658  1982.054107  0.209814  2.648278 -7.037337
60311 44872.0  4634.558664  4948.260042  1911.568662  0.156925  2.591948 -7.059618
