CIC_AEM_VERS = 2.0
CREATION_DATE  = 2023-03-27T13:19:36.851
ORIGINATOR     = TOLOSAT

META_START

COMMENT days (MJD), sec (UTC), q0: real part, q1, q2, q3

OBJECT_NAME = IRIDIUM 116
OBJECT_ID = IRIDIUM 116

REF_FRAME_A = EME2000
REF_FRAME_B = SC_BODY_1
ATTITUDE_DIR = A2B
TIME_SYSTEM = TAI
START_TIME = 2024-01-02T11:59:55.000
STOP_TIME = 2024-01-03T11:59:55.000
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = LAST

META_STOP
60311 43232.0  0.296611 -0.006991  0.000000 0.954973
60311 43582.0  0.463967  0.010612 -0.000000 0.885789
60311 43592.0  0.468547  0.011152 -0.000000 0.883368
60311 43602.0  0.473114  0.011694 -0.000000 0.880923
60311 43612.0  0.477669  0.012238 -0.000000 0.878455
60311 43622.0  0.482210  0.012784 -0.000000 0.875962
60311 43632.0  0.486738  0.013332 -0.000000 0.873446
60311 43642.0  0.491253  0.013882 -0.000000 0.870906
60311 43652.0  0.495755  0.014435 -0.000000 0.868343
60311 43662.0  0.500243  0.014989 -0.000000 0.865755
60311 43672.0  0.504717  0.015546 -0.000000 0.863145
60311 43682.0  0.509178  0.016105 -0.000000 0.860511
60311 43692.0  0.513624  0.016666 -0.000000 0.857853
60311 43702.0  0.518057  0.017229 -0.000000 0.855173
60311 43712.0  0.522475  0.017794 -0.000000 0.852469
60311 43722.0  0.526879  0.018362 -0.000000 0.849742
60311 43732.0  0.531269  0.018931 -0.000000 0.846992
60311 43742.0  0.535644  0.019503 -0.000000 0.844219
60311 43752.0  0.540005  0.020077 -0.000000 0.841422
60311 43762.0  0.544350  0.020653 -0.000000 0.838604
60311 43772.0  0.548681  0.021232 -0.000000 0.835762
60311 43782.0  0.552997  0.021813 -0.000000 0.832898
60311 43792.0  0.557298  0.022396 -0.000000 0.830011
60311 43802.0  0.561583  0.022981 -0.000000 0.827101
60311 43812.0  0.565853  0.023568 -0.000000 0.824169
60311 43822.0  0.570108  0.024158 -0.000000 0.821215
60311 43832.0  0.574347  0.024750 -0.000000 0.818238
60311 43842.0  0.578570  0.025345 -0.000000 0.815239
60311 43852.0  0.582777  0.025942 -0.000000 0.812218
60311 43862.0  0.586968  0.026541 -0.000000 0.809175
60311 43872.0  0.591144  0.027142 -0.000000 0.806110
60311 43882.0  0.595302  0.027746 -0.000000 0.803022
60311 43892.0  0.599445  0.028353 -0.000000 0.799914
60311 43902.0  0.603571  0.028961 -0.000000 0.796783
60311 43912.0  0.607681  0.029573 -0.000000 0.793631
60311 43922.0  0.611774  0.030186 -0.000000 0.790457
60311 43932.0  0.615850  0.030803 -0.000000 0.787261
60311 43942.0  0.619909  0.031422 -0.000000 0.784045
60311 43952.0  0.623951  0.032043 -0.000000 0.780807
60311 43962.0  0.627976  0.032667 -0.000000 0.777547
60311 43972.0  0.631983  0.033294 -0.000000 0.774267
60311 43982.0  0.635973  0.033923 -0.000000 0.770965
60311 43992.0  0.639946  0.034555 -0.000000 0.767643
60311 44002.0  0.643901  0.035189 -0.000000 0.764299
60311 44012.0  0.647838  0.035827 -0.000000 0.760935
60311 44022.0  0.651757  0.036467 -0.000000 0.757550
60311 44032.0  0.655659  0.037109 -0.000000 0.754145
60311 44042.0  0.659542  0.037755 -0.000000 0.750719
60311 44052.0  0.663407  0.038404 -0.000000 0.747272
60311 44062.0  0.667254  0.039055 -0.000000 0.743806
60311 44072.0  0.671082  0.039710 -0.000000 0.740319
60311 44082.0  0.674892  0.040367 -0.000000 0.736811
60311 44092.0  0.678683  0.041027 -0.000000 0.733284
60311 44102.0  0.682456  0.041691 -0.000000 0.729737
60311 44112.0  0.686209  0.042357 -0.000000 0.726170
60311 44122.0  0.689943  0.043027 -0.000000 0.722583
60311 44132.0  0.693659  0.043700 -0.000000 0.718977
60311 44142.0  0.697355  0.044376 -0.000000 0.715351
60311 44152.0  0.701031  0.045055 -0.000000 0.711706
60311 44162.0  0.704689  0.045738 -0.000000 0.708041
60311 44172.0  0.708327  0.046424 -0.000000 0.704357
60311 44182.0  0.711945  0.047114 -0.000000 0.700653
60311 44192.0  0.715543  0.047807 -0.000000 0.696931
60311 44202.0  0.719121  0.048503 -0.000000 0.693190
60311 44212.0  0.722680  0.049204 -0.000000 0.689430
60311 44222.0  0.726218  0.049907 -0.000000 0.685651
60311 44232.0  0.729736  0.050615 -0.000000 0.681853
60311 44242.0  0.733233  0.051327 -0.000000 0.678037
60311 44252.0  0.736711  0.052042 -0.000000 0.674202
60311 44262.0  0.740167  0.052761 -0.000000 0.670350
60311 44272.0  0.743603  0.053485 -0.000000 0.666478
60311 44282.0  0.747019  0.054212 -0.000000 0.662589
60311 44292.0  0.750413  0.054943 -0.000000 0.658682
60311 44302.0  0.753786  0.055679 -0.000000 0.654756
60311 44312.0  0.757139  0.056419 -0.000000 0.650813
60311 44322.0  0.760470  0.057164 -0.000000 0.646853
60311 44332.0  0.763779  0.057913 -0.000000 0.642874
60311 44342.0  0.767068  0.058667 -0.000000 0.638878
60311 44352.0  0.770334  0.059425 -0.000000 0.634865
60311 44362.0  0.773579  0.060189 -0.000000 0.630834
60311 44372.0  0.776803  0.060957 -0.000000 0.626787
60311 44382.0  0.780004  0.061730 -0.000000 0.622722
60311 44392.0  0.783184  0.062508 -0.000000 0.618640
60311 44402.0  0.786341  0.063292 -0.000000 0.614542
60311 44412.0  0.789476  0.064080 -0.000000 0.610427
60311 44422.0  0.792589  0.064875 -0.000000 0.606295
60311 44432.0  0.795680  0.065675 -0.000000 0.602147
60311 44442.0  0.798748  0.066480 -0.000000 0.597982
60311 44452.0  0.801793  0.067292 -0.000000 0.593801
60311 44462.0  0.804816  0.068109 -0.000000 0.589604
60311 44472.0  0.807815  0.068933 -0.000000 0.585391
60311 44482.0  0.810792  0.069763 -0.000000 0.581162
60311 44492.0  0.813746  0.070600 -0.000000 0.576917
60311 44502.0  0.816676  0.071443 -0.000000 0.572657
60311 44512.0  0.819583  0.072292 -0.000000 0.568381
60311 44522.0  0.822467  0.073149 -0.000000 0.564089
60311 44532.0  0.825327  0.074013 -0.000000 0.559783
60311 44542.0  0.828164  0.074885 -0.000000 0.555461
60311 44552.0  0.830977  0.075763 -0.000000 0.551124
60311 44562.0  0.833766  0.076650 -0.000000 0.546772
60311 44572.0  0.836531  0.077545 -0.000000 0.542405
60311 44582.0  0.839271  0.078447 -0.000000 0.538024
60311 44592.0  0.841988  0.079358 -0.000000 0.533628
60311 44602.0  0.844680  0.080278 -0.000000 0.529217
60311 44612.0  0.847348  0.081207 -0.000000 0.524792
60311 44622.0  0.849991  0.082144 -0.000000 0.520353
60311 44632.0  0.852609  0.083091 -0.000000 0.515900
60311 44642.0  0.855203  0.084048 -0.000000 0.511433
60311 44652.0  0.857771  0.085015 -0.000000 0.506952
60311 44662.0  0.860315  0.085992 -0.000000 0.502458
60311 44672.0  0.862833  0.086979 -0.000000 0.497950
60311 44682.0  0.865326  0.087978 -0.000000 0.493428
60311 44692.0  0.867793  0.088987 -0.000000 0.488893
60311 44702.0  0.870235  0.090009 -0.000000 0.484345
60311 44712.0  0.872651  0.091042 -0.000000 0.479784
60311 44722.0  0.875040  0.092087 -0.000000 0.475210
60311 44732.0  0.877404  0.093146 -0.000000 0.470623
60311 44742.0  0.879742  0.094217 -0.000000 0.466023
60311 44752.0  0.882053  0.095302 -0.000000 0.461411
60311 44762.0  0.884338  0.096401 -0.000000 0.456787
60311 44772.0  0.886595  0.097515 -0.000000 0.452150
60311 44782.0  0.888826  0.098643 -0.000000 0.447501
60311 44792.0  0.891030  0.099787 -0.000000 0.442840
60311 44802.0  0.893207  0.100948 -0.000000 0.438167
60311 44812.0  0.895357  0.102124 -0.000000 0.433483
60311 44822.0  0.897478  0.103319 -0.000000 0.428787
60311 44832.0  0.899572  0.104531 -0.000000 0.424079
60311 44842.0  0.901638  0.105761 -0.000000 0.419360
60311 44852.0  0.903676  0.107011 -0.000000 0.414631
60311 44862.0  0.905685  0.108281 -0.000000 0.409890
60311 44872.0  0.907666  0.109571 -0.000000 0.405138
60311 44882.0  0.909618  0.110884 -0.000000 0.400375
60311 44892.0  0.911541  0.112218 -0.000000 0.395602
60311 44902.0  0.913434  0.113576 -0.000000 0.390818
60311 44912.0  0.915298  0.114958 -0.000000 0.386024
60311 44922.0  0.917132  0.116365 -0.000000 0.381220
60311 44932.0  0.918935  0.117798 -0.000000 0.376406
60311 44942.0  0.920708  0.119259 -0.000000 0.371582
60311 44952.0  0.922451  0.120748 -0.000000 0.366749
60311 44962.0  0.924162  0.122266 -0.000000 0.361905
60311 44972.0  0.925842  0.123816 -0.000000 0.357053
60311 44982.0  0.927490  0.125398 -0.000000 0.352191
60311 44992.0  0.929105  0.127014 -0.000000 0.347320
60311 45002.0  0.930688  0.128665 -0.000000 0.342440
60311 45012.0  0.932238  0.130353 -0.000000 0.337551
60311 45022.0  0.933754  0.132080 -0.000000 0.332654
60311 45032.0  0.935236  0.133847 -0.000000 0.327748
60311 45042.0  0.936683  0.135656 -0.000000 0.322835
60311 45052.0  0.938095  0.137510 -0.000000 0.317912
60311 45062.0  0.939472  0.139410 -0.000000 0.312982
60311 45072.0  0.940811  0.141360 -0.000000 0.308045
60311 45082.0  0.942114  0.143361 -0.000000 0.303099
60311 45092.0  0.943379  0.145416 -0.000000 0.298146
60311 45102.0  0.944604  0.147528 -0.000000 0.293186
60311 45112.0  0.945791  0.149700 -0.000000 0.288219
60311 45122.0  0.946936  0.151935 -0.000000 0.283245
60311 45132.0  0.948040  0.154237 -0.000000 0.278265
60311 45142.0  0.949101  0.156610 -0.000000 0.273277
60311 45152.0  0.950118  0.159057 -0.000000 0.268284
60311 45162.0  0.951090  0.161583 -0.000000 0.263285
60311 45172.0  0.952015  0.164192 -0.000000 0.258279
60311 45182.0  0.952892  0.166890 -0.000000 0.253268
60311 45192.0  0.953718  0.169682 -0.000000 0.248252
60311 45202.0  0.954493  0.172575 -0.000000 0.243231
60311 45212.0  0.955214  0.175573 -0.000000 0.238204
60311 45222.0  0.955878  0.178685 -0.000000 0.233173
60311 45232.0  0.956483  0.181917 -0.000000 0.228138
60311 45242.0  0.957026  0.185279 -0.000000 0.223098
60311 45252.0  0.957504  0.188779 -0.000000 0.218054
60311 45262.0  0.957914  0.192427 -0.000000 0.213007
60311 45272.0  0.958252  0.196233 -0.000000 0.207957
60311 45282.0  0.958512  0.200210 -0.000000 0.202904
60311 45292.0  0.958691  0.204370 -0.000000 0.197848
60311 45302.0  0.958783  0.208728 -0.000000 0.192790
60311 45312.0  0.958781  0.213299 -0.000000 0.187730
60311 45322.0  0.958678  0.218102 -0.000000 0.182669
60311 45332.0  0.958466  0.223154 -0.000000 0.177607
60311 45342.0  0.958136  0.228479 -0.000000 0.172545
60311 45352.0  0.957678  0.234100 -0.000000 0.167483
60311 45362.0  0.957078  0.240043 -0.000000 0.162421
60311 45372.0  0.956323  0.246340 -0.000000 0.157361
60311 45382.0  0.955397  0.253024 -0.000000 0.152304
60311 45392.0  0.954279  0.260133 -0.000000 0.147249
60311 45402.0  0.952948  0.267711 -0.000000 0.142198
60311 45412.0  0.951378  0.275807 -0.000000 0.137152
60311 45422.0  0.949536  0.284478 -0.000000 0.132111
60311 45432.0  0.947386  0.293787 -0.000000 0.127079
60311 45442.0  0.944882  0.303809 -0.000000 0.122055
60311 45452.0  0.941971  0.314629 -0.000000 0.117041
60311 45462.0  0.938588  0.326344 -0.000000 0.112040
60311 45472.0  0.934650  0.339070 -0.000000 0.107054
60311 45482.0  0.930060  0.352940 -0.000000 0.102085
60311 45492.0  0.924695  0.368109 -0.000000 0.097138
60311 45502.0  0.918399  0.384760 -0.000000 0.092215
60311 45512.0  0.910977  0.403108 -0.000000 0.087322
60311 45522.0  0.902179  0.423405 -0.000000 0.082465
60311 45532.0  0.891684  0.445948 -0.000000 0.077650
60311 45542.0  0.879072  0.471084 -0.000000 0.072887
60311 45552.0  0.863790  0.499216 -0.000000 0.068188
60311 45562.0  0.845108  0.530803 -0.000000 0.063566
60311 45572.0  0.822047  0.566351 -0.000000 0.059041
60311 45582.0  0.793293  0.606383 -0.000000 0.054638
60311 45592.0  0.757087  0.651368 -0.000000 0.050388
60311 45602.0  0.711091  0.701571 -0.000000 0.046335
60311 45612.0  0.652283  0.756781 -0.000000 0.042535
60311 45622.0  0.576975  0.815827 -0.000000 0.039064
60311 45632.0  0.481185  0.875879 -0.000000 0.036015
60311 45642.0  0.361704  0.931691 -0.000000 0.033506
60311 45652.0  0.218133  0.975405 -0.000000 0.031665
60311 45662.0  0.055347  0.997998 -0.000000 0.030613
60311 45672.0 -0.115625  0.992827  0.000000 0.030432
60311 45682.0 -0.280412  0.959375  0.000000 0.031137
60311 45692.0 -0.426757  0.903776  0.000000 0.032672
60311 45702.0 -0.548390  0.835493  0.000000 0.034926
60311 45712.0 -0.644969  0.763275  0.000000 0.037771
60311 45722.0 -0.719660  0.693110  0.000000 0.041084
60311 45732.0 -0.776764  0.628199  0.000000 0.044761
60311 45742.0 -0.820358  0.569771  0.000000 0.048719
60311 45752.0 -0.853789  0.517926  0.000000 0.052895
60311 45762.0 -0.879625  0.472211  0.000000 0.057240
60311 45772.0 -0.899777  0.431964  0.000000 0.061719
60311 45782.0 -0.915644  0.396485  0.000000 0.066304
60311 45792.0 -0.928252  0.365117  0.000000 0.070974
60311 45802.0 -0.938356  0.337278  0.000000 0.075713
60311 45812.0 -0.946511  0.312466  0.000000 0.080507
60311 45822.0 -0.953136  0.290253  0.000000 0.085348
60311 45832.0 -0.958544  0.270281  0.000000 0.090228
60311 45842.0 -0.962975  0.252246  0.000000 0.095139
60311 45852.0 -0.966612  0.235892  0.000000 0.100077
60311 45862.0 -0.969600  0.221005  0.000000 0.105037
60311 45872.0 -0.972050  0.207401  0.000000 0.110016
60311 45882.0 -0.974051  0.194927  0.000000 0.115012
60311 45892.0 -0.975675  0.183451  0.000000 0.120020
60311 45902.0 -0.976977  0.172859  0.000000 0.125040
60311 45912.0 -0.978006  0.163056  0.000000 0.130069
60311 45922.0 -0.978797  0.153956  0.000000 0.135107
60311 45932.0 -0.979383  0.145487  0.000000 0.140150
60311 45942.0 -0.979789  0.137586  0.000000 0.145199
60311 45952.0 -0.980037  0.130199  0.000000 0.150253
60311 45962.0 -0.980144  0.123275  0.000000 0.155309
60311 45972.0 -0.980125  0.116774  0.000000 0.160368
60311 45982.0 -0.979994  0.110657  0.000000 0.165429
60311 45992.0 -0.979761  0.104890  0.000000 0.170491
60311 46002.0 -0.979434  0.099445  0.000000 0.175553
60311 46012.0 -0.979023  0.094295  0.000000 0.180615
60311 46022.0 -0.978534  0.089416  0.000000 0.185676
60311 46032.0 -0.977973  0.084787  0.000000 0.190737
60311 46042.0 -0.977344  0.080389  0.000000 0.195795
60311 46052.0 -0.976653  0.076205  0.000000 0.200852
60311 46062.0 -0.975903  0.072219  0.000000 0.205906
60311 46072.0 -0.975098  0.068417  0.000000 0.210957
60311 46082.0 -0.974240  0.064787  0.000000 0.216005
60311 46092.0 -0.973333  0.061316  0.000000 0.221050
60311 46102.0 -0.972378  0.057995  0.000000 0.226091
60311 46112.0 -0.971378  0.054814  0.000000 0.231128
60311 46122.0 -0.970334  0.051764  0.000000 0.236161
60311 46132.0 -0.969249  0.048836  0.000000 0.241189
60311 46142.0 -0.968123  0.046024  0.000000 0.246213
60311 46152.0 -0.966957  0.043320  0.000000 0.251231
60311 46162.0 -0.965754  0.040718  0.000000 0.256244
60311 46172.0 -0.964514  0.038212  0.000000 0.261251
60311 46182.0 -0.963238  0.035798  0.000000 0.266253
60311 46192.0 -0.961927  0.033469  0.000000 0.271248
60311 46202.0 -0.960582  0.031222  0.000000 0.276238
60311 46212.0 -0.959203  0.029052  0.000000 0.281221
60311 46222.0 -0.957791  0.026956  0.000000 0.286197
60311 46232.0 -0.956347  0.024928  0.000000 0.291167
60311 46242.0 -0.954872  0.022967  0.000000 0.296130
60311 46252.0 -0.953364  0.021068  0.000000 0.301085
60311 46262.0 -0.951827  0.019229  0.000000 0.306034
60311 46272.0 -0.950258  0.017447  0.000000 0.310974
60311 46282.0 -0.948660  0.015719  0.000000 0.315907
60311 46292.0 -0.947032  0.014043  0.000000 0.320832
60311 46302.0 -0.945375  0.012416  0.000000 0.325749
60311 46312.0 -0.943688  0.010837  0.000000 0.330658
60311 46322.0 -0.941973  0.009303  0.000000 0.335559
60311 46332.0 -0.940230  0.007813  0.000000 0.340451
60311 46342.0 -0.938458  0.006364  0.000000 0.345334
60311 46352.0 -0.936659  0.004955  0.000000 0.350208
60311 46362.0 -0.934832  0.003584  0.000000 0.355073
60311 46372.0 -0.932977  0.002250  0.000000 0.359929
60311 46382.0 -0.931095  0.000952  0.000000 0.364776
60311 46392.0 -0.929186 -0.000313  0.000000 0.369614
60311 46402.0 -0.927249 -0.001545  0.000000 0.374441
60311 46412.0 -0.925286 -0.002745  0.000000 0.379259
60311 46422.0 -0.923297 -0.003915  0.000000 0.384067
60311 46432.0 -0.921281 -0.005056  0.000000 0.388865
60311 46442.0 -0.919239 -0.006169  0.000000 0.393652
60311 46452.0 -0.917170 -0.007254  0.000000 0.398429
60311 46462.0 -0.915076 -0.008313  0.000000 0.403196
60311 46472.0 -0.912956 -0.009347  0.000000 0.407952
60311 46482.0 -0.910809 -0.010356  0.000000 0.412697
60311 46492.0 -0.908638 -0.011341  0.000000 0.417431
60311 46502.0 -0.906441 -0.012303  0.000000 0.422154
60311 46512.0 -0.904218 -0.013243  0.000000 0.426866
60311 46522.0 -0.901970 -0.014161  0.000000 0.431566
60311 46532.0 -0.899697 -0.015059  0.000000 0.436255
60311 46542.0 -0.897399 -0.015936  0.000000 0.440933
60311 46552.0 -0.895076 -0.016793  0.000000 0.445598
60311 46562.0 -0.892728 -0.017631  0.000000 0.450251
60311 46572.0 -0.890355 -0.018451  0.000000 0.454893
60311 46582.0 -0.887958 -0.019252  0.000000 0.459522
60311 46592.0 -0.885536 -0.020036  0.000000 0.464139
60311 46602.0 -0.883089 -0.020803  0.000000 0.468743
60311 46612.0 -0.880619 -0.021554  0.000000 0.473335
60311 46622.0 -0.878124 -0.022288  0.000000 0.477914
60311 46632.0 -0.875605 -0.023006  0.000000 0.482480
60311 46642.0 -0.873061 -0.023709  0.000000 0.487033
60311 46652.0 -0.870494 -0.024397  0.000000 0.491573
60311 46662.0 -0.867903 -0.025070  0.000000 0.496100
60311 46672.0 -0.865288 -0.025730  0.000000 0.500614
60311 46682.0 -0.862650 -0.026375  0.000000 0.505113
60311 46692.0 -0.859988 -0.027007  0.000000 0.509600
60311 46702.0 -0.857302 -0.027625  0.000000 0.514072
60311 46712.0 -0.854593 -0.028231  0.000000 0.518530
60311 46722.0 -0.851861 -0.028824  0.000000 0.522975
60311 46732.0 -0.849105 -0.029405  0.000000 0.527405
60311 46742.0 -0.846326 -0.029973  0.000000 0.531821
60311 46752.0 -0.843524 -0.030530  0.000000 0.536223
60311 46762.0 -0.840699 -0.031075  0.000000 0.540610
60311 46772.0 -0.837851 -0.031609  0.000000 0.544982
60311 46782.0 -0.834981 -0.032132  0.000000 0.549340
60311 46792.0 -0.832088 -0.032644  0.000000 0.553683
60311 46802.0 -0.829172 -0.033146  0.000000 0.558011
60311 46812.0 -0.826233 -0.033637  0.000000 0.562323
60311 46822.0 -0.823272 -0.034118  0.000000 0.566621
60311 46832.0 -0.820289 -0.034588  0.000000 0.570903
60311 46842.0 -0.817283 -0.035049  0.000000 0.575169
60311 46852.0 -0.814256 -0.035500  0.000000 0.579420
60311 46862.0 -0.811206 -0.035942  0.000000 0.583655
60311 46872.0 -0.808134 -0.036375  0.000000 0.587874
60311 46882.0 -0.805040 -0.036798  0.000000 0.592078
60311 46892.0 -0.801925 -0.037213  0.000000 0.596265
60311 46902.0 -0.798788 -0.037618  0.000000 0.600436
60311 46912.0 -0.795629 -0.038015  0.000000 0.604590
60311 46922.0 -0.792448 -0.038404  0.000000 0.608729
60311 46932.0 -0.789247 -0.038784  0.000000 0.612850
60311 46942.0 -0.786023 -0.039156  0.000000 0.616955
60311 46952.0 -0.782779 -0.039520  0.000000 0.621044
60311 46962.0 -0.779513 -0.039876  0.000000 0.625115
60311 46972.0 -0.776227 -0.040223  0.000000 0.629170
60311 46982.0 -0.772919 -0.040564  0.000000 0.633207
60311 46992.0 -0.769590 -0.040896  0.000000 0.637227
60311 47002.0 -0.766241 -0.041221  0.000000 0.641230
60311 47012.0 -0.762871 -0.041539  0.000000 0.645215
60311 47022.0 -0.759481 -0.041850  0.000000 0.649183
60311 47032.0 -0.756069 -0.042153  0.000000 0.653133
60311 47042.0 -0.752638 -0.042449  0.000000 0.657065
60311 47052.0 -0.749186 -0.042739  0.000000 0.660979
60311 47062.0 -0.745714 -0.043021  0.000000 0.664876
60311 47072.0 -0.742222 -0.043297  0.000000 0.668754
60311 47082.0 -0.738710 -0.043565  0.000000 0.672614
60311 47092.0 -0.735178 -0.043828  0.000000 0.676456
60311 47102.0 -0.731626 -0.044083  0.000000 0.680280
60311 47112.0 -0.728054 -0.044333  0.000000 0.684084
60311 47122.0 -0.724463 -0.044576  0.000000 0.687871
60311 47132.0 -0.720852 -0.044812  0.000000 0.691638
60311 47142.0 -0.717222 -0.045043  0.000000 0.695387
60311 47152.0 -0.713573 -0.045267  0.000000 0.699117
60311 47162.0 -0.709904 -0.045486  0.000000 0.702828
60311 47172.0 -0.706217 -0.045698  0.000000 0.706519
60311 47182.0 -0.702510 -0.045904  0.000000 0.710192
60311 47192.0 -0.698784 -0.046105  0.000000 0.713845
60311 47202.0 -0.695040 -0.046300  0.000000 0.717479
60311 47212.0 -0.691277 -0.046489  0.000000 0.721093
60311 47222.0 -0.687495 -0.046672  0.000000 0.724688
60311 47232.0 -0.683695 -0.046850  0.000000 0.728263
60311 47242.0 -0.679876 -0.047022  0.000000 0.731818
60311 47252.0 -0.676040 -0.047189  0.000000 0.735353
60311 47262.0 -0.672185 -0.047350  0.000000 0.738868
60311 47272.0 -0.668312 -0.047506  0.000000 0.742363
60311 47282.0 -0.664421 -0.047657  0.000000 0.745838
60311 47292.0 -0.660512 -0.047802  0.000000 0.749292
60311 47302.0 -0.656585 -0.047942  0.000000 0.752727
60311 47312.0 -0.652641 -0.048077  0.000000 0.756140
60311 47322.0 -0.648680 -0.048207  0.000000 0.759533
60311 47332.0 -0.644700 -0.048332  0.000000 0.762906
60311 47342.0 -0.640704 -0.048452  0.000000 0.766258
60311 47352.0 -0.636691 -0.048567  0.000000 0.769588
60311 47362.0 -0.632660 -0.048677  0.000000 0.772898
60311 47372.0 -0.628612 -0.048782  0.000000 0.776187
60311 47382.0 -0.624548 -0.048882  0.000000 0.779455
60311 47392.0 -0.620467 -0.048977  0.000000 0.782702
60311 47402.0 -0.616369 -0.049068  0.000000 0.785927
60311 47412.0 -0.612255 -0.049154  0.000000 0.789131
60311 47422.0 -0.608124 -0.049235  0.000000 0.792314
60311 47432.0 -0.603977 -0.049312  0.000000 0.795475
60311 47442.0 -0.599814 -0.049384  0.000000 0.798614
60311 47452.0 -0.595635 -0.049451  0.000000 0.801732
60311 47462.0 -0.591439 -0.049514  0.000000 0.804828
60311 47472.0 -0.587228 -0.049572  0.000000 0.807902
60311 47482.0 -0.583002 -0.049626  0.000000 0.810954
60311 47492.0 -0.578759 -0.049676  0.000000 0.813984
60311 47502.0 -0.574502 -0.049721  0.000000 0.816992
60311 47512.0 -0.570228 -0.049762  0.000000 0.819978
60311 47522.0 -0.565940 -0.049798  0.000000 0.822941
60311 47532.0 -0.561636 -0.049830  0.000000 0.825882
60311 47542.0 -0.557318 -0.049858  0.000000 0.828801
60311 47552.0 -0.552984 -0.049882  0.000000 0.831697
60311 47562.0 -0.548636 -0.049901  0.000000 0.834571
60311 47572.0 -0.544273 -0.049916  0.000000 0.837422
60311 47582.0 -0.539896 -0.049927  0.000000 0.840250
60311 47592.0 -0.535504 -0.049934  0.000000 0.843055
60311 47602.0 -0.531098 -0.049937  0.000000 0.845838
60311 47612.0 -0.526678 -0.049936  0.000000 0.848597
60311 47622.0 -0.522243 -0.049931  0.000000 0.851334
60311 47632.0 -0.517795 -0.049921  0.000000 0.854047
60311 47642.0 -0.513333 -0.049908  0.000000 0.856737
60311 47652.0 -0.508857 -0.049891  0.000000 0.859404
60311 47662.0 -0.504368 -0.049870  0.000000 0.862048
60311 47672.0 -0.499865 -0.049845  0.000000 0.864668
60311 47682.0 -0.495349 -0.049816  0.000000 0.867265
60311 47692.0 -0.490819 -0.049783  0.000000 0.869838
60311 47702.0 -0.486277 -0.049746  0.000000 0.872387
60311 47712.0 -0.481722 -0.049706  0.000000 0.874913
60311 47722.0 -0.477153 -0.049662  0.000000 0.877416
60311 47732.0 -0.472572 -0.049614  0.000000 0.879894
60311 47742.0 -0.467979 -0.049562  0.000000 0.882349
60311 47752.0 -0.463373 -0.049507  0.000000 0.884779
60311 47762.0 -0.458755 -0.049447  0.000000 0.887186
60311 47772.0 -0.454124 -0.049385  0.000000 0.889569
60311 47782.0 -0.449482 -0.049318  0.000000 0.891927
