CIC_AEM_VERS = 2.0
CREATION_DATE  = 2023-03-26T22:49:01.522
ORIGINATOR     = TOLOSAT

META_START

COMMENT days (MJD), sec (UTC), q0: real part, q1, q2, q3

OBJECT_NAME = IRIDIUM 162
OBJECT_ID = IRIDIUM 162

REF_FRAME_A = EME2000
REF_FRAME_B = SC_BODY_1
ATTITUDE_DIR = A2B
TIME_SYSTEM = TAI
START_TIME = 2024-01-02T11:59:55.000
STOP_TIME = 2024-01-03T11:59:55.000
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = LAST

META_STOP
60311 43232.0 -0.499811  0.236927  0.000000 0.833100
60311 43242.0 -0.503915  0.238428  0.000000 0.830194
60311 43252.0 -0.508006  0.239920  0.000000 0.827265
60311 43262.0 -0.512085  0.241403  0.000000 0.824314
60311 43272.0 -0.516150  0.242877  0.000000 0.821340
60311 43282.0 -0.520202  0.244341  0.000000 0.818344
60311 43292.0 -0.524241  0.245796  0.000000 0.815325
60311 43302.0 -0.528267  0.247241  0.000000 0.812284
60311 43312.0 -0.532280  0.248676  0.000000 0.809221
60311 43322.0 -0.536278  0.250102  0.000000 0.806135
60311 43332.0 -0.540263  0.251519  0.000000 0.803028
60311 43342.0 -0.544235  0.252925  0.000000 0.799898
60311 43352.0 -0.548193  0.254322  0.000000 0.796747
60311 43362.0 -0.552136  0.255708  0.000000 0.793573
60311 43372.0 -0.556066  0.257085  0.000000 0.790378
60311 43382.0 -0.559982  0.258452  0.000000 0.787162
60311 43392.0 -0.563883  0.259808  0.000000 0.783923
60311 43402.0 -0.567770  0.261154  0.000000 0.780663
60311 43412.0 -0.571643  0.262490  0.000000 0.777382
60311 43422.0 -0.575501  0.263815  0.000000 0.774080
60311 43432.0 -0.579345  0.265130  0.000000 0.770756
60311 43442.0 -0.583174  0.266435  0.000000 0.767412
60311 43452.0 -0.586989  0.267728  0.000000 0.764046
60311 43462.0 -0.590788  0.269011  0.000000 0.760659
60311 43472.0 -0.594573  0.270284  0.000000 0.757252
60311 43482.0 -0.598342  0.271545  0.000000 0.753823
60311 43492.0 -0.602097  0.272795  0.000000 0.750375
60311 43502.0 -0.605836  0.274035  0.000000 0.746905
60311 43512.0 -0.609560  0.275263  0.000000 0.743415
60311 43522.0 -0.613269  0.276480  0.000000 0.739905
60311 43532.0 -0.616963  0.277686  0.000000 0.736375
60311 43542.0 -0.620640  0.278880  0.000000 0.732824
60311 43552.0 -0.624303  0.280063  0.000000 0.729254
60311 43562.0 -0.627949  0.281234  0.000000 0.725663
60311 43572.0 -0.631580  0.282394  0.000000 0.722053
60311 43582.0 -0.635195  0.283542  0.000000 0.718423
60311 43592.0 -0.638795  0.284678  0.000000 0.714773
60311 43602.0 -0.642378  0.285802  0.000000 0.711104
60311 43612.0 -0.645945  0.286914  0.000000 0.707415
