CIC_AEM_VERS = 2.0
CREATION_DATE  = 2023-03-27T13:31:59.797
ORIGINATOR     = TOLOSAT

META_START

COMMENT days (MJD), sec (UTC), q0: real part, q1, q2, q3

OBJECT_NAME = IRIDIUM 112
OBJECT_ID = IRIDIUM 112

REF_FRAME_A = EME2000
REF_FRAME_B = SC_BODY_1
ATTITUDE_DIR = A2B
TIME_SYSTEM = TAI
START_TIME = 2024-01-02T11:59:55.000
STOP_TIME = 2024-01-03T11:59:55.000
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = LAST

META_STOP
60311 43232.0 -0.474962  0.561994  0.000000 0.677181
60311 43242.0 -0.477611  0.564356  0.000000 0.673343
60311 43252.0 -0.480250  0.566698  0.000000 0.669487
60311 43262.0 -0.482881  0.569022  0.000000 0.665612
60311 43272.0 -0.485504  0.571325  0.000000 0.661720
60311 43282.0 -0.488117  0.573609  0.000000 0.657810
60311 43292.0 -0.490722  0.575874  0.000000 0.653881
60311 43302.0 -0.493318  0.578118  0.000000 0.649935
60311 43312.0 -0.495906  0.580343  0.000000 0.645972
60311 43322.0 -0.498485  0.582547  0.000000 0.641990
60311 43332.0 -0.501055  0.584731  0.000000 0.637992
60311 43342.0 -0.503616  0.586895  0.000000 0.633976
60311 43352.0 -0.506169  0.589038  0.000000 0.629942
60311 43362.0 -0.508713  0.591160  0.000000 0.625892
60311 43372.0 -0.511248  0.593262  0.000000 0.621824
60311 43382.0 -0.513775  0.595342  0.000000 0.617740
60311 43392.0 -0.516294  0.597401  0.000000 0.613639
60311 43402.0 -0.518803  0.599439  0.000000 0.609521
60311 43412.0 -0.521305  0.601455  0.000000 0.605387
60311 43422.0 -0.523798  0.603449  0.000000 0.601236
60311 43432.0 -0.526282  0.605422  0.000000 0.597069
60311 43442.0 -0.528759  0.607372  0.000000 0.592886
60311 43452.0 -0.531227  0.609300  0.000000 0.588686
60311 43462.0 -0.533686  0.611206  0.000000 0.584471
60311 43472.0 -0.536138  0.613089  0.000000 0.580240
60311 43482.0 -0.538581  0.614949  0.000000 0.575993
60311 43492.0 -0.541017  0.616786  0.000000 0.571730
60311 43502.0 -0.543445  0.618600  0.000000 0.567452
60311 43512.0 -0.545864  0.620391  0.000000 0.563158
60311 43522.0 -0.548276  0.622158  0.000000 0.558850
60311 43532.0 -0.550680  0.623901  0.000000 0.554526
60311 43542.0 -0.553077  0.625620  0.000000 0.550187
60311 43552.0 -0.555466  0.627314  0.000000 0.545833
60311 43562.0 -0.557848  0.628985  0.000000 0.541464
60311 43572.0 -0.560223  0.630630  0.000000 0.537081
60311 43582.0 -0.562590  0.632251  0.000000 0.532683
60311 43592.0 -0.564951  0.633846  0.000000 0.528271
60311 43602.0 -0.567304  0.635415  0.000000 0.523845
60311 43612.0 -0.569651  0.636959  0.000000 0.519404
60311 43622.0 -0.571991  0.638477  0.000000 0.514949
60311 43632.0 -0.574325  0.639969  0.000000 0.510481
60311 43642.0 -0.576653  0.641434  0.000000 0.505998
60311 43652.0 -0.578974  0.642872  0.000000 0.501502
60311 43662.0 -0.581290  0.644283  0.000000 0.496993
60311 43672.0 -0.583600  0.645666  0.000000 0.492470
60311 43682.0 -0.585905  0.647021  0.000000 0.487934
60311 43692.0 -0.588204  0.648349  0.000000 0.483384
60311 43702.0 -0.590498  0.649647  0.000000 0.478822
60311 43712.0 -0.592788  0.650917  0.000000 0.474247
60311 43722.0 -0.595072  0.652157  0.000000 0.469659
60311 43732.0 -0.597353  0.653368  0.000000 0.465058
60311 43742.0 -0.599630  0.654549  0.000000 0.460445
60311 43752.0 -0.601903  0.655699  0.000000 0.455820
60311 43762.0 -0.604172  0.656818  0.000000 0.451182
60311 43772.0 -0.606439  0.657906  0.000000 0.446533
60311 43782.0 -0.608703  0.658962  0.000000 0.441871
60311 43792.0 -0.610964  0.659986  0.000000 0.437198
60311 43802.0 -0.613223  0.660976  0.000000 0.432513
60311 43812.0 -0.615481  0.661934  0.000000 0.427816
60311 43822.0 -0.617738  0.662857  0.000000 0.423108
60311 43832.0 -0.619994  0.663745  0.000000 0.418389
60311 43842.0 -0.622250  0.664599  0.000000 0.413659
60311 43852.0 -0.624506  0.665417  0.000000 0.408918
60311 43862.0 -0.626762  0.666198  0.000000 0.404166
60311 43872.0 -0.629020  0.666941  0.000000 0.399403
60311 43882.0 -0.631280  0.667647  0.000000 0.394630
60311 43892.0 -0.633542  0.668314  0.000000 0.389846
60311 43902.0 -0.635807  0.668942  0.000000 0.385053
60311 43912.0 -0.638076  0.669529  0.000000 0.380249
60311 43922.0 -0.640350  0.670075  0.000000 0.375435
60311 43932.0 -0.642628  0.670579  0.000000 0.370612
60311 43942.0 -0.644913  0.671039  0.000000 0.365779
60311 43952.0 -0.647205  0.671455  0.000000 0.360936
60311 43962.0 -0.649504  0.671825  0.000000 0.356084
60311 43972.0 -0.651811  0.672149  0.000000 0.351223
60311 43982.0 -0.654129  0.672425  0.000000 0.346353
60311 43992.0 -0.656457  0.672651  0.000000 0.341474
60311 44002.0 -0.658797  0.672827  0.000000 0.336587
60311 44012.0 -0.661149  0.672951  0.000000 0.331691
60311 44022.0 -0.663516  0.673021  0.000000 0.326786
60311 44032.0 -0.665898  0.673036  0.000000 0.321874
60311 44042.0 -0.668297  0.672993  0.000000 0.316953
60311 44052.0 -0.670715  0.672891  0.000000 0.312025
60311 44062.0 -0.673152  0.672728  0.000000 0.307089
60311 44072.0 -0.675611  0.672501  0.000000 0.302146
60311 44082.0 -0.678094  0.672209  0.000000 0.297195
60311 44092.0 -0.680601  0.671848  0.000000 0.292237
60311 44102.0 -0.683136  0.671416  0.000000 0.287272
60311 44112.0 -0.685701  0.670910  0.000000 0.282301
60311 44122.0 -0.688297  0.670327  0.000000 0.277323
60311 44132.0 -0.690928  0.669664  0.000000 0.272339
60311 44142.0 -0.693596  0.668917  0.000000 0.267349
60311 44152.0 -0.696303  0.668081  0.000000 0.262353
60311 44162.0 -0.699054  0.667154  0.000000 0.257351
60311 44172.0 -0.701851  0.666129  0.000000 0.252344
60311 44182.0 -0.704697  0.665003  0.000000 0.247331
60311 44192.0 -0.707598  0.663769  0.000000 0.242314
60311 44202.0 -0.710555  0.662422  0.000000 0.237292
60311 44212.0 -0.713575  0.660956  0.000000 0.232266
60311 44222.0 -0.716663  0.659363  0.000000 0.227235
60311 44232.0 -0.719822  0.657635  0.000000 0.222201
60311 44242.0 -0.723059  0.655764  0.000000 0.217163
60311 44252.0 -0.726380  0.653741  0.000000 0.212122
60311 44262.0 -0.729791  0.651555  0.000000 0.207078
60311 44272.0 -0.733300  0.649195  0.000000 0.202032
60311 44282.0 -0.736915  0.646648  0.000000 0.196983
60311 44292.0 -0.740644  0.643901  0.000000 0.191933
60311 44302.0 -0.744497  0.640937  0.000000 0.186881
60311 44312.0 -0.748483  0.637739  0.000000 0.181829
60311 44322.0 -0.752615  0.634288  0.000000 0.176776
60311 44332.0 -0.756904  0.630561  0.000000 0.171724
60311 44342.0 -0.761364  0.626534  0.000000 0.166672
60311 44352.0 -0.766010  0.622179  0.000000 0.161622
60311 44362.0 -0.770858  0.617464  0.000000 0.156574
60311 44372.0 -0.775927  0.612353  0.000000 0.151529
60311 44382.0 -0.781236  0.606804  0.000000 0.146488
60311 44392.0 -0.786808  0.600769  0.000000 0.141452
60311 44402.0 -0.792667  0.594195  0.000000 0.136422
60311 44412.0 -0.798840  0.587017  0.000000 0.131400
60311 44422.0 -0.805356  0.579161  0.000000 0.126386
60311 44432.0 -0.812249  0.570541  0.000000 0.121383
60311 44442.0 -0.819555  0.561055  0.000000 0.116392
60311 44452.0 -0.827313  0.550581  0.000000 0.111416
60311 44462.0 -0.835565  0.538978  0.000000 0.106457
60311 44472.0 -0.844358  0.526073  0.000000 0.101519
60311 44482.0 -0.853740  0.511660  0.000000 0.096605
60311 44492.0 -0.863759  0.495488  0.000000 0.091719
60311 44502.0 -0.874462  0.477252  0.000000 0.086868
60311 44512.0 -0.885892  0.456576  0.000000 0.082057
60311 44522.0 -0.898074  0.432999  0.000000 0.077295
60311 44532.0 -0.911010  0.405944  0.000000 0.072592
60311 44542.0 -0.924653  0.374697  0.000000 0.067961
60311 44552.0 -0.938876  0.338365  0.000000 0.063419
60311 44562.0 -0.953415  0.295837  0.000000 0.058985
60311 44572.0 -0.967790  0.245749  0.000000 0.054688
60311 44582.0 -0.981162  0.186453  0.000000 0.050562
60311 44592.0 -0.992147  0.116053  0.000000 0.046653
60311 44602.0 -0.998544  0.032554  0.000000 0.043022
60311 44612.0 -0.997044 -0.065752  0.000000 0.039745
60311 44622.0 -0.983063 -0.179512  0.000000 0.036916
60311 44632.0 -0.951048 -0.307094  0.000000 0.034647
60311 44642.0 -0.895769 -0.443290  0.000000 0.033052
60311 44652.0 -0.814705 -0.578979  0.000000 0.032232
60311 44662.0 -0.710447 -0.703012  0.000000 0.032246
60311 44672.0 -0.590942 -0.806035  0.000000 0.033094
60311 44682.0 -0.466727 -0.883720  0.000000 0.034715
60311 44692.0 -0.347133 -0.937086  0.000000 0.037005
60311 44702.0 -0.238085 -0.970426  0.000000 0.039851
60311 44712.0 -0.142069 -0.988916  0.000000 0.043142
60311 44722.0 -0.059202 -0.997149  0.000000 0.046784
60311 44732.0  0.011638 -0.998646  0.000000 0.050701
60311 44742.0  0.072032 -0.995894  0.000000 0.054834
60311 44752.0  0.123596 -0.990569  0.000000 0.059136
60311 44762.0  0.167795 -0.983770  0.000000 0.063574
60311 44772.0  0.205881 -0.976203  0.000000 0.068120
60311 44782.0  0.238893 -0.968317  0.000000 0.072754
60311 44792.0  0.267680 -0.960389  0.000000 0.077459
60311 44802.0  0.292933 -0.952591  0.000000 0.082223
60311 44812.0  0.315214 -0.945021  0.000000 0.087035
60311 44822.0  0.334980 -0.937734  0.000000 0.091888
60311 44832.0  0.352604 -0.930755  0.000000 0.096774
60311 44842.0  0.368395 -0.924091  0.000000 0.101689
60311 44852.0  0.382604 -0.917739  0.000000 0.106628
60311 44862.0  0.395443 -0.911687  0.000000 0.111588
60311 44872.0  0.407088 -0.905920  0.000000 0.116564
60311 44882.0  0.417687 -0.900423  0.000000 0.121555
60311 44892.0  0.427363 -0.895178  0.000000 0.126559
60311 44902.0  0.436224 -0.890167  0.000000 0.131573
60311 44912.0  0.444360 -0.885373  0.000000 0.136596
60311 44922.0  0.451848 -0.880781  0.000000 0.141626
60311 44932.0  0.458757 -0.876375  0.000000 0.146662
60311 44942.0  0.465143 -0.872140  0.000000 0.151703
60311 44952.0  0.471057 -0.868064  0.000000 0.156748
60311 44962.0  0.476543 -0.864135  0.000000 0.161795
60311 44972.0  0.481641 -0.860340  0.000000 0.166846
60311 44982.0  0.486383 -0.856669  0.000000 0.171897
60311 44992.0  0.490801 -0.853114  0.000000 0.176949
60311 45002.0  0.494921 -0.849664  0.000000 0.182002
60311 45012.0  0.498766 -0.846311  0.000000 0.187054
