CIC_AEM_VERS = 2.0
CREATION_DATE  = 2023-03-26T22:47:17.401
ORIGINATOR     = TOLOSAT

META_START

COMMENT days (MJD), sec (UTC), q0: real part, q1, q2, q3

OBJECT_NAME = IRIDIUM 119
OBJECT_ID = IRIDIUM 119

REF_FRAME_A = EME2000
REF_FRAME_B = SC_BODY_1
ATTITUDE_DIR = A2B
TIME_SYSTEM = TAI
START_TIME = 2024-01-02T11:59:55.000
STOP_TIME = 2024-01-03T11:59:55.000
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = LAST

META_STOP
60311 43232.0 -0.545088  0.443692  0.000000 0.711348
60311 43242.0 -0.547997  0.445984  0.000000 0.707671
60311 43252.0 -0.550890  0.448264  0.000000 0.703974
60311 43262.0 -0.553770  0.450530  0.000000 0.700258
60311 43272.0 -0.556634  0.452784  0.000000 0.696523
60311 43282.0 -0.559484  0.455025  0.000000 0.692769
60311 43292.0 -0.562319  0.457254  0.000000 0.688996
60311 43302.0 -0.565139  0.459469  0.000000 0.685205
60311 43312.0 -0.567945  0.461671  0.000000 0.681395
60311 43322.0 -0.570735  0.463860  0.000000 0.677566
60311 43332.0 -0.573510  0.466036  0.000000 0.673718
60311 43342.0 -0.576270  0.468199  0.000000 0.669852
60311 43352.0 -0.579015  0.470349  0.000000 0.665968
60311 43362.0 -0.581744  0.472485  0.000000 0.662066
60311 43372.0 -0.584458  0.474608  0.000000 0.658146
60311 43382.0 -0.587157  0.476717  0.000000 0.654208
60311 43392.0 -0.589840  0.478812  0.000000 0.650252
60311 43402.0 -0.592508  0.480894  0.000000 0.646278
60311 43412.0 -0.595160  0.482963  0.000000 0.642287
60311 43422.0 -0.597796  0.485017  0.000000 0.638278
60311 43432.0 -0.600416  0.487058  0.000000 0.634251
60311 43442.0 -0.603021  0.489085  0.000000 0.630208
60311 43452.0 -0.605610  0.491097  0.000000 0.626147
60311 43462.0 -0.608183  0.493096  0.000000 0.622069
60311 43472.0 -0.610740  0.495081  0.000000 0.617974
60311 43482.0 -0.613281  0.497051  0.000000 0.613863
60311 43492.0 -0.615805  0.499007  0.000000 0.609734
60311 43502.0 -0.618314  0.500949  0.000000 0.605589
60311 43512.0 -0.620806  0.502876  0.000000 0.601427
60311 43522.0 -0.623282  0.504789  0.000000 0.597250
60311 43532.0 -0.625742  0.506687  0.000000 0.593055
60311 43542.0 -0.628185  0.508571  0.000000 0.588845
60311 43552.0 -0.630612  0.510440  0.000000 0.584618
60311 43562.0 -0.633023  0.512295  0.000000 0.580376
60311 43572.0 -0.635417  0.514134  0.000000 0.576118
60311 43582.0 -0.637794  0.515959  0.000000 0.571844
60311 43592.0 -0.640154  0.517769  0.000000 0.567554
60311 43602.0 -0.642498  0.519563  0.000000 0.563249
60311 43612.0 -0.644826  0.521343  0.000000 0.558929
60311 43622.0 -0.647136  0.523107  0.000000 0.554594
60311 43632.0 -0.649429  0.524856  0.000000 0.550243
60311 43642.0 -0.651706  0.526590  0.000000 0.545877
60311 43652.0 -0.653966  0.528309  0.000000 0.541497
60311 43662.0 -0.656209  0.530012  0.000000 0.537102
60311 43672.0 -0.658434  0.531699  0.000000 0.532692
60311 43682.0 -0.660643  0.533371  0.000000 0.528267
60311 43692.0 -0.662835  0.535027  0.000000 0.523828
60311 43702.0 -0.665009  0.536668  0.000000 0.519375
60311 43712.0 -0.667166  0.538292  0.000000 0.514908
60311 43722.0 -0.669307  0.539901  0.000000 0.510427
60311 43732.0 -0.671430  0.541494  0.000000 0.505932
60311 43742.0 -0.673535  0.543070  0.000000 0.501423
60311 43752.0 -0.675624  0.544631  0.000000 0.496900
60311 43762.0 -0.677695  0.546175  0.000000 0.492364
60311 43772.0 -0.679749  0.547703  0.000000 0.487815
60311 43782.0 -0.681785  0.549215  0.000000 0.483252
60311 43792.0 -0.683804  0.550710  0.000000 0.478676
60311 43802.0 -0.685806  0.552189  0.000000 0.474087
60311 43812.0 -0.687790  0.553651  0.000000 0.469485
60311 43822.0 -0.689756  0.555096  0.000000 0.464870
60311 43832.0 -0.691706  0.556524  0.000000 0.460243
60311 43842.0 -0.693638  0.557936  0.000000 0.455603
60311 43852.0 -0.695552  0.559331  0.000000 0.450951
60311 43862.0 -0.697449  0.560708  0.000000 0.446287
60311 43872.0 -0.699328  0.562068  0.000000 0.441610
60311 43882.0 -0.701190  0.563411  0.000000 0.436921
60311 43892.0 -0.703034  0.564737  0.000000 0.432221
60311 43902.0 -0.704861  0.566045  0.000000 0.427509
60311 43912.0 -0.706671  0.567336  0.000000 0.422785
60311 43922.0 -0.708462  0.568609  0.000000 0.418049
60311 43932.0 -0.710237  0.569864  0.000000 0.413303
60311 43942.0 -0.711994  0.571101  0.000000 0.408545
60311 43952.0 -0.713733  0.572320  0.000000 0.403776
60311 43962.0 -0.715456  0.573521  0.000000 0.398996
60311 43972.0 -0.717160  0.574703  0.000000 0.394205
60311 43982.0 -0.718848  0.575867  0.000000 0.389403
60311 43992.0 -0.720518  0.577013  0.000000 0.384591
60311 44002.0 -0.722171  0.578140  0.000000 0.379768
60311 44012.0 -0.723806  0.579248  0.000000 0.374935
60311 44022.0 -0.725425  0.580337  0.000000 0.370092
60311 44032.0 -0.727026  0.581407  0.000000 0.365239
60311 44042.0 -0.728610  0.582457  0.000000 0.360376
60311 44052.0 -0.730177  0.583488  0.000000 0.355503
60311 44062.0 -0.731728  0.584500  0.000000 0.350621
60311 44072.0 -0.733261  0.585491  0.000000 0.345729
60311 44082.0 -0.734778  0.586463  0.000000 0.340827
60311 44092.0 -0.736278  0.587414  0.000000 0.335917
60311 44102.0 -0.737761  0.588345  0.000000 0.330997
60311 44112.0 -0.739228  0.589255  0.000000 0.326068
60311 44122.0 -0.740679  0.590144  0.000000 0.321131
60311 44132.0 -0.742114  0.591011  0.000000 0.316184
60311 44142.0 -0.743533  0.591858  0.000000 0.311229
60311 44152.0 -0.744935  0.592682  0.000000 0.306266
60311 44162.0 -0.746323  0.593485  0.000000 0.301295
60311 44172.0 -0.747694  0.594265  0.000000 0.296315
60311 44182.0 -0.749051  0.595022  0.000000 0.291327
60311 44192.0 -0.750392  0.595756  0.000000 0.286332
60311 44202.0 -0.751719  0.596467  0.000000 0.281328
60311 44212.0 -0.753031  0.597154  0.000000 0.276317
60311 44222.0 -0.754329  0.597817  0.000000 0.271299
60311 44232.0 -0.755613  0.598454  0.000000 0.266273
60311 44242.0 -0.756883  0.599067  0.000000 0.261240
60311 44252.0 -0.758141  0.599653  0.000000 0.256200
60311 44262.0 -0.759385  0.600213  0.000000 0.251153
60311 44272.0 -0.760618  0.600746  0.000000 0.246100
60311 44282.0 -0.761838  0.601251  0.000000 0.241039
60311 44292.0 -0.763047  0.601727  0.000000 0.235973
60311 44302.0 -0.764246  0.602175  0.000000 0.230899
60311 44312.0 -0.765434  0.602591  0.000000 0.225820
60311 44322.0 -0.766613  0.602977  0.000000 0.220735
60311 44332.0 -0.767783  0.603330  0.000000 0.215643
60311 44342.0 -0.768946  0.603650  0.000000 0.210546
60311 44352.0 -0.770101  0.603934  0.000000 0.205443
60311 44362.0 -0.771251  0.604183  0.000000 0.200335
60311 44372.0 -0.772397  0.604394  0.000000 0.195221
