CIC_AEM_VERS = 2.0
CREATION_DATE  = 2023-03-27T13:32:53.924
ORIGINATOR     = TOLOSAT

META_START

COMMENT days (MJD), sec (UTC), q0: real part, q1, q2, q3

OBJECT_NAME = IRIDIUM 107
OBJECT_ID = IRIDIUM 107

REF_FRAME_A = EME2000
REF_FRAME_B = SC_BODY_1
ATTITUDE_DIR = A2B
TIME_SYSTEM = TAI
START_TIME = 2024-01-02T11:59:55.000
STOP_TIME = 2024-01-03T11:59:55.000
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = LAST

META_STOP
60311 43232.0  0.133232  0.243315 -0.000000 0.960753
60311 44972.0  0.307840  0.873975 -0.000000 0.376035
60311 44982.0  0.307307  0.876222 -0.000000 0.371211
60311 44992.0  0.306735  0.878454 -0.000000 0.366378
60311 45002.0  0.306122  0.880671 -0.000000 0.361535
60311 45012.0  0.305466  0.882875 -0.000000 0.356683
60311 45022.0  0.304766  0.885065 -0.000000 0.351822
60311 45032.0  0.304020  0.887241 -0.000000 0.346951
60311 45042.0  0.303228  0.889404 -0.000000 0.342072
60311 45052.0  0.302387  0.891554 -0.000000 0.337184
60311 45062.0  0.301495  0.893692 -0.000000 0.332287
60311 45072.0  0.300551  0.895818 -0.000000 0.327382
60311 45082.0  0.299552  0.897932 -0.000000 0.322469
60311 45092.0  0.298497  0.900035 -0.000000 0.317548
60311 45102.0  0.297383  0.902127 -0.000000 0.312618
60311 45112.0  0.296208  0.904209 -0.000000 0.307681
60311 45122.0  0.294969  0.906280 -0.000000 0.302737
60311 45132.0  0.293663  0.908343 -0.000000 0.297785
60311 45142.0  0.292287  0.910396 -0.000000 0.292826
60311 45152.0  0.290839  0.912442 -0.000000 0.287860
60311 45162.0  0.289314  0.914479 -0.000000 0.282887
60311 45172.0  0.287709  0.916510 -0.000000 0.277908
60311 45182.0  0.286021  0.918535 -0.000000 0.272922
60311 45192.0  0.284244  0.920554 -0.000000 0.267930
60311 45202.0  0.282375  0.922568 -0.000000 0.262931
60311 45212.0  0.280408  0.924578 -0.000000 0.257928
60311 45222.0  0.278338  0.926585 -0.000000 0.252918
60311 45232.0  0.276159  0.928590 -0.000000 0.247903
60311 45242.0  0.273865  0.930594 -0.000000 0.242883
60311 45252.0  0.271449  0.932598 -0.000000 0.237859
60311 45262.0  0.268904  0.934602 -0.000000 0.232829
60311 45272.0  0.266222  0.936608 -0.000000 0.227796
60311 45282.0  0.263393  0.938618 -0.000000 0.222758
60311 45292.0  0.260408  0.940631 -0.000000 0.217717
60311 45302.0  0.257257  0.942650 -0.000000 0.212672
60311 45312.0  0.253928  0.944676 -0.000000 0.207624
60311 45322.0  0.250407  0.946710 -0.000000 0.202573
60311 45332.0  0.246682  0.948754 -0.000000 0.197520
60311 45342.0  0.242735  0.950809 -0.000000 0.192465
60311 45352.0  0.238551  0.952876 -0.000000 0.187408
60311 45362.0  0.234109  0.954956 -0.000000 0.182350
60311 45372.0  0.229388  0.957052 -0.000000 0.177291
60311 45382.0  0.224364  0.959165 -0.000000 0.172232
60311 45392.0  0.219010  0.961295 -0.000000 0.167174
60311 45402.0  0.213296  0.963443 -0.000000 0.162116
60311 45412.0  0.207188  0.965611 -0.000000 0.157061
60311 45422.0  0.200646  0.967799 -0.000000 0.152007
60311 45432.0  0.193628  0.970006 -0.000000 0.146957
60311 45442.0  0.186082  0.972232 -0.000000 0.141911
60311 45452.0  0.177952  0.974474 -0.000000 0.136871
60311 45462.0  0.169172  0.976729 -0.000000 0.131836
60311 45472.0  0.159666  0.978992 -0.000000 0.126810
60311 45482.0  0.149345  0.981256 -0.000000 0.121793
60311 45492.0  0.138107  0.983508 -0.000000 0.116787
60311 45502.0  0.125831  0.985732 -0.000000 0.111794
60311 45512.0  0.112377  0.987908 -0.000000 0.106817
60311 45522.0  0.097577  0.990002 -0.000000 0.101859
60311 45532.0  0.081233  0.991971 -0.000000 0.096923
60311 45542.0  0.063107  0.993756 -0.000000 0.092012
60311 45552.0  0.042914  0.995272 -0.000000 0.087133
60311 45562.0  0.020312  0.996401 -0.000000 0.082291
60311 45572.0 -0.005116  0.996980  0.000000 0.077494
60311 45582.0 -0.033875  0.996775  0.000000 0.072751
60311 45592.0 -0.066576  0.995456  0.000000 0.068074
60311 45602.0 -0.103961  0.992554  0.000000 0.063478
60311 45612.0 -0.146918  0.987388  0.000000 0.058984
60311 45622.0 -0.196488  0.978984  0.000000 0.054616
60311 45632.0 -0.253847  0.965930  0.000000 0.050407
60311 45642.0 -0.320213  0.946208  0.000000 0.046403
60311 45652.0 -0.396630  0.916987  0.000000 0.042660
60311 45662.0 -0.483508  0.874459  0.000000 0.039254
60311 45672.0 -0.579839  0.813923  0.000000 0.036281
60311 45682.0 -0.682092  0.730482  0.000000 0.033855
60311 45692.0 -0.783306  0.620806  0.000000 0.032101
60311 45702.0 -0.873514  0.485802  0.000000 0.031133
60311 45712.0 -0.942558  0.332599  0.000000 0.031024
60311 45722.0 -0.984337  0.173410  0.000000 0.031784
60311 45732.0 -0.999221  0.021110  0.000000 0.033352
60311 45742.0 -0.992704 -0.115195  0.000000 0.035623
60311 45752.0 -0.972045 -0.231620  0.000000 0.038472
60311 45762.0 -0.943643 -0.328319  0.000000 0.041780
60311 45772.0 -0.912051 -0.407550  0.000000 0.045447
60311 45782.0 -0.880091 -0.472229  0.000000 0.049392
60311 45792.0 -0.849319 -0.525157  0.000000 0.053555
60311 45802.0 -0.820488 -0.568726  0.000000 0.057887
60311 45812.0 -0.793881 -0.604868  0.000000 0.062352
60311 45822.0 -0.769521 -0.635105  0.000000 0.066925
60311 45832.0 -0.747303 -0.660616  0.000000 0.071583
60311 45842.0 -0.727060 -0.682320  0.000000 0.076311
60311 45852.0 -0.708606 -0.700928  0.000000 0.081096
60311 45862.0 -0.691758 -0.716999  0.000000 0.085927
60311 45872.0 -0.676341 -0.730971  0.000000 0.090798
60311 45882.0 -0.662200 -0.743191  0.000000 0.095701
60311 45892.0 -0.649191 -0.753939  0.000000 0.100632
60311 45902.0 -0.637193 -0.763438  0.000000 0.105585
60311 45912.0 -0.626093 -0.771871  0.000000 0.110558
60311 45922.0 -0.615796 -0.779387  0.000000 0.115547
60311 45932.0 -0.606218 -0.786109  0.000000 0.120550
60311 45942.0 -0.597285 -0.792139  0.000000 0.125564
60311 45952.0 -0.588931 -0.797563  0.000000 0.130588
60311 45962.0 -0.581099 -0.802453  0.000000 0.135621
60311 45972.0 -0.573738 -0.806870  0.000000 0.140660
60311 45982.0 -0.566805 -0.810865  0.000000 0.145705
60311 45992.0 -0.560259 -0.814483  0.000000 0.150754
60311 46002.0 -0.554067 -0.817762  0.000000 0.155807
60311 46012.0 -0.548195 -0.820735  0.000000 0.160862
60311 46022.0 -0.542617 -0.823430  0.000000 0.165919
60311 46032.0 -0.537308 -0.825873  0.000000 0.170978
60311 46042.0 -0.532246 -0.828085  0.000000 0.176037
60311 46052.0 -0.527410 -0.830086  0.000000 0.181095
60311 46062.0 -0.522782 -0.831893  0.000000 0.186154
60311 46072.0 -0.518347 -0.833520  0.000000 0.191211
60311 46082.0 -0.514089 -0.834980  0.000000 0.196267
60311 46092.0 -0.509995 -0.836287  0.000000 0.201321
60311 46102.0 -0.506053 -0.837449  0.000000 0.206372
60311 46112.0 -0.502252 -0.838477  0.000000 0.211421
60311 46122.0 -0.498581 -0.839380  0.000000 0.216467
60311 46132.0 -0.495032 -0.840165  0.000000 0.221509
60311 46142.0 -0.491596 -0.840838  0.000000 0.226548
60311 46152.0 -0.488266 -0.841407  0.000000 0.231583
60311 46162.0 -0.485034 -0.841877  0.000000 0.236613
60311 46172.0 -0.481893 -0.842252  0.000000 0.241639
60311 46182.0 -0.478839 -0.842539  0.000000 0.246660
60311 46192.0 -0.475864 -0.842741  0.000000 0.251676
60311 46202.0 -0.472965 -0.842862  0.000000 0.256687
60311 46212.0 -0.470136 -0.842905  0.000000 0.261693
60311 46222.0 -0.467372 -0.842875  0.000000 0.266692
60311 46232.0 -0.464671 -0.842774  0.000000 0.271686
60311 46242.0 -0.462027 -0.842605  0.000000 0.276674
60311 46252.0 -0.459438 -0.842370  0.000000 0.281655
60311 46262.0 -0.456900 -0.842072  0.000000 0.286630
60311 46272.0 -0.454410 -0.841714  0.000000 0.291597
60311 46282.0 -0.451966 -0.841297  0.000000 0.296558
60311 46292.0 -0.449564 -0.840823  0.000000 0.301512
60311 46302.0 -0.447202 -0.840294  0.000000 0.306459
60311 46312.0 -0.444877 -0.839712  0.000000 0.311398
60311 46322.0 -0.442589 -0.839078  0.000000 0.316329
60311 46332.0 -0.440333 -0.838393  0.000000 0.321252
60311 46342.0 -0.438110 -0.837660  0.000000 0.326168
60311 46352.0 -0.435916 -0.836879  0.000000 0.331075
60311 46362.0 -0.433750 -0.836052  0.000000 0.335974
60311 46372.0 -0.431610 -0.835179  0.000000 0.340864
60311 46382.0 -0.429495 -0.834262  0.000000 0.345746
60311 46392.0 -0.427404 -0.833302  0.000000 0.350619
60311 46402.0 -0.425335 -0.832299  0.000000 0.355482
60311 46412.0 -0.423287 -0.831255  0.000000 0.360337
60311 46422.0 -0.421258 -0.830171  0.000000 0.365182
60311 46432.0 -0.419248 -0.829046  0.000000 0.370018
60311 46442.0 -0.417255 -0.827883  0.000000 0.374844
60311 46452.0 -0.415279 -0.826681  0.000000 0.379661
60311 46462.0 -0.413318 -0.825441  0.000000 0.384467
60311 46472.0 -0.411372 -0.824165  0.000000 0.389263
60311 46482.0 -0.409439 -0.822851  0.000000 0.394049
60311 46492.0 -0.407519 -0.821503  0.000000 0.398825
60311 46502.0 -0.405612 -0.820118  0.000000 0.403590
60311 46512.0 -0.403715 -0.818699  0.000000 0.408345
60311 46522.0 -0.401830 -0.817246  0.000000 0.413088
60311 46532.0 -0.399954 -0.815759  0.000000 0.417821
60311 46542.0 -0.398088 -0.814238  0.000000 0.422543
60311 46552.0 -0.396230 -0.812685  0.000000 0.427253
60311 46562.0 -0.394380 -0.811099  0.000000 0.431952
60311 46572.0 -0.392539 -0.809481  0.000000 0.436640
60311 46582.0 -0.390704 -0.807831  0.000000 0.441316
60311 46592.0 -0.388876 -0.806150  0.000000 0.445980
60311 46602.0 -0.387054 -0.804438  0.000000 0.450632
60311 46612.0 -0.385237 -0.802696  0.000000 0.455272
60311 46622.0 -0.383426 -0.800923  0.000000 0.459899
60311 46632.0 -0.381620 -0.799120  0.000000 0.464515
60311 46642.0 -0.379818 -0.797287  0.000000 0.469118
60311 46652.0 -0.378020 -0.795425  0.000000 0.473708
60311 46662.0 -0.376226 -0.793534  0.000000 0.478286
60311 46672.0 -0.374435 -0.791615  0.000000 0.482851
60311 46682.0 -0.372647 -0.789666  0.000000 0.487403
60311 46692.0 -0.370862 -0.787690  0.000000 0.491941
60311 46702.0 -0.369080 -0.785685  0.000000 0.496467
60311 46712.0 -0.367299 -0.783653  0.000000 0.500979
60311 46722.0 -0.365521 -0.781593  0.000000 0.505477
60311 46732.0 -0.363744 -0.779506  0.000000 0.509962
60311 46742.0 -0.361969 -0.777392  0.000000 0.514433
60311 46752.0 -0.360194 -0.775251  0.000000 0.518890
60311 46762.0 -0.358421 -0.773083  0.000000 0.523333
60311 46772.0 -0.356648 -0.770889  0.000000 0.527762
60311 46782.0 -0.354876 -0.768669  0.000000 0.532177
60311 46792.0 -0.353104 -0.766422  0.000000 0.536577
60311 46802.0 -0.351332 -0.764150  0.000000 0.540963
60311 46812.0 -0.349560 -0.761852  0.000000 0.545334
60311 46822.0 -0.347788 -0.759529  0.000000 0.549690
60311 46832.0 -0.346015 -0.757181  0.000000 0.554031
60311 46842.0 -0.344242 -0.754807  0.000000 0.558358
60311 46852.0 -0.342468 -0.752409  0.000000 0.562669
60311 46862.0 -0.340693 -0.749986  0.000000 0.566965
60311 46872.0 -0.338917 -0.747538  0.000000 0.571245
60311 46882.0 -0.337140 -0.745066  0.000000 0.575511
60311 46892.0 -0.335362 -0.742570  0.000000 0.579760
60311 46902.0 -0.333583 -0.740050  0.000000 0.583994
60311 46912.0 -0.331801 -0.737506  0.000000 0.588212
60311 46922.0 -0.330019 -0.734938  0.000000 0.592414
60311 46932.0 -0.328234 -0.732347  0.000000 0.596599
60311 46942.0 -0.326448 -0.729732  0.000000 0.600769
60311 46952.0 -0.324660 -0.727094  0.000000 0.604922
60311 46962.0 -0.322870 -0.724432  0.000000 0.609059
60311 46972.0 -0.321078 -0.721748  0.000000 0.613179
60311 46982.0 -0.319283 -0.719041  0.000000 0.617283
60311 46992.0 -0.317487 -0.716311  0.000000 0.621370
60311 47002.0 -0.315688 -0.713559  0.000000 0.625440
60311 47012.0 -0.313886 -0.710784  0.000000 0.629493
60311 47022.0 -0.312082 -0.707987  0.000000 0.633529
60311 47032.0 -0.310276 -0.705168  0.000000 0.637547
60311 47042.0 -0.308467 -0.702327  0.000000 0.641548
60311 47052.0 -0.306656 -0.699464  0.000000 0.645532
60311 47062.0 -0.304841 -0.696580  0.000000 0.649498
60311 47072.0 -0.303024 -0.693674  0.000000 0.653447
60311 47082.0 -0.301204 -0.690746  0.000000 0.657378
60311 47092.0 -0.299382 -0.687797  0.000000 0.661291
60311 47102.0 -0.297556 -0.684827  0.000000 0.665186
60311 47112.0 -0.295728 -0.681836  0.000000 0.669063
60311 47122.0 -0.293897 -0.678824  0.000000 0.672921
60311 47132.0 -0.292062 -0.675791  0.000000 0.676762
60311 47142.0 -0.290225 -0.672737  0.000000 0.680584
60311 47152.0 -0.288384 -0.669663  0.000000 0.684387
60311 47162.0 -0.286541 -0.666569  0.000000 0.688172
60311 47172.0 -0.284694 -0.663454  0.000000 0.691938
60311 47182.0 -0.282844 -0.660319  0.000000 0.695685
60311 47192.0 -0.280992 -0.657164  0.000000 0.699414
60311 47202.0 -0.279135 -0.653989  0.000000 0.703123
60311 47212.0 -0.277276 -0.650794  0.000000 0.706813
60311 47222.0 -0.275414 -0.647580  0.000000 0.710484
60311 47232.0 -0.273548 -0.644346  0.000000 0.714136
60311 47242.0 -0.271679 -0.641093  0.000000 0.717768
60311 47252.0 -0.269807 -0.637820  0.000000 0.721380
60311 47262.0 -0.267931 -0.634528  0.000000 0.724973
60311 47272.0 -0.266053 -0.631217  0.000000 0.728547
60311 47282.0 -0.264171 -0.627888  0.000000 0.732100
60311 47292.0 -0.262286 -0.624539  0.000000 0.735634
60311 47302.0 -0.260397 -0.621172  0.000000 0.739147
60311 47312.0 -0.258505 -0.617786  0.000000 0.742641
60311 47322.0 -0.256610 -0.614382  0.000000 0.746114
60311 47332.0 -0.254712 -0.610959  0.000000 0.749567
60311 47342.0 -0.252811 -0.607518  0.000000 0.753000
60311 47352.0 -0.250906 -0.604059  0.000000 0.756412
60311 47362.0 -0.248998 -0.600582  0.000000 0.759803
60311 47372.0 -0.247086 -0.597088  0.000000 0.763174
60311 47382.0 -0.245172 -0.593575  0.000000 0.766524
60311 47392.0 -0.243254 -0.590045  0.000000 0.769853
60311 47402.0 -0.241333 -0.586498  0.000000 0.773162
60311 47412.0 -0.239409 -0.582933  0.000000 0.776449
60311 47422.0 -0.237481 -0.579350  0.000000 0.779715
60311 47432.0 -0.235550 -0.575751  0.000000 0.782960
60311 47442.0 -0.233616 -0.572135  0.000000 0.786184
60311 47452.0 -0.231679 -0.568501  0.000000 0.789386
60311 47462.0 -0.229739 -0.564851  0.000000 0.792567
60311 47472.0 -0.227796 -0.561185  0.000000 0.795726
60311 47482.0 -0.225849 -0.557502  0.000000 0.798864
60311 47492.0 -0.223900 -0.553802  0.000000 0.801980
60311 47502.0 -0.221947 -0.550086  0.000000 0.805074
60311 47512.0 -0.219992 -0.546354  0.000000 0.808147
60311 47522.0 -0.218033 -0.542606  0.000000 0.811197
60311 47532.0 -0.216071 -0.538842  0.000000 0.814225
60311 47542.0 -0.214106 -0.535062  0.000000 0.817231
60311 47552.0 -0.212139 -0.531266  0.000000 0.820215
60311 47562.0 -0.210168 -0.527455  0.000000 0.823177
60311 47572.0 -0.208195 -0.523628  0.000000 0.826117
60311 47582.0 -0.206218 -0.519786  0.000000 0.829033
60311 47592.0 -0.204239 -0.515929  0.000000 0.831928
60311 47602.0 -0.202257 -0.512057  0.000000 0.834800
60311 47612.0 -0.200272 -0.508169  0.000000 0.837649
60311 47622.0 -0.198284 -0.504267  0.000000 0.840475
60311 47632.0 -0.196293 -0.500350  0.000000 0.843279
60311 47642.0 -0.194300 -0.496419  0.000000 0.846059
60311 47652.0 -0.192304 -0.492472  0.000000 0.848817
60311 47662.0 -0.190305 -0.488512  0.000000 0.851552
60311 47672.0 -0.188304 -0.484537  0.000000 0.854263
60311 47682.0 -0.186300 -0.480548  0.000000 0.856951
60311 47692.0 -0.184293 -0.476545  0.000000 0.859616
60311 47702.0 -0.182284 -0.472529  0.000000 0.862258
60311 47712.0 -0.180273 -0.468498  0.000000 0.864877
60311 47722.0 -0.178259 -0.464454  0.000000 0.867471
60311 47732.0 -0.176242 -0.460396  0.000000 0.870043
60311 47742.0 -0.174223 -0.456325  0.000000 0.872590
60311 47752.0 -0.172202 -0.452240  0.000000 0.875115
60311 47762.0 -0.170178 -0.448142  0.000000 0.877615
