CIC_AEM_VERS = 2.0
CREATION_DATE  = 2023-03-27T13:33:06.765
ORIGINATOR     = TOLOSAT

META_START

COMMENT days (MJD), sec (UTC), q0: real part, q1, q2, q3

OBJECT_NAME = IRIDIUM 125
OBJECT_ID = IRIDIUM 125

REF_FRAME_A = EME2000
REF_FRAME_B = SC_BODY_1
ATTITUDE_DIR = A2B
TIME_SYSTEM = TAI
START_TIME = 2024-01-02T11:59:55.000
STOP_TIME = 2024-01-03T11:59:55.000
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = LAST

META_STOP
60311 43232.0 -0.401130 -0.818287  0.000000 0.411705
60311 43242.0 -0.399254 -0.816807  0.000000 0.416441
60311 43252.0 -0.397387 -0.815294  0.000000 0.421165
60311 43262.0 -0.395529 -0.813747  0.000000 0.425879
60311 43272.0 -0.393680 -0.812168  0.000000 0.430581
60311 43282.0 -0.391838 -0.810556  0.000000 0.435272
60311 43292.0 -0.390004 -0.808913  0.000000 0.439951
60311 43302.0 -0.388177 -0.807238  0.000000 0.444618
60311 43312.0 -0.386355 -0.805533  0.000000 0.449273
60311 43322.0 -0.384540 -0.803796  0.000000 0.453917
60311 43332.0 -0.382730 -0.802029  0.000000 0.458548
60311 43342.0 -0.380925 -0.800233  0.000000 0.463167
60311 43352.0 -0.379125 -0.798406  0.000000 0.467774
60311 43362.0 -0.377329 -0.796550  0.000000 0.472368
60311 43372.0 -0.375537 -0.794665  0.000000 0.476949
60311 43382.0 -0.373748 -0.792751  0.000000 0.481517
60311 43392.0 -0.371962 -0.790808  0.000000 0.486073
60311 43402.0 -0.370180 -0.788837  0.000000 0.490615
60311 43412.0 -0.368400 -0.786838  0.000000 0.495144
60311 43422.0 -0.366622 -0.784811  0.000000 0.499660
60311 43432.0 -0.364846 -0.782757  0.000000 0.504162
60311 43442.0 -0.363072 -0.780675  0.000000 0.508651
60311 43452.0 -0.361299 -0.778566  0.000000 0.513126
60311 43462.0 -0.359528 -0.776430  0.000000 0.517587
60311 43472.0 -0.357758 -0.774267  0.000000 0.522034
60311 43482.0 -0.355988 -0.772078  0.000000 0.526467
60311 43492.0 -0.354219 -0.769863  0.000000 0.530886
60311 43502.0 -0.352451 -0.767622  0.000000 0.535290
60311 43512.0 -0.350682 -0.765355  0.000000 0.539680
60311 43522.0 -0.348914 -0.763062  0.000000 0.544055
60311 43532.0 -0.347145 -0.760743  0.000000 0.548416
60311 43542.0 -0.345376 -0.758400  0.000000 0.552761
60311 43552.0 -0.343607 -0.756031  0.000000 0.557092
60311 43562.0 -0.341837 -0.753637  0.000000 0.561408
60311 43572.0 -0.340066 -0.751219  0.000000 0.565708
60311 43582.0 -0.338295 -0.748776  0.000000 0.569993
60311 43592.0 -0.336522 -0.746308  0.000000 0.574262
60311 43602.0 -0.334748 -0.743816  0.000000 0.578516
60311 43612.0 -0.332973 -0.741300  0.000000 0.582755
60311 43622.0 -0.331196 -0.738761  0.000000 0.586977
60311 43632.0 -0.329418 -0.736197  0.000000 0.591184
60311 43642.0 -0.327638 -0.733610  0.000000 0.595374
60311 43652.0 -0.325856 -0.730999  0.000000 0.599548
60311 43662.0 -0.324072 -0.728365  0.000000 0.603706
60311 43672.0 -0.322287 -0.725708  0.000000 0.607848
60311 43682.0 -0.320499 -0.723028  0.000000 0.611973
60311 43692.0 -0.318710 -0.720325  0.000000 0.616081
60311 43702.0 -0.316918 -0.717599  0.000000 0.620173
60311 43712.0 -0.315124 -0.714851  0.000000 0.624248
60311 43722.0 -0.313328 -0.712080  0.000000 0.628306
60311 43732.0 -0.311529 -0.709287  0.000000 0.632346
60311 43742.0 -0.309728 -0.706471  0.000000 0.636370
60311 43752.0 -0.307924 -0.703634  0.000000 0.640376
60311 43762.0 -0.306117 -0.700775  0.000000 0.644365
60311 43772.0 -0.304308 -0.697894  0.000000 0.648337
60311 43782.0 -0.302497 -0.694991  0.000000 0.652290
60311 43792.0 -0.300682 -0.692067  0.000000 0.656226
60311 43802.0 -0.298865 -0.689122  0.000000 0.660144
60311 43812.0 -0.297045 -0.686155  0.000000 0.664045
60311 43822.0 -0.295222 -0.683168  0.000000 0.667927
60311 43832.0 -0.293396 -0.680159  0.000000 0.671791
60311 43842.0 -0.291567 -0.677129  0.000000 0.675636
60311 43852.0 -0.289735 -0.674079  0.000000 0.679464
60311 43862.0 -0.287901 -0.671008  0.000000 0.683273
60311 43872.0 -0.286063 -0.667917  0.000000 0.687063
60311 43882.0 -0.284222 -0.664805  0.000000 0.690834
60311 43892.0 -0.282378 -0.661673  0.000000 0.694587
60311 43902.0 -0.280531 -0.658522  0.000000 0.698321
60311 43912.0 -0.278680 -0.655350  0.000000 0.702036
60311 43922.0 -0.276827 -0.652158  0.000000 0.705731
60311 43932.0 -0.274970 -0.648947  0.000000 0.709408
60311 43942.0 -0.273110 -0.645716  0.000000 0.713065
60311 43952.0 -0.271247 -0.642465  0.000000 0.716703
60311 43962.0 -0.269381 -0.639195  0.000000 0.720322
60311 43972.0 -0.267512 -0.635906  0.000000 0.723920
60311 43982.0 -0.265639 -0.632598  0.000000 0.727499
60311 43992.0 -0.263763 -0.629271  0.000000 0.731059
60311 44002.0 -0.261884 -0.625925  0.000000 0.734598
60311 44012.0 -0.260002 -0.622561  0.000000 0.738117
60311 44022.0 -0.258116 -0.619177  0.000000 0.741617
60311 44032.0 -0.256227 -0.615776  0.000000 0.745096
60311 44042.0 -0.254335 -0.612355  0.000000 0.748555
60311 44052.0 -0.252440 -0.608917  0.000000 0.751993
60311 44062.0 -0.250541 -0.605461  0.000000 0.755411
60311 44072.0 -0.248640 -0.601986  0.000000 0.758809
60311 44082.0 -0.246735 -0.598494  0.000000 0.762186
60311 44092.0 -0.244826 -0.594984  0.000000 0.765542
60311 44102.0 -0.242915 -0.591456  0.000000 0.768877
60311 44112.0 -0.241000 -0.587910  0.000000 0.772192
60311 44122.0 -0.239082 -0.584348  0.000000 0.775485
60311 44132.0 -0.237161 -0.580768  0.000000 0.778758
60311 44142.0 -0.235237 -0.577170  0.000000 0.782009
60311 44152.0 -0.233309 -0.573556  0.000000 0.785239
60311 44162.0 -0.231379 -0.569925  0.000000 0.788448
60311 44172.0 -0.229445 -0.566277  0.000000 0.791635
60311 44182.0 -0.227508 -0.562612  0.000000 0.794800
60311 44192.0 -0.225569 -0.558931  0.000000 0.797944
60311 44202.0 -0.223626 -0.555233  0.000000 0.801067
60311 44212.0 -0.221680 -0.551519  0.000000 0.804167
60311 44222.0 -0.219730 -0.547788  0.000000 0.807246
60311 44232.0 -0.217778 -0.544042  0.000000 0.810303
60311 44242.0 -0.215823 -0.540280  0.000000 0.813338
60311 44252.0 -0.213865 -0.536501  0.000000 0.816350
60311 44262.0 -0.211904 -0.532707  0.000000 0.819341
60311 44272.0 -0.209940 -0.528898  0.000000 0.822309
60311 44282.0 -0.207973 -0.525073  0.000000 0.825255
60311 44292.0 -0.206004 -0.521232  0.000000 0.828179
60311 44302.0 -0.204031 -0.517376  0.000000 0.831080
60311 44312.0 -0.202055 -0.513505  0.000000 0.833958
60311 44322.0 -0.200077 -0.509619  0.000000 0.836814
60311 44332.0 -0.198096 -0.505718  0.000000 0.839647
60311 44342.0 -0.196112 -0.501803  0.000000 0.842457
60311 44352.0 -0.194126 -0.497872  0.000000 0.845245
60311 44362.0 -0.192137 -0.493927  0.000000 0.848009
60311 44372.0 -0.190145 -0.489968  0.000000 0.850750
60311 44382.0 -0.188150 -0.485994  0.000000 0.853469
60311 44392.0 -0.186153 -0.482007  0.000000 0.856164
60311 44402.0 -0.184154 -0.478005  0.000000 0.858836
60311 44412.0 -0.182151 -0.473989  0.000000 0.861484
60311 44422.0 -0.180147 -0.469959  0.000000 0.864110
60311 44432.0 -0.178139 -0.465916  0.000000 0.866711
60311 44442.0 -0.176130 -0.461859  0.000000 0.869290
60311 44452.0 -0.174118 -0.457789  0.000000 0.871844
60311 44462.0 -0.172103 -0.453705  0.000000 0.874375
60311 44472.0 -0.170087 -0.449608  0.000000 0.876883
60311 44482.0 -0.168068 -0.445498  0.000000 0.879366
60311 44492.0 -0.166046 -0.441375  0.000000 0.881826
60311 44502.0 -0.164023 -0.437239  0.000000 0.884262
60311 44512.0 -0.161997 -0.433090  0.000000 0.886674
60311 44522.0 -0.159969 -0.428929  0.000000 0.889061
60311 44532.0 -0.157939 -0.424755  0.000000 0.891425
60311 44542.0 -0.155907 -0.420569  0.000000 0.893764
60311 44552.0 -0.153873 -0.416370  0.000000 0.896080
60311 44562.0 -0.151837 -0.412160  0.000000 0.898371
60311 44572.0 -0.149799 -0.407937  0.000000 0.900637
60311 44582.0 -0.147759 -0.403703  0.000000 0.902879
60311 44592.0 -0.145717 -0.399457  0.000000 0.905097
60311 44602.0 -0.143673 -0.395199  0.000000 0.907290
60311 44612.0 -0.141628 -0.390930  0.000000 0.909459
60311 44622.0 -0.139580 -0.386649  0.000000 0.911603
60311 44632.0 -0.137531 -0.382357  0.000000 0.913722
60311 44642.0 -0.135481 -0.378054  0.000000 0.915817
