CIC_AEM_VERS = 2.0
CREATION_DATE  = 2023-03-27T13:21:20.872
ORIGINATOR     = TOLOSAT

META_START

COMMENT days (MJD), sec (UTC), q0: real part, q1, q2, q3

OBJECT_NAME = IRIDIUM 180
OBJECT_ID = IRIDIUM 180

REF_FRAME_A = EME2000
REF_FRAME_B = SC_BODY_1
ATTITUDE_DIR = A2B
TIME_SYSTEM = TAI
START_TIME = 2024-01-02T11:59:55.000
STOP_TIME = 2024-01-03T11:59:55.000
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = LAST

META_STOP
60311 43232.0  0.539918  0.375858 -0.000000 0.753140
60311 44712.0  0.558316  0.825161 -0.000000 0.085977
60311 44722.0  0.539384  0.838142 -0.000000 0.081134
60311 44732.0  0.517676  0.852164 -0.000000 0.076337
60311 44742.0  0.492615  0.867297 -0.000000 0.071596
60311 44752.0  0.463473  0.883580 -0.000000 0.066922
60311 44762.0  0.429325  0.900997 -0.000000 0.062332
60311 44772.0  0.388996  0.919422 -0.000000 0.057845
60311 44782.0  0.341004  0.938539 -0.000000 0.053490
60311 44792.0  0.283506  0.957702 -0.000000 0.049300
60311 44802.0  0.214285  0.975719 -0.000000 0.045322
60311 44812.0  0.130851  0.990528 -0.000000 0.041618
60311 44822.0  0.030813  0.998792 -0.000000 0.038268
60311 44832.0 -0.087289  0.995555  0.000000 0.035373
60311 44842.0 -0.222498  0.974373  0.000000 0.033052
60311 44852.0 -0.369646  0.928641  0.000000 0.031435
60311 44862.0 -0.518551  0.854498  0.000000 0.030632
60311 44872.0 -0.656091  0.754056  0.000000 0.030707
60311 44882.0 -0.771036  0.636004  0.000000 0.031655
60311 44892.0 -0.858210  0.512211  0.000000 0.033401
60311 44902.0 -0.918821  0.393044  0.000000 0.035828
60311 44912.0 -0.957790  0.284838  0.000000 0.038809
60311 44922.0 -0.980865  0.190056  0.000000 0.042226
60311 44932.0 -0.993017  0.108640  0.000000 0.045981
60311 44942.0 -0.997976  0.039301  0.000000 0.049999
60311 44952.0 -0.998336 -0.019653  0.000000 0.054220
60311 44962.0 -0.995831 -0.069899  0.000000 0.058600
60311 44972.0 -0.991598 -0.112922  0.000000 0.063106
60311 44982.0 -0.986368 -0.149978  0.000000 0.067712
60311 44992.0 -0.980612 -0.182096  0.000000 0.072398
60311 45002.0 -0.974629 -0.210112  0.000000 0.077150
60311 45012.0 -0.968607 -0.234701  0.000000 0.081955
60311 45022.0 -0.962662 -0.256412  0.000000 0.086804
60311 45032.0 -0.956864 -0.275689  0.000000 0.091690
60311 45042.0 -0.951252 -0.292894  0.000000 0.096607
60311 45052.0 -0.945846 -0.308324  0.000000 0.101549
60311 45062.0 -0.940652 -0.322224  0.000000 0.106513
60311 45072.0 -0.935671 -0.334798  0.000000 0.111495
60311 45082.0 -0.930895 -0.346215  0.000000 0.116492
60311 45092.0 -0.926315 -0.356619  0.000000 0.121502
60311 45102.0 -0.921922 -0.366130  0.000000 0.126523
60311 45112.0 -0.917704 -0.374850  0.000000 0.131554
60311 45122.0 -0.913649 -0.382867  0.000000 0.136591
60311 45132.0 -0.909747 -0.390257  0.000000 0.141635
60311 45142.0 -0.905985 -0.397082  0.000000 0.146684
60311 45152.0 -0.902354 -0.403401  0.000000 0.151738
60311 45162.0 -0.898844 -0.409262  0.000000 0.156794
60311 45172.0 -0.895445 -0.414707  0.000000 0.161852
60311 45182.0 -0.892149 -0.419774  0.000000 0.166913
60311 45192.0 -0.888948 -0.424496  0.000000 0.171974
60311 45202.0 -0.885834 -0.428902  0.000000 0.177035
60311 45212.0 -0.882800 -0.433019  0.000000 0.182096
60311 45222.0 -0.879840 -0.436868  0.000000 0.187156
60311 45232.0 -0.876948 -0.440471  0.000000 0.192215
60311 45242.0 -0.874119 -0.443846  0.000000 0.197273
60311 45252.0 -0.871347 -0.447010  0.000000 0.202328
60311 45262.0 -0.868628 -0.449977  0.000000 0.207381
60311 45272.0 -0.865957 -0.452761  0.000000 0.212430
60311 45282.0 -0.863330 -0.455374  0.000000 0.217477
60311 45292.0 -0.860744 -0.457827  0.000000 0.222520
60311 45302.0 -0.858194 -0.460130  0.000000 0.227560
60311 45312.0 -0.855679 -0.462292  0.000000 0.232595
60311 45322.0 -0.853194 -0.464321  0.000000 0.237626
60311 45332.0 -0.850737 -0.466225  0.000000 0.242652
60311 45342.0 -0.848306 -0.468012  0.000000 0.247674
60311 45352.0 -0.845897 -0.469686  0.000000 0.252690
60311 45362.0 -0.843510 -0.471255  0.000000 0.257701
60311 45372.0 -0.841141 -0.472724  0.000000 0.262707
60311 45382.0 -0.838788 -0.474097  0.000000 0.267706
60311 45392.0 -0.836450 -0.475380  0.000000 0.272700
60311 45402.0 -0.834126 -0.476576  0.000000 0.277687
60311 45412.0 -0.831813 -0.477689  0.000000 0.282668
60311 45422.0 -0.829509 -0.478724  0.000000 0.287642
60311 45432.0 -0.827215 -0.479683  0.000000 0.292609
60311 45442.0 -0.824927 -0.480570  0.000000 0.297570
60311 45452.0 -0.822646 -0.481387  0.000000 0.302523
60311 45462.0 -0.820369 -0.482139  0.000000 0.307469
60311 45472.0 -0.818096 -0.482826  0.000000 0.312407
60311 45482.0 -0.815826 -0.483451  0.000000 0.317338
60311 45492.0 -0.813557 -0.484018  0.000000 0.322260
60311 45502.0 -0.811290 -0.484527  0.000000 0.327175
60311 45512.0 -0.809022 -0.484981  0.000000 0.332081
60311 45522.0 -0.806753 -0.485381  0.000000 0.336979
60311 45532.0 -0.804483 -0.485730  0.000000 0.341868
60311 45542.0 -0.802210 -0.486029  0.000000 0.346748
60311 45552.0 -0.799934 -0.486280  0.000000 0.351620
60311 45562.0 -0.797655 -0.486484  0.000000 0.356482
60311 45572.0 -0.795371 -0.486642  0.000000 0.361336
60311 45582.0 -0.793083 -0.486756  0.000000 0.366180
60311 45592.0 -0.790789 -0.486828  0.000000 0.371014
60311 45602.0 -0.788489 -0.486857  0.000000 0.375839
60311 45612.0 -0.786183 -0.486846  0.000000 0.380654
60311 45622.0 -0.783870 -0.486795  0.000000 0.385458
60311 45632.0 -0.781550 -0.486705  0.000000 0.390253
60311 45642.0 -0.779222 -0.486578  0.000000 0.395038
60311 45652.0 -0.776886 -0.486414  0.000000 0.399812
60311 45662.0 -0.774542 -0.486214  0.000000 0.404575
60311 45672.0 -0.772189 -0.485979  0.000000 0.409328
60311 45682.0 -0.769826 -0.485710  0.000000 0.414070
60311 45692.0 -0.767455 -0.485407  0.000000 0.418801
60311 45702.0 -0.765073 -0.485071  0.000000 0.423520
60311 45712.0 -0.762682 -0.484703  0.000000 0.428229
60311 45722.0 -0.760280 -0.484303  0.000000 0.432926
60311 45732.0 -0.757868 -0.483872  0.000000 0.437611
60311 45742.0 -0.755445 -0.483411  0.000000 0.442285
60311 45752.0 -0.753011 -0.482921  0.000000 0.446947
60311 45762.0 -0.750566 -0.482401  0.000000 0.451597
60311 45772.0 -0.748110 -0.481852  0.000000 0.456235
60311 45782.0 -0.745642 -0.481275  0.000000 0.460860
60311 45792.0 -0.743163 -0.480670  0.000000 0.465473
60311 45802.0 -0.740671 -0.480038  0.000000 0.470074
60311 45812.0 -0.738168 -0.479379  0.000000 0.474662
60311 45822.0 -0.735652 -0.478694  0.000000 0.479238
60311 45832.0 -0.733124 -0.477982  0.000000 0.483800
60311 45842.0 -0.730583 -0.477245  0.000000 0.488349
60311 45852.0 -0.728030 -0.476483  0.000000 0.492885
60311 45862.0 -0.725464 -0.475696  0.000000 0.497408
60311 45872.0 -0.722886 -0.474884  0.000000 0.501918
60311 45882.0 -0.720294 -0.474048  0.000000 0.506414
60311 45892.0 -0.717690 -0.473188  0.000000 0.510896
60311 45902.0 -0.715072 -0.472305  0.000000 0.515364
60311 45912.0 -0.712441 -0.471398  0.000000 0.519819
60311 45922.0 -0.709797 -0.470469  0.000000 0.524259
60311 45932.0 -0.707139 -0.469517  0.000000 0.528685
60311 45942.0 -0.704468 -0.468542  0.000000 0.533097
60311 45952.0 -0.701784 -0.467545  0.000000 0.537494
60311 45962.0 -0.699086 -0.466527  0.000000 0.541877
60311 45972.0 -0.696375 -0.465487  0.000000 0.546246
60311 45982.0 -0.693650 -0.464425  0.000000 0.550599
60311 45992.0 -0.690911 -0.463342  0.000000 0.554937
60311 46002.0 -0.688159 -0.462239  0.000000 0.559261
60311 46012.0 -0.685393 -0.461115  0.000000 0.563569
60311 46022.0 -0.682613 -0.459970  0.000000 0.567862
60311 46032.0 -0.679819 -0.458805  0.000000 0.572139
60311 46042.0 -0.677012 -0.457620  0.000000 0.576401
60311 46052.0 -0.674191 -0.456416  0.000000 0.580648
60311 46062.0 -0.671356 -0.455191  0.000000 0.584878
60311 46072.0 -0.668507 -0.453948  0.000000 0.589093
60311 46082.0 -0.665644 -0.452685  0.000000 0.593292
60311 46092.0 -0.662767 -0.451403  0.000000 0.597474
60311 46102.0 -0.659877 -0.450102  0.000000 0.601641
60311 46112.0 -0.656972 -0.448782  0.000000 0.605790
60311 46122.0 -0.654054 -0.447444  0.000000 0.609924
60311 46132.0 -0.651122 -0.446088  0.000000 0.614041
60311 46142.0 -0.648176 -0.444713  0.000000 0.618141
60311 46152.0 -0.645216 -0.443321  0.000000 0.622225
60311 46162.0 -0.642242 -0.441910  0.000000 0.626291
60311 46172.0 -0.639255 -0.440482  0.000000 0.630341
60311 46182.0 -0.636253 -0.439036  0.000000 0.634373
60311 46192.0 -0.633238 -0.437573  0.000000 0.638388
60311 46202.0 -0.630209 -0.436093  0.000000 0.642386
60311 46212.0 -0.627167 -0.434595  0.000000 0.646366
60311 46222.0 -0.624111 -0.433081  0.000000 0.650329
60311 46232.0 -0.621041 -0.431549  0.000000 0.654273
60311 46242.0 -0.617957 -0.430001  0.000000 0.658201
60311 46252.0 -0.614860 -0.428437  0.000000 0.662110
60311 46262.0 -0.611749 -0.426855  0.000000 0.666001
60311 46272.0 -0.608625 -0.425258  0.000000 0.669874
60311 46282.0 -0.605487 -0.423645  0.000000 0.673729
60311 46292.0 -0.602335 -0.422015  0.000000 0.677566
60311 46302.0 -0.599171 -0.420369  0.000000 0.681384
60311 46312.0 -0.595993 -0.418708  0.000000 0.685183
60311 46322.0 -0.592801 -0.417031  0.000000 0.688964
60311 46332.0 -0.589596 -0.415339  0.000000 0.692727
60311 46342.0 -0.586378 -0.413631  0.000000 0.696470
60311 46352.0 -0.583147 -0.411907  0.000000 0.700194
60311 46362.0 -0.579902 -0.410169  0.000000 0.703900
60311 46372.0 -0.576645 -0.408415  0.000000 0.707586
60311 46382.0 -0.573374 -0.406647  0.000000 0.711253
60311 46392.0 -0.570091 -0.404863  0.000000 0.714900
60311 46402.0 -0.566794 -0.403065  0.000000 0.718528
60311 46412.0 -0.563485 -0.401252  0.000000 0.722137
60311 46422.0 -0.560162 -0.399424  0.000000 0.725726
60311 46432.0 -0.556827 -0.397583  0.000000 0.729295
60311 46442.0 -0.553480 -0.395726  0.000000 0.732844
60311 46452.0 -0.550119 -0.393856  0.000000 0.736374
60311 46462.0 -0.546746 -0.391971  0.000000 0.739883
60311 46472.0 -0.543361 -0.390073  0.000000 0.743372
60311 46482.0 -0.539963 -0.388160  0.000000 0.746841
60311 46492.0 -0.536552 -0.386234  0.000000 0.750290
60311 46502.0 -0.533129 -0.384294  0.000000 0.753718
60311 46512.0 -0.529694 -0.382340  0.000000 0.757126
60311 46522.0 -0.526247 -0.380373  0.000000 0.760513
60311 46532.0 -0.522788 -0.378392  0.000000 0.763880
60311 46542.0 -0.519316 -0.376398  0.000000 0.767226
60311 46552.0 -0.515833 -0.374391  0.000000 0.770551
60311 46562.0 -0.512337 -0.372371  0.000000 0.773854
60311 46572.0 -0.508830 -0.370337  0.000000 0.777137
60311 46582.0 -0.505311 -0.368291  0.000000 0.780399
60311 46592.0 -0.501780 -0.366232  0.000000 0.783640
60311 46602.0 -0.498238 -0.364160  0.000000 0.786859
60311 46612.0 -0.494684 -0.362075  0.000000 0.790057
60311 46622.0 -0.491118 -0.359978  0.000000 0.793233
60311 46632.0 -0.487541 -0.357869  0.000000 0.796388
60311 46642.0 -0.483953 -0.355747  0.000000 0.799521
60311 46652.0 -0.480354 -0.353612  0.000000 0.802632
60311 46662.0 -0.476743 -0.351466  0.000000 0.805722
60311 46672.0 -0.473121 -0.349307  0.000000 0.808790
60311 46682.0 -0.469489 -0.347136  0.000000 0.811835
60311 46692.0 -0.465845 -0.344954  0.000000 0.814859
60311 46702.0 -0.462191 -0.342759  0.000000 0.817861
60311 46712.0 -0.458525 -0.340553  0.000000 0.820840
60311 46722.0 -0.454849 -0.338335  0.000000 0.823797
60311 46732.0 -0.451163 -0.336106  0.000000 0.826731
60311 46742.0 -0.447466 -0.333865  0.000000 0.829644
60311 46752.0 -0.443758 -0.331613  0.000000 0.832533
60311 46762.0 -0.440040 -0.329349  0.000000 0.835400
60311 46772.0 -0.436312 -0.327074  0.000000 0.838245
60311 46782.0 -0.432574 -0.324788  0.000000 0.841066
60311 46792.0 -0.428825 -0.322491  0.000000 0.843865
60311 46802.0 -0.425067 -0.320183  0.000000 0.846641
60311 46812.0 -0.421299 -0.317865  0.000000 0.849394
60311 46822.0 -0.417521 -0.315535  0.000000 0.852123
60311 46832.0 -0.413733 -0.313194  0.000000 0.854830
60311 46842.0 -0.409935 -0.310843  0.000000 0.857513
60311 46852.0 -0.406128 -0.308482  0.000000 0.860174
60311 46862.0 -0.402312 -0.306110  0.000000 0.862811
60311 46872.0 -0.398486 -0.303728  0.000000 0.865424
60311 46882.0 -0.394651 -0.301335  0.000000 0.868014
60311 46892.0 -0.390806 -0.298932  0.000000 0.870580
60311 46902.0 -0.386953 -0.296519  0.000000 0.873123
60311 46912.0 -0.383090 -0.294096  0.000000 0.875642
60311 46922.0 -0.379219 -0.291663  0.000000 0.878137
60311 46932.0 -0.375339 -0.289221  0.000000 0.880609
60311 46942.0 -0.371450 -0.286768  0.000000 0.883057
60311 46952.0 -0.367552 -0.284306  0.000000 0.885480
60311 46962.0 -0.363646 -0.281834  0.000000 0.887880
60311 46972.0 -0.359732 -0.279353  0.000000 0.890256
60311 46982.0 -0.355809 -0.276862  0.000000 0.892607
60311 46992.0 -0.351878 -0.274362  0.000000 0.894934
60311 47002.0 -0.347939 -0.271852  0.000000 0.897237
60311 47012.0 -0.343992 -0.269334  0.000000 0.899516
60311 47022.0 -0.340036 -0.266806  0.000000 0.901770
60311 47032.0 -0.336073 -0.264269  0.000000 0.904000
60311 47042.0 -0.332103 -0.261724  0.000000 0.906206
60311 47052.0 -0.328124 -0.259169  0.000000 0.908386
60311 47062.0 -0.324138 -0.256606  0.000000 0.910543
60311 47072.0 -0.320145 -0.254034  0.000000 0.912674
60311 47082.0 -0.316144 -0.251453  0.000000 0.914781
60311 47092.0 -0.312136 -0.248864  0.000000 0.916863
60311 47102.0 -0.308121 -0.246266  0.000000 0.918920
60311 47112.0 -0.304098 -0.243661  0.000000 0.920953
60311 47122.0 -0.300069 -0.241046  0.000000 0.922960
60311 47132.0 -0.296033 -0.238424  0.000000 0.924942
60311 47142.0 -0.291990 -0.235794  0.000000 0.926900
60311 47152.0 -0.287941 -0.233155  0.000000 0.928832
60311 47162.0 -0.283885 -0.230509  0.000000 0.930739
60311 47172.0 -0.279823 -0.227854  0.000000 0.932621
60311 47182.0 -0.275754 -0.225192  0.000000 0.934478
60311 47192.0 -0.271679 -0.222522  0.000000 0.936309
60311 47202.0 -0.267598 -0.219845  0.000000 0.938115
60311 47212.0 -0.263510 -0.217160  0.000000 0.939896
60311 47222.0 -0.259417 -0.214467  0.000000 0.941651
60311 47232.0 -0.255318 -0.211768  0.000000 0.943381
60311 47242.0 -0.251214 -0.209061  0.000000 0.945085
60311 47252.0 -0.247104 -0.206346  0.000000 0.946763
60311 47262.0 -0.242988 -0.203625  0.000000 0.948416
60311 47272.0 -0.238867 -0.200896  0.000000 0.950044
60311 47282.0 -0.234740 -0.198161  0.000000 0.951646
60311 47292.0 -0.230609 -0.195419  0.000000 0.953221
60311 47302.0 -0.226472 -0.192670  0.000000 0.954772
60311 47312.0 -0.222330 -0.189914  0.000000 0.956296
60311 47322.0 -0.218184 -0.187151  0.000000 0.957794
60311 47332.0 -0.214032 -0.184382  0.000000 0.959267
60311 47342.0 -0.209876 -0.181607  0.000000 0.960714
60311 47352.0 -0.205716 -0.178825  0.000000 0.962134
60311 47362.0 -0.201551 -0.176037  0.000000 0.963529
60311 47372.0 -0.197382 -0.173243  0.000000 0.964898
60311 47382.0 -0.193208 -0.170442  0.000000 0.966240
60311 47392.0 -0.189031 -0.167636  0.000000 0.967557
60311 47402.0 -0.184849 -0.164823  0.000000 0.968847
60311 47412.0 -0.180663 -0.162005  0.000000 0.970111
60311 47422.0 -0.176474 -0.159180  0.000000 0.971349
60311 47432.0 -0.172281 -0.156350  0.000000 0.972560
60311 47442.0 -0.168085 -0.153515  0.000000 0.973746
60311 47452.0 -0.163884 -0.150674  0.000000 0.974905
60311 47462.0 -0.159681 -0.147827  0.000000 0.976037
60311 47472.0 -0.155474 -0.144975  0.000000 0.977144
60311 47482.0 -0.151265 -0.142117  0.000000 0.978224
60311 47492.0 -0.147052 -0.139255  0.000000 0.979277
60311 47502.0 -0.142836 -0.136387  0.000000 0.980304
60311 47512.0 -0.138617 -0.133514  0.000000 0.981305
60311 47522.0 -0.134396 -0.130636  0.000000 0.982279
60311 47532.0 -0.130172 -0.127753  0.000000 0.983226
60311 47542.0 -0.125946 -0.124866  0.000000 0.984147
60311 47552.0 -0.121717 -0.121973  0.000000 0.985042
60311 47562.0 -0.117486 -0.119076  0.000000 0.985910
60311 47572.0 -0.113253 -0.116175  0.000000 0.986751
60311 47582.0 -0.109018 -0.113268  0.000000 0.987565
60311 47592.0 -0.104781 -0.110358  0.000000 0.988353
60311 47602.0 -0.100542 -0.107443  0.000000 0.989114
60311 47612.0 -0.096302 -0.104524  0.000000 0.989849
60311 47622.0 -0.092059 -0.101600  0.000000 0.990557
60311 47632.0 -0.087816 -0.098673  0.000000 0.991238
60311 47642.0 -0.083571 -0.095741  0.000000 0.991892
60311 47652.0 -0.079324 -0.092806  0.000000 0.992519
60311 47662.0 -0.075077 -0.089867  0.000000 0.993120
60311 47672.0 -0.070829 -0.086924  0.000000 0.993694
60311 47682.0 -0.066579 -0.083977  0.000000 0.994241
60311 47692.0 -0.062329 -0.081026  0.000000 0.994761
60311 47702.0 -0.058078 -0.078072  0.000000 0.995255
60311 47712.0 -0.053827 -0.075115  0.000000 0.995721
60311 47722.0 -0.049575 -0.072154  0.000000 0.996161
60311 47732.0 -0.045322 -0.069190  0.000000 0.996573
60311 47742.0 -0.041070 -0.066223  0.000000 0.996959
