CIC_AEM_VERS = 2.0
CREATION_DATE  = 2023-03-27T13:21:08.266
ORIGINATOR     = TOLOSAT

META_START

COMMENT days (MJD), sec (UTC), q0: real part, q1, q2, q3

OBJECT_NAME = IRIDIUM 163
OBJECT_ID = IRIDIUM 163

REF_FRAME_A = EME2000
REF_FRAME_B = SC_BODY_1
ATTITUDE_DIR = A2B
TIME_SYSTEM = TAI
START_TIME = 2024-01-02T11:59:55.000
STOP_TIME = 2024-01-03T11:59:55.000
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = LAST

META_STOP
60311 43232.0 -0.034842  0.398186  0.000000 0.916643
60311 43242.0 -0.035743  0.402871  0.000000 0.914558
60311 43252.0 -0.036645  0.407545  0.000000 0.912450
60311 43262.0 -0.037548  0.412207  0.000000 0.910316
60311 43272.0 -0.038453  0.416858  0.000000 0.908158
60311 43282.0 -0.039358  0.421498  0.000000 0.905975
60311 43292.0 -0.040265  0.426125  0.000000 0.903768
60311 43302.0 -0.041174  0.430741  0.000000 0.901536
60311 43312.0 -0.042083  0.435345  0.000000 0.899279
60311 43322.0 -0.042994  0.439937  0.000000 0.896999
60311 43332.0 -0.043905  0.444517  0.000000 0.894694
60311 43342.0 -0.044818  0.449085  0.000000 0.892364
60311 43352.0 -0.045732  0.453640  0.000000 0.890011
60311 43362.0 -0.046648  0.458182  0.000000 0.887634
60311 43372.0 -0.047564  0.462712  0.000000 0.885232
60311 43382.0 -0.048482  0.467229  0.000000 0.882806
60311 43392.0 -0.049400  0.471732  0.000000 0.880357
60311 43402.0 -0.050320  0.476223  0.000000 0.877883
60311 43412.0 -0.051241  0.480701  0.000000 0.875386
60311 43422.0 -0.052163  0.485165  0.000000 0.872865
60311 43432.0 -0.053087  0.489616  0.000000 0.870321
60311 43442.0 -0.054011  0.494053  0.000000 0.867752
60311 43452.0 -0.054936  0.498477  0.000000 0.865161
60311 43462.0 -0.055863  0.502886  0.000000 0.862545
60311 43472.0 -0.056791  0.507282  0.000000 0.859907
60311 43482.0 -0.057720  0.511664  0.000000 0.857245
60311 43492.0 -0.058650  0.516031  0.000000 0.854560
60311 43502.0 -0.059581  0.520384  0.000000 0.851851
60311 43512.0 -0.060513  0.524723  0.000000 0.849120
60311 43522.0 -0.061447  0.529047  0.000000 0.846365
60311 43532.0 -0.062381  0.533356  0.000000 0.843588
60311 43542.0 -0.063317  0.537650  0.000000 0.840787
60311 43552.0 -0.064253  0.541930  0.000000 0.837964
60311 43562.0 -0.065191  0.546194  0.000000 0.835118
60311 43572.0 -0.066130  0.550444  0.000000 0.832249
60311 43582.0 -0.067071  0.554677  0.000000 0.829358
