CIC_AEM_VERS = 2.0
CREATION_DATE  = 2023-03-27T13:33:29.181
ORIGINATOR     = TOLOSAT

META_START

COMMENT days (MJD), sec (UTC), q0: real part, q1, q2, q3

OBJECT_NAME = IRIDIUM 137
OBJECT_ID = IRIDIUM 137

REF_FRAME_A = EME2000
REF_FRAME_B = SC_BODY_1
ATTITUDE_DIR = A2B
TIME_SYSTEM = TAI
START_TIME = 2024-01-02T11:59:55.000
STOP_TIME = 2024-01-03T11:59:55.000
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = LAST

META_STOP
60311 43232.0  0.552909  0.022729 -0.000000 0.832931
60311 43242.0  0.557209  0.023319 -0.000000 0.830045
60311 43252.0  0.561494  0.023911 -0.000000 0.827135
60311 43262.0  0.565763  0.024506 -0.000000 0.824204
60311 43272.0  0.570017  0.025102 -0.000000 0.821250
60311 43282.0  0.574255  0.025702 -0.000000 0.818273
60311 43292.0  0.578477  0.026303 -0.000000 0.815274
60311 43302.0  0.582684  0.026907 -0.000000 0.812254
60311 43312.0  0.586874  0.027513 -0.000000 0.809211
60311 43322.0  0.591048  0.028121 -0.000000 0.806146
60311 43332.0  0.595207  0.028732 -0.000000 0.803059
60311 43342.0  0.599348  0.029345 -0.000000 0.799950
60311 43352.0  0.603474  0.029961 -0.000000 0.796820
60311 43362.0  0.607582  0.030579 -0.000000 0.793668
60311 43372.0  0.611674  0.031200 -0.000000 0.790494
60311 43382.0  0.615750  0.031823 -0.000000 0.787299
60311 43392.0  0.619808  0.032448 -0.000000 0.784083
60311 43402.0  0.623849  0.033076 -0.000000 0.780845
60311 43412.0  0.627873  0.033707 -0.000000 0.777586
60311 43422.0  0.631880  0.034340 -0.000000 0.774305
60311 43432.0  0.635869  0.034976 -0.000000 0.771004
60311 43442.0  0.639841  0.035614 -0.000000 0.767682
60311 43452.0  0.643795  0.036256 -0.000000 0.764339
60311 43462.0  0.647731  0.036899 -0.000000 0.760975
60311 43472.0  0.651650  0.037546 -0.000000 0.757590
60311 43482.0  0.655550  0.038195 -0.000000 0.754185
60311 43492.0  0.659433  0.038847 -0.000000 0.750759
60311 43502.0  0.663297  0.039502 -0.000000 0.747313
60311 43512.0  0.667143  0.040160 -0.000000 0.743846
60311 43522.0  0.670970  0.040821 -0.000000 0.740360
60311 43532.0  0.674779  0.041484 -0.000000 0.736853
60311 43542.0  0.678570  0.042151 -0.000000 0.733326
60311 43552.0  0.682341  0.042821 -0.000000 0.729779
60311 43562.0  0.686094  0.043493 -0.000000 0.726212
60311 43572.0  0.689827  0.044169 -0.000000 0.722626
60311 43582.0  0.693541  0.044848 -0.000000 0.719019
60311 43592.0  0.697237  0.045530 -0.000000 0.715394
60311 43602.0  0.700913  0.046216 -0.000000 0.711748
60311 43612.0  0.704569  0.046905 -0.000000 0.708084
60311 43622.0  0.708206  0.047597 -0.000000 0.704400
60311 43632.0  0.711823  0.048292 -0.000000 0.700697
60311 43642.0  0.715420  0.048991 -0.000000 0.696975
60311 43652.0  0.718998  0.049694 -0.000000 0.693234
60311 43662.0  0.722555  0.050400 -0.000000 0.689474
60311 43672.0  0.726092  0.051109 -0.000000 0.685695
60311 43682.0  0.729609  0.051823 -0.000000 0.681898
60311 43692.0  0.733106  0.052540 -0.000000 0.678082
60311 43702.0  0.736582  0.053261 -0.000000 0.674247
60311 43712.0  0.740038  0.053986 -0.000000 0.670395
60311 43722.0  0.743473  0.054715 -0.000000 0.666524
60311 43732.0  0.746888  0.055448 -0.000000 0.662635
60311 43742.0  0.750281  0.056185 -0.000000 0.658727
60311 43752.0  0.753653  0.056927 -0.000000 0.654802
60311 43762.0  0.757005  0.057672 -0.000000 0.650859
60311 43772.0  0.760335  0.058422 -0.000000 0.646899
60311 43782.0  0.763643  0.059177 -0.000000 0.642921
60311 43792.0  0.766931  0.059936 -0.000000 0.638925
60311 43802.0  0.770196  0.060700 -0.000000 0.634912
60311 43812.0  0.773440  0.061468 -0.000000 0.630882
60311 43822.0  0.776663  0.062242 -0.000000 0.626834
60311 43832.0  0.779863  0.063020 -0.000000 0.622770
60311 43842.0  0.783042  0.063803 -0.000000 0.618688
60311 43852.0  0.786198  0.064592 -0.000000 0.614590
60311 43862.0  0.789332  0.065386 -0.000000 0.610475
60311 43872.0  0.792444  0.066185 -0.000000 0.606343
60311 43882.0  0.795533  0.066990 -0.000000 0.602195
60311 43892.0  0.798600  0.067801 -0.000000 0.598030
60311 43902.0  0.801645  0.068618 -0.000000 0.593850
60311 43912.0  0.804666  0.069440 -0.000000 0.589653
60311 43922.0  0.807665  0.070269 -0.000000 0.585440
60311 43932.0  0.810640  0.071103 -0.000000 0.581211
60311 43942.0  0.813593  0.071945 -0.000000 0.576967
60311 43952.0  0.816522  0.072792 -0.000000 0.572706
60311 43962.0  0.819428  0.073647 -0.000000 0.568431
60311 43972.0  0.822311  0.074509 -0.000000 0.564139
60311 43982.0  0.825170  0.075377 -0.000000 0.559833
60311 43992.0  0.828005  0.076253 -0.000000 0.555511
60311 44002.0  0.830817  0.077136 -0.000000 0.551174
60311 44012.0  0.833605  0.078028 -0.000000 0.546822
60311 44022.0  0.836368  0.078926 -0.000000 0.542456
60311 44032.0  0.839108  0.079834 -0.000000 0.538075
60311 44042.0  0.841823  0.080749 -0.000000 0.533679
60311 44052.0  0.844514  0.081673 -0.000000 0.529268
60311 44062.0  0.847181  0.082606 -0.000000 0.524844
60311 44072.0  0.849823  0.083548 -0.000000 0.520405
60311 44082.0  0.852440  0.084499 -0.000000 0.515952
60311 44092.0  0.855032  0.085460 -0.000000 0.511485
60311 44102.0  0.857599  0.086431 -0.000000 0.507004
60311 44112.0  0.860141  0.087412 -0.000000 0.502510
60311 44122.0  0.862658  0.088403 -0.000000 0.498002
60311 44132.0  0.865150  0.089406 -0.000000 0.493480
60311 44142.0  0.867615  0.090419 -0.000000 0.488946
60311 44152.0  0.870056  0.091444 -0.000000 0.484398
60311 44162.0  0.872470  0.092481 -0.000000 0.479837
60311 44172.0  0.874859  0.093531 -0.000000 0.475263
60311 44182.0  0.877221  0.094593 -0.000000 0.470676
60311 44192.0  0.879557  0.095668 -0.000000 0.466076
60311 44202.0  0.881867  0.096756 -0.000000 0.461464
60311 44212.0  0.884150  0.097859 -0.000000 0.456840
60311 44222.0  0.886406  0.098976 -0.000000 0.452203
60311 44232.0  0.888636  0.100108 -0.000000 0.447555
60311 44242.0  0.890838  0.101256 -0.000000 0.442894
60311 44252.0  0.893013  0.102419 -0.000000 0.438221
60311 44262.0  0.895161  0.103599 -0.000000 0.433537
60311 44272.0  0.897281  0.104797 -0.000000 0.428841
60311 44282.0  0.899373  0.106012 -0.000000 0.424134
60311 44292.0  0.901437  0.107246 -0.000000 0.419415
60311 44302.0  0.903473  0.108499 -0.000000 0.414685
60311 44312.0  0.905481  0.109772 -0.000000 0.409944
60311 44322.0  0.907460  0.111065 -0.000000 0.405193
60311 44332.0  0.909410  0.112380 -0.000000 0.400430
60311 44342.0  0.911331  0.113717 -0.000000 0.395657
60311 44352.0  0.913222  0.115078 -0.000000 0.390874
60311 44362.0  0.915084  0.116463 -0.000000 0.386080
60311 44372.0  0.916916  0.117872 -0.000000 0.381276
60311 44382.0  0.918718  0.119308 -0.000000 0.376462
60311 44392.0  0.920489  0.120771 -0.000000 0.371638
60311 44402.0  0.922229  0.122263 -0.000000 0.366804
60311 44412.0  0.923938  0.123784 -0.000000 0.361961
60311 44422.0  0.925616  0.125336 -0.000000 0.357109
60311 44432.0  0.927261  0.126920 -0.000000 0.352247
60311 44442.0  0.928874  0.128538 -0.000000 0.347376
60311 44452.0  0.930455  0.130191 -0.000000 0.342496
60311 44462.0  0.932002  0.131881 -0.000000 0.337608
60311 44472.0  0.933516  0.133610 -0.000000 0.332711
60311 44482.0  0.934995  0.135379 -0.000000 0.327805
60311 44492.0  0.936440  0.137190 -0.000000 0.322891
60311 44502.0  0.937850  0.139046 -0.000000 0.317969
60311 44512.0  0.939223  0.140948 -0.000000 0.313039
60311 44522.0  0.940560  0.142899 -0.000000 0.308101
60311 44532.0  0.941860  0.144901 -0.000000 0.303156
60311 44542.0  0.943122  0.146957 -0.000000 0.298203
60311 44552.0  0.944344  0.149071 -0.000000 0.293243
60311 44562.0  0.945527  0.151244 -0.000000 0.288276
60311 44572.0  0.946670  0.153480 -0.000000 0.283302
60311 44582.0  0.947770  0.155783 -0.000000 0.278322
60311 44592.0  0.948828  0.158156 -0.000000 0.273335
60311 44602.0  0.949842  0.160604 -0.000000 0.268341
60311 44612.0  0.950810  0.163130 -0.000000 0.263342
60311 44622.0  0.951731  0.165740 -0.000000 0.258337
60311 44632.0  0.952604  0.168438 -0.000000 0.253326
60311 44642.0  0.953427  0.171230 -0.000000 0.248310
60311 44652.0  0.954197  0.174122 -0.000000 0.243288
60311 44662.0  0.954913  0.177121 -0.000000 0.238262
60311 44672.0  0.955573  0.180232 -0.000000 0.233231
60311 44682.0  0.956174  0.183464 -0.000000 0.228195
60311 44692.0  0.956712  0.186825 -0.000000 0.223156
60311 44702.0  0.957185  0.190323 -0.000000 0.218112
60311 44712.0  0.957590  0.193970 -0.000000 0.213065
60311 44722.0  0.957922  0.197775 -0.000000 0.208015
60311 44732.0  0.958177  0.201749 -0.000000 0.202962
60311 44742.0  0.958350  0.205907 -0.000000 0.197906
60311 44752.0  0.958436  0.210263 -0.000000 0.192848
60311 44762.0  0.958427  0.214831 -0.000000 0.187788
60311 44772.0  0.958318  0.219630 -0.000000 0.182727
60311 44782.0  0.958099  0.224679 -0.000000 0.177665
60311 44792.0  0.957762  0.230000 -0.000000 0.172603
60311 44802.0  0.957296  0.235615 -0.000000 0.167541
60311 44812.0  0.956688  0.241554 -0.000000 0.162479
60311 44822.0  0.955925  0.247844 -0.000000 0.157419
60311 44832.0  0.954989  0.254521 -0.000000 0.152362
60311 44842.0  0.953863  0.261623 -0.000000 0.147307
60311 44852.0  0.952522  0.269193 -0.000000 0.142256
60311 44862.0  0.950942  0.277279 -0.000000 0.137209
60311 44872.0  0.949089  0.285939 -0.000000 0.132169
60311 44882.0  0.946928  0.295237 -0.000000 0.127136
60311 44892.0  0.944412  0.305245 -0.000000 0.122112
60311 44902.0  0.941489  0.316049 -0.000000 0.117098
60311 44912.0  0.938092  0.327747 -0.000000 0.112097
60311 44922.0  0.934141  0.340453 -0.000000 0.107111
60311 44932.0  0.929537  0.354300 -0.000000 0.102142
60311 44942.0  0.924156  0.369443 -0.000000 0.097194
60311 44952.0  0.917845  0.386065 -0.000000 0.092271
60311 44962.0  0.910408  0.404378 -0.000000 0.087378
60311 44972.0  0.901596  0.424635 -0.000000 0.082520
60311 44982.0  0.891086  0.447132 -0.000000 0.077705
60311 44992.0  0.878461  0.472214 -0.000000 0.072941
60311 45002.0  0.863169  0.500282 -0.000000 0.068241
60311 45012.0  0.844481  0.531794 -0.000000 0.063618
60311 45022.0  0.821420  0.567254 -0.000000 0.059092
60311 45032.0  0.792678  0.607182 -0.000000 0.054687
60311 45042.0  0.756499  0.652047 -0.000000 0.050435
60311 45052.0  0.710552  0.702114 -0.000000 0.046379
60311 45062.0  0.651824  0.757174 -0.000000 0.042576
60311 45072.0  0.576635  0.816066 -0.000000 0.039100
60311 45082.0  0.481005  0.875977 -0.000000 0.036046
60311 45092.0  0.361713  0.931686 -0.000000 0.033529
60311 45102.0  0.218327  0.975361 -0.000000 0.031679
60311 45112.0  0.055663  0.997980 -0.000000 0.030618
60311 45122.0 -0.115300  0.992865  0.000000 0.030426
60311 45132.0 -0.280196  0.959438  0.000000 0.031122
60311 45142.0 -0.426721  0.903794  0.000000 0.032647
60311 45152.0 -0.548543  0.835394  0.000000 0.034894
60311 45162.0 -0.645280  0.763014  0.000000 0.037733
60311 45172.0 -0.720082  0.692674  0.000000 0.041041
60311 45182.0 -0.777256  0.627593  0.000000 0.044714
60311 45192.0 -0.820886  0.569014  0.000000 0.048670
60311 45202.0 -0.854330  0.517038  0.000000 0.052843
60311 45212.0 -0.880164  0.471213  0.000000 0.057187
60311 45222.0 -0.900303  0.430873  0.000000 0.061665
60311 45232.0 -0.916153  0.395317  0.000000 0.066249
60311 45242.0 -0.928740  0.363885  0.000000 0.070918
60311 45252.0 -0.938821  0.335992  0.000000 0.075656
60311 45262.0 -0.946955  0.311135  0.000000 0.080450
60311 45272.0 -0.953557  0.288885  0.000000 0.085291
60311 45282.0 -0.958944  0.268880  0.000000 0.090169
60311 45292.0 -0.963354  0.250818  0.000000 0.095080
60311 45302.0 -0.966972  0.234440  0.000000 0.100018
60311 45312.0 -0.969941  0.219533  0.000000 0.104978
60311 45322.0 -0.972373  0.205912  0.000000 0.109957
60311 45332.0 -0.974358  0.193424  0.000000 0.114952
60311 45342.0 -0.975966  0.181934  0.000000 0.119961
60311 45352.0 -0.977254  0.171332  0.000000 0.124980
60311 45362.0 -0.978269  0.161518  0.000000 0.130010
60311 45372.0 -0.979047  0.152410  0.000000 0.135047
60311 45382.0 -0.979621  0.143934  0.000000 0.140090
60311 45392.0 -0.980016  0.136027  0.000000 0.145139
60311 45402.0 -0.980253  0.128633  0.000000 0.150193
60311 45412.0 -0.980350  0.121705  0.000000 0.155249
60311 45422.0 -0.980322  0.115200  0.000000 0.160308
60311 45432.0 -0.980181  0.109079  0.000000 0.165369
60311 45442.0 -0.979939  0.103309  0.000000 0.170431
60311 45452.0 -0.979605  0.097862  0.000000 0.175493
60311 45462.0 -0.979186  0.092709  0.000000 0.180555
60311 45472.0 -0.978689  0.087828  0.000000 0.185616
60311 45482.0 -0.978121  0.083198  0.000000 0.190676
60311 45492.0 -0.977486  0.078798  0.000000 0.195735
60311 45502.0 -0.976788  0.074613  0.000000 0.200791
60311 45512.0 -0.976033  0.070627  0.000000 0.205846
60311 45522.0 -0.975221  0.066825  0.000000 0.210897
60311 45532.0 -0.974358  0.063194  0.000000 0.215945
60311 45542.0 -0.973446  0.059724  0.000000 0.220990
60311 45552.0 -0.972486  0.056403  0.000000 0.226031
60311 45562.0 -0.971481  0.053222  0.000000 0.231068
60311 45572.0 -0.970432  0.050172  0.000000 0.236101
60311 45582.0 -0.969342  0.047245  0.000000 0.241129
60311 45592.0 -0.968212  0.044433  0.000000 0.246152
60311 45602.0 -0.967043  0.041730  0.000000 0.251171
60311 45612.0 -0.965836  0.039130  0.000000 0.256184
60311 45622.0 -0.964592  0.036626  0.000000 0.261191
60311 45632.0 -0.963312  0.034212  0.000000 0.266193
60311 45642.0 -0.961998  0.031885  0.000000 0.271188
60311 45652.0 -0.960649  0.029640  0.000000 0.276178
60311 45662.0 -0.959267  0.027471  0.000000 0.281161
60311 45672.0 -0.957852  0.025376  0.000000 0.286138
60311 45682.0 -0.956405  0.023350  0.000000 0.291107
60311 45692.0 -0.954927  0.021391  0.000000 0.296070
60311 45702.0 -0.953417  0.019494  0.000000 0.301026
60311 45712.0 -0.951876  0.017657  0.000000 0.305974
60311 45722.0 -0.950305  0.015877  0.000000 0.310915
60311 45732.0 -0.948704  0.014151  0.000000 0.315848
60311 45742.0 -0.947074  0.012478  0.000000 0.320773
60311 45752.0 -0.945414  0.010853  0.000000 0.325690
60311 45762.0 -0.943726  0.009277  0.000000 0.330599
60311 45772.0 -0.942009  0.007745  0.000000 0.335499
60311 45782.0 -0.940263  0.006257  0.000000 0.340391
60311 45792.0 -0.938489  0.004811  0.000000 0.345275
60311 45802.0 -0.936688  0.003405  0.000000 0.350149
60311 45812.0 -0.934859  0.002037  0.000000 0.355014
60311 45822.0 -0.933002  0.000706  0.000000 0.359871
60311 45832.0 -0.931118 -0.000590  0.000000 0.364717
60311 45842.0 -0.929207 -0.001852  0.000000 0.369555
60311 45852.0 -0.927269 -0.003081  0.000000 0.374383
60311 45862.0 -0.925305 -0.004278  0.000000 0.379200
60311 45872.0 -0.923314 -0.005445  0.000000 0.384008
60311 45882.0 -0.921296 -0.006583  0.000000 0.388806
60311 45892.0 -0.919252 -0.007692  0.000000 0.393594
60311 45902.0 -0.917182 -0.008774  0.000000 0.398371
