CIC_AEM_VERS = 2.0
CREATION_DATE  = 2023-03-26T22:46:17.684
ORIGINATOR     = TOLOSAT

META_START

COMMENT days (MJD), sec (UTC), q0: real part, q1, q2, q3

OBJECT_NAME = IRIDIUM 111
OBJECT_ID = IRIDIUM 111

REF_FRAME_A = EME2000
REF_FRAME_B = SC_BODY_1
ATTITUDE_DIR = A2B
TIME_SYSTEM = TAI
START_TIME = 2024-01-02T11:59:55.000
STOP_TIME = 2024-01-03T11:59:55.000
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = LAST

META_STOP
60311 43232.0 -0.236644  0.116479  0.000000 0.964589
60311 43242.0 -0.241185  0.118637  0.000000 0.963201
60311 43252.0 -0.245719  0.120791  0.000000 0.961786
60311 43262.0 -0.250246  0.122942  0.000000 0.960345
60311 43272.0 -0.254767  0.125090  0.000000 0.958878
60311 43282.0 -0.259281  0.127233  0.000000 0.957384
60311 43292.0 -0.263788  0.129374  0.000000 0.955865
60311 43302.0 -0.268288  0.131510  0.000000 0.954320
60311 43312.0 -0.272781  0.133643  0.000000 0.952749
60311 43322.0 -0.277267  0.135772  0.000000 0.951152
60311 43332.0 -0.281745  0.137897  0.000000 0.949529
60311 43342.0 -0.286215  0.140018  0.000000 0.947880
60311 43352.0 -0.290678  0.142135  0.000000 0.946205
60311 43362.0 -0.295133  0.144248  0.000000 0.944505
60311 43372.0 -0.299580  0.146356  0.000000 0.942779
60311 43382.0 -0.304019  0.148461  0.000000 0.941027
60311 43392.0 -0.308450  0.150562  0.000000 0.939250
60311 43402.0 -0.312872  0.152658  0.000000 0.937447
60311 43412.0 -0.317286  0.154750  0.000000 0.935618
60311 43422.0 -0.321692  0.156837  0.000000 0.933765
60311 43432.0 -0.326089  0.158920  0.000000 0.931885
60311 43442.0 -0.330477  0.160999  0.000000 0.929981
60311 43452.0 -0.334856  0.163073  0.000000 0.928051
60311 43462.0 -0.339227  0.165142  0.000000 0.926096
60311 43472.0 -0.343588  0.167206  0.000000 0.924115
60311 43482.0 -0.347940  0.169266  0.000000 0.922110
60311 43492.0 -0.352282  0.171321  0.000000 0.920080
60311 43502.0 -0.356615  0.173372  0.000000 0.918024
60311 43512.0 -0.360939  0.175417  0.000000 0.915943
60311 43522.0 -0.365252  0.177457  0.000000 0.913838
60311 43532.0 -0.369556  0.179492  0.000000 0.911708
60311 43542.0 -0.373850  0.181522  0.000000 0.909552
60311 43552.0 -0.378134  0.183547  0.000000 0.907373
60311 43562.0 -0.382408  0.185567  0.000000 0.905168
60311 43572.0 -0.386671  0.187582  0.000000 0.902939
60311 43582.0 -0.390924  0.189591  0.000000 0.900685
60311 43592.0 -0.395167  0.191595  0.000000 0.898407
60311 43602.0 -0.399398  0.193593  0.000000 0.896104
60311 43612.0 -0.403620  0.195586  0.000000 0.893777
60311 43622.0 -0.407830  0.197574  0.000000 0.891426
60311 43632.0 -0.412029  0.199555  0.000000 0.889050
60311 43642.0 -0.416217  0.201531  0.000000 0.886650
60311 43652.0 -0.420394  0.203502  0.000000 0.884226
60311 43662.0 -0.424560  0.205467  0.000000 0.881778
60311 43672.0 -0.428714  0.207425  0.000000 0.879306
60311 43682.0 -0.432856  0.209378  0.000000 0.876810
60311 43692.0 -0.436987  0.211325  0.000000 0.874290
60311 43702.0 -0.441106  0.213266  0.000000 0.871747
60311 43712.0 -0.445214  0.215201  0.000000 0.869180
60311 43722.0 -0.449309  0.217130  0.000000 0.866589
60311 43732.0 -0.453392  0.219053  0.000000 0.863974
60311 43742.0 -0.457463  0.220970  0.000000 0.861336
60311 43752.0 -0.461522  0.222880  0.000000 0.858675
60311 43762.0 -0.465568  0.224784  0.000000 0.855990
60311 43772.0 -0.469602  0.226681  0.000000 0.853282
60311 43782.0 -0.473623  0.228573  0.000000 0.850550
60311 43792.0 -0.477631  0.230457  0.000000 0.847796
60311 43802.0 -0.481626  0.232335  0.000000 0.845018
60311 43812.0 -0.485609  0.234207  0.000000 0.842218
60311 43822.0 -0.489578  0.236072  0.000000 0.839395
60311 43832.0 -0.493534  0.237930  0.000000 0.836548
60311 43842.0 -0.497477  0.239782  0.000000 0.833679
60311 43852.0 -0.501407  0.241626  0.000000 0.830788
60311 43862.0 -0.505323  0.243464  0.000000 0.827873
60311 43872.0 -0.509225  0.245295  0.000000 0.824937
60311 43882.0 -0.513113  0.247119  0.000000 0.821977
60311 43892.0 -0.516988  0.248936  0.000000 0.818996
60311 43902.0 -0.520849  0.250746  0.000000 0.815992
60311 43912.0 -0.524696  0.252549  0.000000 0.812966
60311 43922.0 -0.528529  0.254345  0.000000 0.809918
60311 43932.0 -0.532347  0.256133  0.000000 0.806847
60311 43942.0 -0.536151  0.257914  0.000000 0.803755
60311 43952.0 -0.539941  0.259688  0.000000 0.800641
60311 43962.0 -0.543716  0.261454  0.000000 0.797505
60311 43972.0 -0.547476  0.263213  0.000000 0.794348
60311 43982.0 -0.551222  0.264965  0.000000 0.791169
60311 43992.0 -0.554953  0.266709  0.000000 0.787968
60311 44002.0 -0.558669  0.268445  0.000000 0.784746
60311 44012.0 -0.562370  0.270174  0.000000 0.781503
60311 44022.0 -0.566056  0.271895  0.000000 0.778238
60311 44032.0 -0.569726  0.273608  0.000000 0.774952
60311 44042.0 -0.573381  0.275314  0.000000 0.771645
60311 44052.0 -0.577021  0.277012  0.000000 0.768317
60311 44062.0 -0.580645  0.278701  0.000000 0.764968
60311 44072.0 -0.584254  0.280383  0.000000 0.761599
60311 44082.0 -0.587846  0.282057  0.000000 0.758209
60311 44092.0 -0.591423  0.283723  0.000000 0.754798
60311 44102.0 -0.594984  0.285381  0.000000 0.751366
60311 44112.0 -0.598530  0.287030  0.000000 0.747914
60311 44122.0 -0.602059  0.288672  0.000000 0.744442
60311 44132.0 -0.605571  0.290305  0.000000 0.740950
60311 44142.0 -0.609068  0.291930  0.000000 0.737437
60311 44152.0 -0.612548  0.293546  0.000000 0.733904
60311 44162.0 -0.616011  0.295155  0.000000 0.730352
60311 44172.0 -0.619458  0.296754  0.000000 0.726779
60311 44182.0 -0.622889  0.298345  0.000000 0.723187
60311 44192.0 -0.626302  0.299928  0.000000 0.719575
60311 44202.0 -0.629699  0.301502  0.000000 0.715944
60311 44212.0 -0.633079  0.303068  0.000000 0.712293
60311 44222.0 -0.636442  0.304624  0.000000 0.708623
60311 44232.0 -0.639787  0.306172  0.000000 0.704933
60311 44242.0 -0.643116  0.307711  0.000000 0.701224
60311 44252.0 -0.646427  0.309242  0.000000 0.697497
60311 44262.0 -0.649721  0.310763  0.000000 0.693750
60311 44272.0 -0.652997  0.312276  0.000000 0.689984
60311 44282.0 -0.656256  0.313779  0.000000 0.686200
60311 44292.0 -0.659497  0.315274  0.000000 0.682397
60311 44302.0 -0.662721  0.316759  0.000000 0.678575
60311 44312.0 -0.665927  0.318236  0.000000 0.674735
60311 44322.0 -0.669114  0.319703  0.000000 0.670877
60311 44332.0 -0.672284  0.321161  0.000000 0.667001
60311 44342.0 -0.675436  0.322609  0.000000 0.663106
60311 44352.0 -0.678570  0.324048  0.000000 0.659193
60311 44362.0 -0.681685  0.325478  0.000000 0.655263
60311 44372.0 -0.684782  0.326899  0.000000 0.651314
60311 44382.0 -0.687861  0.328310  0.000000 0.647348
60311 44392.0 -0.690922  0.329711  0.000000 0.643364
60311 44402.0 -0.693964  0.331103  0.000000 0.639363
60311 44412.0 -0.696987  0.332485  0.000000 0.635345
60311 44422.0 -0.699991  0.333858  0.000000 0.631309
60311 44432.0 -0.702977  0.335221  0.000000 0.627256
60311 44442.0 -0.705944  0.336574  0.000000 0.623186
60311 44452.0 -0.708892  0.337917  0.000000 0.619099
60311 44462.0 -0.711822  0.339250  0.000000 0.614995
60311 44472.0 -0.714732  0.340574  0.000000 0.610875
60311 44482.0 -0.717623  0.341887  0.000000 0.606738
60311 44492.0 -0.720494  0.343191  0.000000 0.602584
60311 44502.0 -0.723347  0.344484  0.000000 0.598414
60311 44512.0 -0.726180  0.345768  0.000000 0.594228
60311 44522.0 -0.728994  0.347041  0.000000 0.590026
60311 44532.0 -0.731788  0.348304  0.000000 0.585808
60311 44542.0 -0.734563  0.349556  0.000000 0.581573
60311 44552.0 -0.737318  0.350799  0.000000 0.577323
60311 44562.0 -0.740054  0.352030  0.000000 0.573058
60311 44572.0 -0.742769  0.353252  0.000000 0.568776
60311 44582.0 -0.745465  0.354463  0.000000 0.564480
60311 44592.0 -0.748142  0.355663  0.000000 0.560168
60311 44602.0 -0.750798  0.356853  0.000000 0.555840
60311 44612.0 -0.753434  0.358032  0.000000 0.551498
60311 44622.0 -0.756050  0.359201  0.000000 0.547141
60311 44632.0 -0.758646  0.360359  0.000000 0.542769
60311 44642.0 -0.761222  0.361506  0.000000 0.538382
60311 44652.0 -0.763777  0.362642  0.000000 0.533980
60311 44662.0 -0.766313  0.363767  0.000000 0.529564
60311 44672.0 -0.768828  0.364881  0.000000 0.525134
60311 44682.0 -0.771322  0.365984  0.000000 0.520689
60311 44692.0 -0.773796  0.367076  0.000000 0.516231
60311 44702.0 -0.776250  0.368157  0.000000 0.511758
60311 44712.0 -0.778683  0.369227  0.000000 0.507271
60311 44722.0 -0.781095  0.370285  0.000000 0.502771
60311 44732.0 -0.783487  0.371333  0.000000 0.498257
60311 44742.0 -0.785858  0.372368  0.000000 0.493729
60311 44752.0 -0.788208  0.373393  0.000000 0.489188
60311 44762.0 -0.790538  0.374405  0.000000 0.484634
60311 44772.0 -0.792847  0.375406  0.000000 0.480067
60311 44782.0 -0.795134  0.376396  0.000000 0.475487
60311 44792.0 -0.797401  0.377374  0.000000 0.470893
60311 44802.0 -0.799647  0.378339  0.000000 0.466287
60311 44812.0 -0.801872  0.379294  0.000000 0.461669
60311 44822.0 -0.804076  0.380236  0.000000 0.457037
60311 44832.0 -0.806258  0.381166  0.000000 0.452394
60311 44842.0 -0.808420  0.382084  0.000000 0.447738
60311 44852.0 -0.810560  0.382989  0.000000 0.443070
60311 44862.0 -0.812680  0.383883  0.000000 0.438390
60311 44872.0 -0.814778  0.384764  0.000000 0.433698
60311 44882.0 -0.816855  0.385633  0.000000 0.428994
60311 44892.0 -0.818910  0.386489  0.000000 0.424279
60311 44902.0 -0.820944  0.387333  0.000000 0.419552
60311 44912.0 -0.822957  0.388164  0.000000 0.414814
60311 44922.0 -0.824949  0.388982  0.000000 0.410064
60311 44932.0 -0.826919  0.389787  0.000000 0.405304
60311 44942.0 -0.828868  0.390579  0.000000 0.400532
60311 44952.0 -0.830795  0.391358  0.000000 0.395750
60311 44962.0 -0.832701  0.392124  0.000000 0.390957
60311 44972.0 -0.834586  0.392877  0.000000 0.386153
60311 44982.0 -0.836449  0.393616  0.000000 0.381339
60311 44992.0 -0.838291  0.394341  0.000000 0.376514
60311 45002.0 -0.840112  0.395053  0.000000 0.371680
60311 45012.0 -0.841911  0.395751  0.000000 0.366835
60311 45022.0 -0.843688  0.396434  0.000000 0.361980
60311 45032.0 -0.845445  0.397104  0.000000 0.357116
60311 45042.0 -0.847180  0.397759  0.000000 0.352241
60311 45052.0 -0.848893  0.398400  0.000000 0.347358
60311 45062.0 -0.850586  0.399026  0.000000 0.342465
60311 45072.0 -0.852257  0.399638  0.000000 0.337562
60311 45082.0 -0.853907  0.400234  0.000000 0.332651
60311 45092.0 -0.855535  0.400815  0.000000 0.327730
60311 45102.0 -0.857143  0.401380  0.000000 0.322801
60311 45112.0 -0.858729  0.401930  0.000000 0.317862
60311 45122.0 -0.860294  0.402464  0.000000 0.312916
60311 45132.0 -0.861839  0.402982  0.000000 0.307960
60311 45142.0 -0.863362  0.403483  0.000000 0.302997
60311 45152.0 -0.864865  0.403968  0.000000 0.298025
60311 45162.0 -0.866347  0.404435  0.000000 0.293045
60311 45172.0 -0.867808  0.404885  0.000000 0.288057
60311 45182.0 -0.869249  0.405318  0.000000 0.283062
60311 45192.0 -0.870669  0.405732  0.000000 0.278058
60311 45202.0 -0.872070  0.406127  0.000000 0.273048
60311 45212.0 -0.873450  0.406504  0.000000 0.268030
60311 45222.0 -0.874810  0.406862  0.000000 0.263004
60311 45232.0 -0.876150  0.407199  0.000000 0.257972
60311 45242.0 -0.877471  0.407516  0.000000 0.252932
60311 45252.0 -0.878773  0.407812  0.000000 0.247886
60311 45262.0 -0.880056  0.408086  0.000000 0.242833
60311 45272.0 -0.881319  0.408338  0.000000 0.237773
60311 45282.0 -0.882565  0.408567  0.000000 0.232707
60311 45292.0 -0.883792  0.408772  0.000000 0.227635
60311 45302.0 -0.885001  0.408952  0.000000 0.222557
60311 45312.0 -0.886193  0.409106  0.000000 0.217472
60311 45322.0 -0.887368  0.409234  0.000000 0.212382
60311 45332.0 -0.888526  0.409334  0.000000 0.207286
60311 45342.0 -0.889668  0.409404  0.000000 0.202184
60311 45352.0 -0.890795  0.409444  0.000000 0.197077
60311 45362.0 -0.891908  0.409451  0.000000 0.191965
60311 45372.0 -0.893006  0.409425  0.000000 0.186848
60311 45382.0 -0.894091  0.409362  0.000000 0.181725
60311 45392.0 -0.895164  0.409262  0.000000 0.176598
60311 45402.0 -0.896225  0.409121  0.000000 0.171466
60311 45412.0 -0.897277  0.408937  0.000000 0.166329
60311 45422.0 -0.898319  0.408706  0.000000 0.161188
60311 45432.0 -0.899355  0.408426  0.000000 0.156042
60311 45442.0 -0.900385  0.408092  0.000000 0.150893
60311 45452.0 -0.901411  0.407700  0.000000 0.145739
60311 45462.0 -0.902435  0.407244  0.000000 0.140582
60311 45472.0 -0.903461  0.406719  0.000000 0.135420
60311 45482.0 -0.904490  0.406117  0.000000 0.130256
60311 45492.0 -0.905527  0.405430  0.000000 0.125088
60311 45502.0 -0.906575  0.404650  0.000000 0.119916
60311 45512.0 -0.907639  0.403764  0.000000 0.114742
60311 45522.0 -0.908725  0.402759  0.000000 0.109564
60311 45532.0 -0.909839  0.401619  0.000000 0.104384
60311 45542.0 -0.910988  0.400324  0.000000 0.099202
60311 45552.0 -0.912183  0.398851  0.000000 0.094016
60311 45562.0 -0.913436  0.397170  0.000000 0.088829
60311 45572.0 -0.914760  0.395245  0.000000 0.083640
60311 45582.0 -0.916174  0.393027  0.000000 0.078449
60311 45592.0 -0.917702  0.390458  0.000000 0.073256
60311 45602.0 -0.919371  0.387458  0.000000 0.068062
60311 45612.0 -0.921223  0.383922  0.000000 0.062868
60311 45622.0 -0.923307  0.379708  0.000000 0.057672
60311 45632.0 -0.925695  0.374614  0.000000 0.052477
60311 45642.0 -0.928484  0.368351  0.000000 0.047282
60311 45652.0 -0.931815  0.360485  0.000000 0.042089
60311 45662.0 -0.935898  0.350332  0.000000 0.036898
60311 45672.0 -0.941056  0.336760  0.000000 0.031713
60311 45682.0 -0.947807  0.317737  0.000000 0.026535
60311 45692.0 -0.957018  0.289241  0.000000 0.021373
60311 45702.0 -0.970116  0.242098  0.000000 0.016242
60311 45712.0 -0.988567  0.150370  0.000000 0.011185
60311 45722.0 -0.996003 -0.089093  0.000000 0.006382
60311 45732.0 -0.506249 -0.862381  0.000000 0.003269
60311 45742.0  0.515154 -0.857077  0.000000 0.005914
60311 45752.0  0.726928 -0.686631  0.000000 0.010659
60311 45762.0  0.792787 -0.609296  0.000000 0.015703
60311 45772.0  0.823280 -0.567254  0.000000 0.020829
60311 45782.0  0.840574 -0.541073  0.000000 0.025989
60311 45792.0  0.851614 -0.523241  0.000000 0.031165
60311 45802.0  0.859219 -0.510315  0.000000 0.036350
60311 45812.0  0.864736 -0.500506  0.000000 0.041540
60311 45822.0  0.868889 -0.492796  0.000000 0.046733
60311 45832.0  0.872100 -0.486565  0.000000 0.051928
60311 45842.0  0.874630 -0.481414  0.000000 0.057124
60311 45852.0  0.876651 -0.477073  0.000000 0.062319
60311 45862.0  0.878280 -0.473357  0.000000 0.067514
60311 45872.0  0.879598 -0.470129  0.000000 0.072708
60311 45882.0  0.880665 -0.467291  0.000000 0.077901
60311 45892.0  0.881524 -0.464769  0.000000 0.083093
60311 45902.0  0.882210 -0.462505  0.000000 0.088283
60311 45912.0  0.882748 -0.460455  0.000000 0.093470
60311 45922.0  0.883158 -0.458583  0.000000 0.098656
60311 45932.0  0.883456 -0.456861  0.000000 0.103839
60311 45942.0  0.883655 -0.455267  0.000000 0.109020
60311 45952.0  0.883766 -0.453780  0.000000 0.114198
60311 45962.0  0.883796 -0.452387  0.000000 0.119373
60311 45972.0  0.883754 -0.451073  0.000000 0.124545
60311 45982.0  0.883645 -0.449828  0.000000 0.129714
60311 45992.0  0.883474 -0.448643  0.000000 0.134879
60311 46002.0  0.883246 -0.447510  0.000000 0.140041
60311 46012.0  0.882964 -0.446421  0.000000 0.145199
60311 46022.0  0.882631 -0.445372  0.000000 0.150354
60311 46032.0  0.882250 -0.444357  0.000000 0.155504
60311 46042.0  0.881823 -0.443372  0.000000 0.160651
60311 46052.0  0.881353 -0.442413  0.000000 0.165793
60311 46062.0  0.880841 -0.441476  0.000000 0.170930
60311 46072.0  0.880289 -0.440559  0.000000 0.176064
60311 46082.0  0.879699 -0.439659  0.000000 0.181192
60311 46092.0  0.879070 -0.438773  0.000000 0.186315
60311 46102.0  0.878406 -0.437900  0.000000 0.191434
60311 46112.0  0.877706 -0.437037  0.000000 0.196547
60311 46122.0  0.876971 -0.436184  0.000000 0.201656
60311 46132.0  0.876203 -0.435337  0.000000 0.206758
60311 46142.0  0.875403 -0.434497  0.000000 0.211855
60311 46152.0  0.874569 -0.433662  0.000000 0.216947
60311 46162.0  0.873705 -0.432830  0.000000 0.222033
60311 46172.0  0.872809 -0.432001  0.000000 0.227112
60311 46182.0  0.871883 -0.431173  0.000000 0.232186
60311 46192.0  0.870926 -0.430347  0.000000 0.237253
60311 46202.0  0.869940 -0.429521  0.000000 0.242314
60311 46212.0  0.868925 -0.428694  0.000000 0.247368
60311 46222.0  0.867881 -0.427866  0.000000 0.252416
60311 46232.0  0.866808 -0.427036  0.000000 0.257457
60311 46242.0  0.865707 -0.426204  0.000000 0.262491
60311 46252.0  0.864578 -0.425369  0.000000 0.267518
60311 46262.0  0.863422 -0.424530  0.000000 0.272537
60311 46272.0  0.862238 -0.423688  0.000000 0.277549
60311 46282.0  0.861027 -0.422842  0.000000 0.282554
60311 46292.0  0.859789 -0.421991  0.000000 0.287551
60311 46302.0  0.858525 -0.421136  0.000000 0.292541
60311 46312.0  0.857233 -0.420275  0.000000 0.297522
60311 46322.0  0.855916 -0.419409  0.000000 0.302496
60311 46332.0  0.854572 -0.418538  0.000000 0.307461
60311 46342.0  0.853203 -0.417660  0.000000 0.312418
60311 46352.0  0.851807 -0.416777  0.000000 0.317366
60311 46362.0  0.850387 -0.415886  0.000000 0.322306
60311 46372.0  0.848940 -0.414990  0.000000 0.327237
60311 46382.0  0.847468 -0.414086  0.000000 0.332160
60311 46392.0  0.845971 -0.413176  0.000000 0.337073
60311 46402.0  0.844449 -0.412258  0.000000 0.341977
60311 46412.0  0.842902 -0.411334  0.000000 0.346872
60311 46422.0  0.841331 -0.410402  0.000000 0.351758
60311 46432.0  0.839734 -0.409462  0.000000 0.356634
60311 46442.0  0.838113 -0.408515  0.000000 0.361500
60311 46452.0  0.836467 -0.407560  0.000000 0.366357
60311 46462.0  0.834798 -0.406597  0.000000 0.371203
60311 46472.0  0.833103 -0.405626  0.000000 0.376040
60311 46482.0  0.831385 -0.404647  0.000000 0.380867
60311 46492.0  0.829643 -0.403660  0.000000 0.385683
60311 46502.0  0.827877 -0.402665  0.000000 0.390488
60311 46512.0  0.826087 -0.401661  0.000000 0.395284
60311 46522.0  0.824273 -0.400649  0.000000 0.400068
60311 46532.0  0.822435 -0.399629  0.000000 0.404842
60311 46542.0  0.820574 -0.398600  0.000000 0.409604
60311 46552.0  0.818690 -0.397563  0.000000 0.414356
60311 46562.0  0.816782 -0.396517  0.000000 0.419096
60311 46572.0  0.814851 -0.395463  0.000000 0.423825
60311 46582.0  0.812896 -0.394399  0.000000 0.428542
60311 46592.0  0.810919 -0.393328  0.000000 0.433248
60311 46602.0  0.808918 -0.392247  0.000000 0.437942
60311 46612.0  0.806895 -0.391157  0.000000 0.442625
60311 46622.0  0.804849 -0.390059  0.000000 0.447295
60311 46632.0  0.802779 -0.388952  0.000000 0.451953
60311 46642.0  0.800688 -0.387836  0.000000 0.456599
60311 46652.0  0.798573 -0.386711  0.000000 0.461232
60311 46662.0  0.796436 -0.385578  0.000000 0.465853
60311 46672.0  0.794277 -0.384435  0.000000 0.470461
60311 46682.0  0.792095 -0.383283  0.000000 0.475057
60311 46692.0  0.789891 -0.382123  0.000000 0.479640
60311 46702.0  0.787665 -0.380953  0.000000 0.484209
60311 46712.0  0.785417 -0.379775  0.000000 0.488766
60311 46722.0  0.783146 -0.378587  0.000000 0.493309
60311 46732.0  0.780854 -0.377391  0.000000 0.497839
60311 46742.0  0.778539 -0.376185  0.000000 0.502355
60311 46752.0  0.776203 -0.374971  0.000000 0.506858
60311 46762.0  0.773846 -0.373747  0.000000 0.511347
60311 46772.0  0.771466 -0.372515  0.000000 0.515822
60311 46782.0  0.769065 -0.371274  0.000000 0.520283
60311 46792.0  0.766643 -0.370023  0.000000 0.524730
60311 46802.0  0.764199 -0.368764  0.000000 0.529163
60311 46812.0  0.761733 -0.367496  0.000000 0.533581
60311 46822.0  0.759247 -0.366218  0.000000 0.537985
60311 46832.0  0.756739 -0.364932  0.000000 0.542375
60311 46842.0  0.754210 -0.363637  0.000000 0.546749
60311 46852.0  0.751661 -0.362333  0.000000 0.551109
