CIC_AEM_VERS = 2.0
CREATION_DATE  = 2023-03-26T22:47:05.756
ORIGINATOR     = TOLOSAT

META_START

COMMENT days (MJD), sec (UTC), q0: real part, q1, q2, q3

OBJECT_NAME = IRIDIUM 100
OBJECT_ID = IRIDIUM 100

REF_FRAME_A = EME2000
REF_FRAME_B = SC_BODY_1
ATTITUDE_DIR = A2B
TIME_SYSTEM = TAI
START_TIME = 2024-01-02T11:59:55.000
STOP_TIME = 2024-01-03T11:59:55.000
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = LAST

META_STOP
60311 43232.0 -0.029539  0.021891  0.000000 0.999324
60311 43242.0 -0.034053  0.024417  0.000000 0.999122
60311 43252.0 -0.038566  0.026941  0.000000 0.998893
60311 43262.0 -0.043078  0.029464  0.000000 0.998637
60311 43272.0 -0.047589  0.031987  0.000000 0.998355
60311 43282.0 -0.052099  0.034508  0.000000 0.998046
60311 43292.0 -0.056608  0.037028  0.000000 0.997710
60311 43302.0 -0.061115  0.039547  0.000000 0.997347
60311 43312.0 -0.065621  0.042065  0.000000 0.996958
60311 43322.0 -0.070125  0.044581  0.000000 0.996542
60311 43332.0 -0.074628  0.047096  0.000000 0.996099
60311 43342.0 -0.079128  0.049609  0.000000 0.995629
60311 43352.0 -0.083627  0.052121  0.000000 0.995133
60311 43362.0 -0.088123  0.054631  0.000000 0.994610
60311 43372.0 -0.092618  0.057140  0.000000 0.994061
60311 43382.0 -0.097110  0.059646  0.000000 0.993485
60311 43392.0 -0.101599  0.062151  0.000000 0.992882
60311 43402.0 -0.106086  0.064655  0.000000 0.992253
60311 43412.0 -0.110570  0.067156  0.000000 0.991597
60311 43422.0 -0.115051  0.069655  0.000000 0.990914
60311 43432.0 -0.119530  0.072152  0.000000 0.990205
60311 43442.0 -0.124005  0.074647  0.000000 0.989470
60311 43452.0 -0.128477  0.077140  0.000000 0.988708
60311 43462.0 -0.132946  0.079630  0.000000 0.987919
60311 43472.0 -0.137412  0.082118  0.000000 0.987104
60311 43482.0 -0.141874  0.084604  0.000000 0.986263
60311 43492.0 -0.146332  0.087087  0.000000 0.985395
60311 43502.0 -0.150787  0.089568  0.000000 0.984500
60311 43512.0 -0.155238  0.092046  0.000000 0.983580
60311 43522.0 -0.159684  0.094522  0.000000 0.982632
60311 43532.0 -0.164127  0.096994  0.000000 0.981659
60311 43542.0 -0.168565  0.099464  0.000000 0.980659
60311 43552.0 -0.173000  0.101931  0.000000 0.979633
60311 43562.0 -0.177429  0.104396  0.000000 0.978581
60311 43572.0 -0.181854  0.106857  0.000000 0.977502
60311 43582.0 -0.186275  0.109315  0.000000 0.976397
60311 43592.0 -0.190690  0.111770  0.000000 0.975266
60311 43602.0 -0.195101  0.114221  0.000000 0.974109
60311 43612.0 -0.199507  0.116670  0.000000 0.972926
60311 43622.0 -0.203907  0.119115  0.000000 0.971717
60311 43632.0 -0.208303  0.121557  0.000000 0.970481
60311 43642.0 -0.212693  0.123995  0.000000 0.969220
60311 43652.0 -0.217077  0.126430  0.000000 0.967932
60311 43662.0 -0.221456  0.128861  0.000000 0.966619
60311 43672.0 -0.225829  0.131289  0.000000 0.965280
60311 43682.0 -0.230196  0.133712  0.000000 0.963914
60311 43692.0 -0.234557  0.136132  0.000000 0.962523
60311 43702.0 -0.238913  0.138549  0.000000 0.961106
60311 43712.0 -0.243262  0.140961  0.000000 0.959663
60311 43722.0 -0.247604  0.143369  0.000000 0.958195
60311 43732.0 -0.251941  0.145774  0.000000 0.956701
60311 43742.0 -0.256270  0.148174  0.000000 0.955181
60311 43752.0 -0.260594  0.150570  0.000000 0.953635
60311 43762.0 -0.264910  0.152961  0.000000 0.952064
60311 43772.0 -0.269219  0.155349  0.000000 0.950467
60311 43782.0 -0.273522  0.157732  0.000000 0.948845
60311 43792.0 -0.277817  0.160111  0.000000 0.947197
60311 43802.0 -0.282106  0.162485  0.000000 0.945524
60311 43812.0 -0.286387  0.164854  0.000000 0.943825
60311 43822.0 -0.290660  0.167219  0.000000 0.942101
60311 43832.0 -0.294926  0.169580  0.000000 0.940352
60311 43842.0 -0.299184  0.171935  0.000000 0.938577
60311 43852.0 -0.303435  0.174286  0.000000 0.936777
60311 43862.0 -0.307678  0.176632  0.000000 0.934952
60311 43872.0 -0.311912  0.178973  0.000000 0.933102
60311 43882.0 -0.316139  0.181308  0.000000 0.931227
60311 43892.0 -0.320357  0.183639  0.000000 0.929327
60311 43902.0 -0.324567  0.185965  0.000000 0.927401
60311 43912.0 -0.328769  0.188285  0.000000 0.925451
60311 43922.0 -0.332962  0.190601  0.000000 0.923476
60311 43932.0 -0.337146  0.192910  0.000000 0.921476
60311 43942.0 -0.341321  0.195215  0.000000 0.919451
60311 43952.0 -0.345488  0.197514  0.000000 0.917402
60311 43962.0 -0.349646  0.199807  0.000000 0.915328
60311 43972.0 -0.353794  0.202095  0.000000 0.913229
60311 43982.0 -0.357934  0.204378  0.000000 0.911105
60311 43992.0 -0.362064  0.206654  0.000000 0.908958
60311 44002.0 -0.366184  0.208925  0.000000 0.906785
60311 44012.0 -0.370295  0.211190  0.000000 0.904588
60311 44022.0 -0.374397  0.213449  0.000000 0.902367
60311 44032.0 -0.378489  0.215702  0.000000 0.900122
60311 44042.0 -0.382570  0.217949  0.000000 0.897852
60311 44052.0 -0.386642  0.220190  0.000000 0.895558
60311 44062.0 -0.390704  0.222425  0.000000 0.893240
60311 44072.0 -0.394755  0.224654  0.000000 0.890898
60311 44082.0 -0.398797  0.226876  0.000000 0.888532
60311 44092.0 -0.402828  0.229092  0.000000 0.886141
60311 44102.0 -0.406848  0.231302  0.000000 0.883727
60311 44112.0 -0.410858  0.233505  0.000000 0.881290
60311 44122.0 -0.414857  0.235702  0.000000 0.878828
60311 44132.0 -0.418845  0.237892  0.000000 0.876343
60311 44142.0 -0.422822  0.240076  0.000000 0.873834
60311 44152.0 -0.426788  0.242252  0.000000 0.871301
60311 44162.0 -0.430743  0.244422  0.000000 0.868745
60311 44172.0 -0.434687  0.246585  0.000000 0.866166
60311 44182.0 -0.438619  0.248742  0.000000 0.863563
60311 44192.0 -0.442540  0.250891  0.000000 0.860937
60311 44202.0 -0.446450  0.253033  0.000000 0.858287
60311 44212.0 -0.450347  0.255169  0.000000 0.855615
60311 44222.0 -0.454233  0.257297  0.000000 0.852919
60311 44232.0 -0.458107  0.259418  0.000000 0.850200
60311 44242.0 -0.461969  0.261531  0.000000 0.847458
60311 44252.0 -0.465819  0.263638  0.000000 0.844694
60311 44262.0 -0.469657  0.265737  0.000000 0.841906
60311 44272.0 -0.473483  0.267828  0.000000 0.839096
60311 44282.0 -0.477296  0.269912  0.000000 0.836263
60311 44292.0 -0.481097  0.271989  0.000000 0.833408
60311 44302.0 -0.484885  0.274058  0.000000 0.830530
60311 44312.0 -0.488660  0.276119  0.000000 0.827629
60311 44322.0 -0.492423  0.278172  0.000000 0.824706
60311 44332.0 -0.496172  0.280218  0.000000 0.821761
60311 44342.0 -0.499909  0.282256  0.000000 0.818793
60311 44352.0 -0.503633  0.284285  0.000000 0.815804
60311 44362.0 -0.507343  0.286307  0.000000 0.812792
60311 44372.0 -0.511040  0.288321  0.000000 0.809758
60311 44382.0 -0.514724  0.290327  0.000000 0.806703
60311 44392.0 -0.518394  0.292325  0.000000 0.803625
60311 44402.0 -0.522051  0.294314  0.000000 0.800526
60311 44412.0 -0.525694  0.296295  0.000000 0.797405
60311 44422.0 -0.529323  0.298268  0.000000 0.794263
60311 44432.0 -0.532939  0.300232  0.000000 0.791099
60311 44442.0 -0.536540  0.302188  0.000000 0.787913
60311 44452.0 -0.540127  0.304135  0.000000 0.784706
60311 44462.0 -0.543701  0.306074  0.000000 0.781478
60311 44472.0 -0.547259  0.308004  0.000000 0.778229
60311 44482.0 -0.550804  0.309926  0.000000 0.774959
60311 44492.0 -0.554334  0.311839  0.000000 0.771667
60311 44502.0 -0.557850  0.313743  0.000000 0.768355
60311 44512.0 -0.561351  0.315638  0.000000 0.765022
