CIC_AEM_VERS = 2.0
CREATION_DATE  = 2023-03-27T13:34:13.724
ORIGINATOR     = TOLOSAT

META_START

COMMENT days (MJD), sec (UTC), q0: real part, q1, q2, q3

OBJECT_NAME = IRIDIUM 161
OBJECT_ID = IRIDIUM 161

REF_FRAME_A = EME2000
REF_FRAME_B = SC_BODY_1
ATTITUDE_DIR = A2B
TIME_SYSTEM = TAI
START_TIME = 2024-01-02T11:59:55.000
STOP_TIME = 2024-01-03T11:59:55.000
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = LAST

META_STOP
60311 43232.0 -0.439127  0.526089  0.000000 0.728284
60311 43242.0 -0.441915  0.528715  0.000000 0.724687
60311 43252.0 -0.444695  0.531322  0.000000 0.721071
60311 43262.0 -0.447466  0.533912  0.000000 0.717434
60311 43272.0 -0.450229  0.536484  0.000000 0.713778
60311 43282.0 -0.452982  0.539039  0.000000 0.710102
60311 43292.0 -0.455727  0.541575  0.000000 0.706406
60311 43302.0 -0.458463  0.544093  0.000000 0.702691
60311 43312.0 -0.461190  0.546593  0.000000 0.698957
60311 43322.0 -0.463908  0.549074  0.000000 0.695203
60311 43332.0 -0.466617  0.551536  0.000000 0.691430
60311 43342.0 -0.469318  0.553980  0.000000 0.687639
60311 43352.0 -0.472009  0.556406  0.000000 0.683828
60311 43362.0 -0.474691  0.558812  0.000000 0.679998
60311 43372.0 -0.477365  0.561199  0.000000 0.676150
60311 43382.0 -0.480029  0.563567  0.000000 0.672283
60311 43392.0 -0.482685  0.565915  0.000000 0.668398
60311 43402.0 -0.485332  0.568244  0.000000 0.664494
60311 43412.0 -0.487969  0.570554  0.000000 0.660571
60311 43422.0 -0.490598  0.572843  0.000000 0.656631
60311 43432.0 -0.493218  0.575113  0.000000 0.652673
60311 43442.0 -0.495828  0.577362  0.000000 0.648696
60311 43452.0 -0.498430  0.579592  0.000000 0.644702
60311 43462.0 -0.501023  0.581801  0.000000 0.640690
60311 43472.0 -0.503607  0.583989  0.000000 0.636660
60311 43482.0 -0.506182  0.586157  0.000000 0.632613
60311 43492.0 -0.508748  0.588304  0.000000 0.628549
60311 43502.0 -0.511305  0.590430  0.000000 0.624467
60311 43512.0 -0.513854  0.592535  0.000000 0.620368
60311 43522.0 -0.516394  0.594619  0.000000 0.616252
60311 43532.0 -0.518925  0.596681  0.000000 0.612119
60311 43542.0 -0.521447  0.598721  0.000000 0.607969
60311 43552.0 -0.523960  0.600740  0.000000 0.603802
60311 43562.0 -0.526465  0.602737  0.000000 0.599619
60311 43572.0 -0.528961  0.604712  0.000000 0.595419
60311 43582.0 -0.531449  0.606664  0.000000 0.591203
60311 43592.0 -0.533928  0.608594  0.000000 0.586971
60311 43602.0 -0.536399  0.610501  0.000000 0.582722
60311 43612.0 -0.538861  0.612385  0.000000 0.578458
60311 43622.0 -0.541315  0.614246  0.000000 0.574177
60311 43632.0 -0.543761  0.616084  0.000000 0.569881
60311 43642.0 -0.546198  0.617899  0.000000 0.565569
60311 43652.0 -0.548628  0.619689  0.000000 0.561242
60311 43662.0 -0.551049  0.621456  0.000000 0.556899
60311 43672.0 -0.553463  0.623199  0.000000 0.552541
60311 43682.0 -0.555869  0.624917  0.000000 0.548168
60311 43692.0 -0.558267  0.626611  0.000000 0.543780
60311 43702.0 -0.560658  0.628280  0.000000 0.539377
