CIC_AEM_VERS = 2.0
CREATION_DATE  = 2023-03-27T13:31:49.586
ORIGINATOR     = TOLOSAT

META_START

COMMENT days (MJD), sec (UTC), q0: real part, q1, q2, q3

OBJECT_NAME = IRIDIUM 104
OBJECT_ID = IRIDIUM 104

REF_FRAME_A = EME2000
REF_FRAME_B = SC_BODY_1
ATTITUDE_DIR = A2B
TIME_SYSTEM = TAI
START_TIME = 2024-01-02T11:59:55.000
STOP_TIME = 2024-01-03T11:59:55.000
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = LAST

META_STOP
60311 43232.0 -0.317972  0.406129  0.000000 0.856710
60311 43242.0 -0.321059  0.409353  0.000000 0.854021
60311 43252.0 -0.324139  0.412565  0.000000 0.851308
60311 43262.0 -0.327212  0.415763  0.000000 0.848572
60311 43272.0 -0.330279  0.418948  0.000000 0.845812
60311 43282.0 -0.333338  0.422120  0.000000 0.843030
60311 43292.0 -0.336392  0.425279  0.000000 0.840225
60311 43302.0 -0.339438  0.428424  0.000000 0.837398
60311 43312.0 -0.342477  0.431556  0.000000 0.834547
60311 43322.0 -0.345509  0.434674  0.000000 0.831674
60311 43332.0 -0.348535  0.437779  0.000000 0.828778
60311 43342.0 -0.351553  0.440870  0.000000 0.825860
60311 43352.0 -0.354564  0.443946  0.000000 0.822919
60311 43362.0 -0.357568  0.447009  0.000000 0.819956
60311 43372.0 -0.360564  0.450058  0.000000 0.816971
60311 43382.0 -0.363554  0.453092  0.000000 0.813963
60311 43392.0 -0.366535  0.456112  0.000000 0.810934
60311 43402.0 -0.369510  0.459118  0.000000 0.807882
60311 43412.0 -0.372477  0.462109  0.000000 0.804809
60311 43422.0 -0.375436  0.465085  0.000000 0.801713
60311 43432.0 -0.378388  0.468046  0.000000 0.798596
60311 43442.0 -0.381332  0.470993  0.000000 0.795457
60311 43452.0 -0.384268  0.473924  0.000000 0.792296
60311 43462.0 -0.387197  0.476841  0.000000 0.789114
60311 43472.0 -0.390118  0.479742  0.000000 0.785911
60311 43482.0 -0.393031  0.482628  0.000000 0.782686
60311 43492.0 -0.395936  0.485498  0.000000 0.779440
60311 43502.0 -0.398833  0.488353  0.000000 0.776173
60311 43512.0 -0.401722  0.491192  0.000000 0.772884
60311 43522.0 -0.404603  0.494015  0.000000 0.769575
60311 43532.0 -0.407476  0.496823  0.000000 0.766244
60311 43542.0 -0.410341  0.499614  0.000000 0.762893
60311 43552.0 -0.413198  0.502389  0.000000 0.759521
60311 43562.0 -0.416046  0.505148  0.000000 0.756129
60311 43572.0 -0.418886  0.507891  0.000000 0.752716
60311 43582.0 -0.421718  0.510617  0.000000 0.749282
60311 43592.0 -0.424542  0.513327  0.000000 0.745828
