CIC_AEM_VERS = 2.0
CREATION_DATE  = 2023-03-26T22:49:54.921
ORIGINATOR     = TOLOSAT

META_START

COMMENT days (MJD), sec (UTC), q0: real part, q1, q2, q3

OBJECT_NAME = IRIDIUM 169
OBJECT_ID = IRIDIUM 169

REF_FRAME_A = EME2000
REF_FRAME_B = SC_BODY_1
ATTITUDE_DIR = A2B
TIME_SYSTEM = TAI
START_TIME = 2024-01-02T11:59:55.000
STOP_TIME = 2024-01-03T11:59:55.000
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = LAST

META_STOP
60311 43232.0 -0.258254  0.244664  0.000000 0.934582
60311 43242.0 -0.261969  0.247795  0.000000 0.932722
60311 43252.0 -0.265677  0.250918  0.000000 0.930836
60311 43262.0 -0.269378  0.254034  0.000000 0.928925
60311 43272.0 -0.273073  0.257142  0.000000 0.926989
60311 43282.0 -0.276762  0.260242  0.000000 0.925028
60311 43292.0 -0.280444  0.263334  0.000000 0.923042
60311 43302.0 -0.284119  0.266419  0.000000 0.921031
60311 43312.0 -0.287788  0.269495  0.000000 0.918994
60311 43322.0 -0.291449  0.272564  0.000000 0.916933
60311 43332.0 -0.295103  0.275624  0.000000 0.914847
60311 43342.0 -0.298751  0.278676  0.000000 0.912736
60311 43352.0 -0.302391  0.281720  0.000000 0.910601
60311 43362.0 -0.306024  0.284755  0.000000 0.908441
60311 43372.0 -0.309649  0.287781  0.000000 0.906256
60311 43382.0 -0.313267  0.290799  0.000000 0.904046
60311 43392.0 -0.316877  0.293809  0.000000 0.901812
60311 43402.0 -0.320480  0.296809  0.000000 0.899554
60311 43412.0 -0.324075  0.299801  0.000000 0.897271
60311 43422.0 -0.327662  0.302783  0.000000 0.894964
60311 43432.0 -0.331241  0.305757  0.000000 0.892632
60311 43442.0 -0.334813  0.308721  0.000000 0.890276
60311 43452.0 -0.338376  0.311676  0.000000 0.887896
60311 43462.0 -0.341930  0.314622  0.000000 0.885492
60311 43472.0 -0.345477  0.317558  0.000000 0.883064
60311 43482.0 -0.349015  0.320485  0.000000 0.880612
60311 43492.0 -0.352545  0.323403  0.000000 0.878136
60311 43502.0 -0.356066  0.326310  0.000000 0.875636
60311 43512.0 -0.359578  0.329208  0.000000 0.873113
60311 43522.0 -0.363082  0.332096  0.000000 0.870565
60311 43532.0 -0.366576  0.334974  0.000000 0.867994
60311 43542.0 -0.370062  0.337842  0.000000 0.865400
60311 43552.0 -0.373539  0.340700  0.000000 0.862782
60311 43562.0 -0.377007  0.343547  0.000000 0.860140
60311 43572.0 -0.380466  0.346384  0.000000 0.857475
60311 43582.0 -0.383915  0.349211  0.000000 0.854787
60311 43592.0 -0.387355  0.352028  0.000000 0.852075
60311 43602.0 -0.390786  0.354834  0.000000 0.849341
60311 43612.0 -0.394207  0.357629  0.000000 0.846583
60311 43622.0 -0.397618  0.360413  0.000000 0.843802
60311 43632.0 -0.401020  0.363187  0.000000 0.840998
60311 43642.0 -0.404412  0.365950  0.000000 0.838172
60311 43652.0 -0.407794  0.368701  0.000000 0.835322
60311 43662.0 -0.411166  0.371442  0.000000 0.832450
60311 43672.0 -0.414528  0.374171  0.000000 0.829555
60311 43682.0 -0.417881  0.376889  0.000000 0.826638
60311 43692.0 -0.421222  0.379596  0.000000 0.823698
60311 43702.0 -0.424554  0.382292  0.000000 0.820736
60311 43712.0 -0.427875  0.384975  0.000000 0.817751
60311 43722.0 -0.431186  0.387648  0.000000 0.814744
60311 43732.0 -0.434487  0.390308  0.000000 0.811715
60311 43742.0 -0.437777  0.392957  0.000000 0.808663
60311 43752.0 -0.441056  0.395594  0.000000 0.805590
60311 43762.0 -0.444324  0.398218  0.000000 0.802495
60311 43772.0 -0.447582  0.400831  0.000000 0.799378
60311 43782.0 -0.450829  0.403432  0.000000 0.796239
60311 43792.0 -0.454064  0.406020  0.000000 0.793078
60311 43802.0 -0.457289  0.408596  0.000000 0.789896
60311 43812.0 -0.460503  0.411160  0.000000 0.786692
60311 43822.0 -0.463705  0.413711  0.000000 0.783467
60311 43832.0 -0.466897  0.416250  0.000000 0.780220
60311 43842.0 -0.470076  0.418775  0.000000 0.776953
60311 43852.0 -0.473245  0.421289  0.000000 0.773664
60311 43862.0 -0.476402  0.423789  0.000000 0.770353
60311 43872.0 -0.479547  0.426276  0.000000 0.767022
60311 43882.0 -0.482681  0.428750  0.000000 0.763670
60311 43892.0 -0.485803  0.431211  0.000000 0.760297
60311 43902.0 -0.488914  0.433659  0.000000 0.756903
60311 43912.0 -0.492012  0.436094  0.000000 0.753489
60311 43922.0 -0.495099  0.438515  0.000000 0.750054
60311 43932.0 -0.498174  0.440923  0.000000 0.746599
60311 43942.0 -0.501237  0.443317  0.000000 0.743123
60311 43952.0 -0.504287  0.445698  0.000000 0.739627
60311 43962.0 -0.507326  0.448064  0.000000 0.736111
60311 43972.0 -0.510352  0.450417  0.000000 0.732574
60311 43982.0 -0.513366  0.452756  0.000000 0.729018
60311 43992.0 -0.516368  0.455081  0.000000 0.725442
60311 44002.0 -0.519357  0.457392  0.000000 0.721845
60311 44012.0 -0.522334  0.459689  0.000000 0.718230
60311 44022.0 -0.525298  0.461971  0.000000 0.714594
60311 44032.0 -0.528250  0.464239  0.000000 0.710939
60311 44042.0 -0.531189  0.466492  0.000000 0.707265
60311 44052.0 -0.534115  0.468731  0.000000 0.703571
60311 44062.0 -0.537029  0.470955  0.000000 0.699858
60311 44072.0 -0.539930  0.473165  0.000000 0.696126
60311 44082.0 -0.542818  0.475359  0.000000 0.692374
60311 44092.0 -0.545693  0.477539  0.000000 0.688604
60311 44102.0 -0.548555  0.479703  0.000000 0.684815
60311 44112.0 -0.551404  0.481852  0.000000 0.681008
60311 44122.0 -0.554240  0.483986  0.000000 0.677181
60311 44132.0 -0.557063  0.486105  0.000000 0.673337
60311 44142.0 -0.559873  0.488208  0.000000 0.669473
60311 44152.0 -0.562670  0.490296  0.000000 0.665592
60311 44162.0 -0.565453  0.492368  0.000000 0.661692
60311 44172.0 -0.568223  0.494424  0.000000 0.657774
60311 44182.0 -0.570980  0.496465  0.000000 0.653838
60311 44192.0 -0.573724  0.498489  0.000000 0.649884
60311 44202.0 -0.576454  0.500497  0.000000 0.645913
60311 44212.0 -0.579170  0.502490  0.000000 0.641924
60311 44222.0 -0.581873  0.504465  0.000000 0.637917
60311 44232.0 -0.584563  0.506425  0.000000 0.633892
60311 44242.0 -0.587239  0.508368  0.000000 0.629851
60311 44252.0 -0.589902  0.510295  0.000000 0.625792
60311 44262.0 -0.592551  0.512204  0.000000 0.621716
60311 44272.0 -0.595186  0.514097  0.000000 0.617623
60311 44282.0 -0.597807  0.515973  0.000000 0.613513
60311 44292.0 -0.600415  0.517832  0.000000 0.609386
60311 44302.0 -0.603010  0.519674  0.000000 0.605243
60311 44312.0 -0.605590  0.521498  0.000000 0.601083
60311 44322.0 -0.608157  0.523305  0.000000 0.596906
60311 44332.0 -0.610710  0.525095  0.000000 0.592713
60311 44342.0 -0.613249  0.526867  0.000000 0.588504
60311 44352.0 -0.615774  0.528621  0.000000 0.584279
60311 44362.0 -0.618286  0.530357  0.000000 0.580038
60311 44372.0 -0.620784  0.532075  0.000000 0.575780
60311 44382.0 -0.623268  0.533775  0.000000 0.571508
60311 44392.0 -0.625738  0.535457  0.000000 0.567219
60311 44402.0 -0.628195  0.537120  0.000000 0.562915
60311 44412.0 -0.630637  0.538765  0.000000 0.558595
60311 44422.0 -0.633066  0.540391  0.000000 0.554261
60311 44432.0 -0.635481  0.541998  0.000000 0.549910
60311 44442.0 -0.637882  0.543587  0.000000 0.545545
60311 44452.0 -0.640270  0.545156  0.000000 0.541165
60311 44462.0 -0.642644  0.546705  0.000000 0.536770
60311 44472.0 -0.645004  0.548236  0.000000 0.532361
60311 44482.0 -0.647350  0.549746  0.000000 0.527937
60311 44492.0 -0.649682  0.551237  0.000000 0.523498
60311 44502.0 -0.652001  0.552708  0.000000 0.519045
60311 44512.0 -0.654307  0.554159  0.000000 0.514578
60311 44522.0 -0.656599  0.555589  0.000000 0.510097
60311 44532.0 -0.658877  0.556999  0.000000 0.505601
60311 44542.0 -0.661142  0.558389  0.000000 0.501092
60311 44552.0 -0.663393  0.559757  0.000000 0.496569
60311 44562.0 -0.665632  0.561105  0.000000 0.492033
60311 44572.0 -0.667856  0.562431  0.000000 0.487483
60311 44582.0 -0.670068  0.563735  0.000000 0.482920
60311 44592.0 -0.672266  0.565018  0.000000 0.478343
60311 44602.0 -0.674452  0.566279  0.000000 0.473754
60311 44612.0 -0.676624  0.567518  0.000000 0.469151
60311 44622.0 -0.678784  0.568735  0.000000 0.464536
60311 44632.0 -0.680931  0.569928  0.000000 0.459907
60311 44642.0 -0.683065  0.571099  0.000000 0.455267
60311 44652.0 -0.685187  0.572247  0.000000 0.450613
60311 44662.0 -0.687296  0.573372  0.000000 0.445948
60311 44672.0 -0.689393  0.574472  0.000000 0.441270
60311 44682.0 -0.691477  0.575549  0.000000 0.436580
60311 44692.0 -0.693550  0.576601  0.000000 0.431879
60311 44702.0 -0.695611  0.577629  0.000000 0.427165
60311 44712.0 -0.697661  0.578631  0.000000 0.422440
60311 44722.0 -0.699698  0.579609  0.000000 0.417703
60311 44732.0 -0.701725  0.580560  0.000000 0.412955
60311 44742.0 -0.703740  0.581486  0.000000 0.408196
60311 44752.0 -0.705745  0.582385  0.000000 0.403425
60311 44762.0 -0.707739  0.583257  0.000000 0.398644
60311 44772.0 -0.709723  0.584102  0.000000 0.393851
60311 44782.0 -0.711696  0.584919  0.000000 0.389048
60311 44792.0 -0.713660  0.585708  0.000000 0.384234
60311 44802.0 -0.715614  0.586468  0.000000 0.379410
60311 44812.0 -0.717559  0.587199  0.000000 0.374576
60311 44822.0 -0.719495  0.587900  0.000000 0.369731
60311 44832.0 -0.721422  0.588570  0.000000 0.364876
60311 44842.0 -0.723342  0.589210  0.000000 0.360012
60311 44852.0 -0.725254  0.589818  0.000000 0.355137
60311 44862.0 -0.727158  0.590393  0.000000 0.350253
60311 44872.0 -0.729055  0.590936  0.000000 0.345360
60311 44882.0 -0.730947  0.591444  0.000000 0.340457
60311 44892.0 -0.732832  0.591918  0.000000 0.335545
60311 44902.0 -0.734712  0.592357  0.000000 0.330624
60311 44912.0 -0.736587  0.592759  0.000000 0.325694
60311 44922.0 -0.738459  0.593123  0.000000 0.320755
60311 44932.0 -0.740326  0.593450  0.000000 0.315807
60311 44942.0 -0.742192  0.593737  0.000000 0.310851
60311 44952.0 -0.744055  0.593983  0.000000 0.305887
60311 44962.0 -0.745917  0.594187  0.000000 0.300915
60311 44972.0 -0.747779  0.594348  0.000000 0.295934
60311 44982.0 -0.749642  0.594464  0.000000 0.290946
60311 44992.0 -0.751506  0.594535  0.000000 0.285950
60311 45002.0 -0.753373  0.594557  0.000000 0.280946
60311 45012.0 -0.755244  0.594530  0.000000 0.275935
60311 45022.0 -0.757121  0.594451  0.000000 0.270917
60311 45032.0 -0.759004  0.594319  0.000000 0.265892
60311 45042.0 -0.760895  0.594131  0.000000 0.260860
60311 45052.0 -0.762795  0.593885  0.000000 0.255820
60311 45062.0 -0.764707  0.593578  0.000000 0.250775
60311 45072.0 -0.766632  0.593208  0.000000 0.245723
60311 45082.0 -0.768572  0.592771  0.000000 0.240664
60311 45092.0 -0.770529  0.592265  0.000000 0.235600
60311 45102.0 -0.772506  0.591685  0.000000 0.230529
60311 45112.0 -0.774505  0.591027  0.000000 0.225453
60311 45122.0 -0.776528  0.590288  0.000000 0.220372
60311 45132.0 -0.778580  0.589463  0.000000 0.215285
60311 45142.0 -0.780662  0.588546  0.000000 0.210192
60311 45152.0 -0.782779  0.587531  0.000000 0.205095
60311 45162.0 -0.784935  0.586412  0.000000 0.199993
60311 45172.0 -0.787134  0.585183  0.000000 0.194887
60311 45182.0 -0.789381  0.583835  0.000000 0.189776
