Time ; Semi-Major Axis ; Eccentricity ; Inclination ; Argument of the perigee ; Right Ascension of the Ascending node
0.0;6878000.0;0.020000000000000018;97.4009688;90.0;3.7688989369630114E-30
8600.0;6877986.787623573;0.019998601746116958;97.40096758190316;89.67251019421288;-175.2003541118252
17200.0;6877973.590570215;0.019997157976665687;97.40096636075818;89.34502313792292;10.397707671350789
25800.0;6877960.423218329;0.019995669988110778;97.40096514041895;89.01755449272213;-165.5910012685308
34400.0;6877947.269091993;0.019994135304127192;97.40096392432808;88.690107246482;20.788419653523924
43000.0;6877934.12886379;0.019992555861761217;97.40096271037851;88.36267988503153;-155.95924311082183
51600.0;6877921.018532408;0.01999093412602432;97.40096150035858;88.03525822753593;31.159275919436716
60200.0;6877907.934451246;0.019989273298447623;97.40096028608546;87.70782931487852;-146.29448542260494
68800.0;6877894.865890965;0.019987572572206007;97.4009590653729;87.3803781035319;41.49850970999454
77400.0;6877881.842626766;0.019985836749607733;97.40095783378122;87.05290053807803;-136.5866734505017
86000.0;6877868.8561606975;0.01998406263223671;97.40095659368347;86.7254013088935;51.795742587184996
94600.0;6877855.912618033;0.019982250147607454;97.40095534342653;86.39788839053581;-126.82668438012253
103200.0;6877842.992776181;0.019980393678835355;97.40095409018961;86.07037850022664;62.04224670231797
111800.0;6877830.089075987;0.019978492519040183;97.40095283241862;85.74287853603637;-117.00657061518532
120400.0;6877817.182595065;0.019976542312003718;97.4009515779758;85.41539629616297;72.23131177814926
129000.0;6877804.282242301;0.019974546867950735;97.40095032168702;85.08792269948515;-107.11967776064935
137600.0;6877791.414217843;0.019972508498790162;97.40094907065452;84.76045121802784;82.35853830641764
146200.0;6877778.572405093;0.01997043141154216;97.400947813033;84.4329616144267;-97.16083877280958
154800.0;6877765.773055365;0.019968317271582794;97.4009465519484;84.10544651864916;92.4218627774034
163400.0;6877753.015728293;0.01996616852933444;97.40094527769556;83.77789684312161;-87.12669427915512
172000.0;6877740.3258710485;0.01996398598191214;97.40094399597389;-276.5496791543938;102.42138961848974
180600.0;6877727.659887884;0.019961763909626555;97.40094270077272;83.12272363464874;-77.01602134691446
189200.0;6877715.02909371;0.01995950065274649;97.40094139992155;-277.2048770929547;112.35921925288767
197800.0;6877702.388167349;0.019957189993151953;97.40094009211244;82.46752302478274;-66.82985879225194
206400.0;6877689.745074385;0.019954831376848413;97.40093878349754;-277.8600659454223;122.23939985055914
215000.0;6877677.091981731;0.019952424905564377;97.40093747339736;81.81234399564191;-56.57146340778594
223600.0;6877664.471089904;0.019949976254369672;97.40093616483908;-278.5152496577765;132.06784002640285
232200.0;6877651.875833229;0.019947487893677795;97.40093485239218;81.15713093585065;-46.24627538615892
240800.0;6877639.3292038115;0.019944964210821283;97.40093353392167;-279.17051946389313;141.85203478599334
249400.0;6877626.829777122;0.019942406419074372;97.40093220456095;80.50178940003588;-35.86191913392033
258000.0;6877614.395260872;0.019939815823239757;97.40093086443264;-279.82593681749324;151.60069973232206
266600.0;6877601.991529494;0.01993718694699547;97.40092951150714;79.84630916868257;-25.42812110547914
275200.0;6877589.610702338;0.019934516791528637;97.40092814886931;-280.4814605751024;161.32346450524048
283800.0;6877577.219864418;0.01993179975364903;97.40092677852098;79.1907636354306;-14.956377136976505
292400.0;6877564.816814604;0.01992903444872354;97.40092540441333;-281.1370148570035;171.03072390362044
301000.0;6877552.401810306;0.019926221086555253;97.40092402803386;78.53520103908575;-4.459416126517833
309600.0;6877540.01220975;0.01992336503184602;97.40092265211949;78.20740139429019;-179.2665157269878
318200.0;6877527.644593234;0.019920468900578435;97.40092127190198;77.8795740212977;6.049325251169521
326800.0;6877515.31084575;0.019917536051803197;97.40091988489877;77.5517070161979;-169.55692739320446
335400.0;6877503.033035636;0.01991457044592504;97.40091848770574;77.22379539557352;16.556159151499127
344000.0;6877490.805758398;0.019911570630973593;97.40091707911617;76.89584149815823;-159.8292187855636
352600.0;6877478.622059435;0.01990853471679751;97.40091565764551;76.56785167028856;27.047592087334593
361200.0;6877466.452255493;0.01990545672526433;97.40091422614584;76.23983695339534;-150.07244216183642
369800.0;6877454.279668286;0.01990233385752479;97.40091278491701;75.91180560654249;37.51089138711163
378400.0;6877442.08842593;0.019899162122415274;97.40091134025691;75.5837608158226;-140.27615902419285
387000.0;6877429.887575656;0.019895943767074983;97.40090989067578;75.25570095639543;47.93470013402487
395600.0;6877417.703453133;0.019892681504298362;97.40090844232125;74.92761763441456;-130.43061564595033
404200.0;6877405.530488899;0.019889378953011086;97.40090698687528;74.59950024634603;58.30947997610254
412800.0;6877393.391697276;0.019886039458048017;97.40090552643737;74.27133882612803;-120.52704233746265
421400.0;6877381.293211227;0.01988266595378388;97.40090405419635;73.94312856735453;68.62774761015432
430000.0;6877369.261292363;0.019879260038924585;97.4009025732071;73.61487197311705;-110.55801441224935
438600.0;6877357.259923727;0.019875816804105908;97.4009010787895;73.28657342924413;78.88416855195796
447200.0;6877345.290013273;0.019872333971945374;97.40089957540305;72.95824317843383;-100.51776885145303
455800.0;6877333.3096577255;0.01986880584864405;97.40089806229003;72.62988568450757;89.07567762081757
464400.0;6877321.315210758;0.019865230338068366;97.40089654412596;72.30150642602071;-90.4023652367687
473000.0;6877309.303909734;0.01986160790595757;97.40089502157552;71.97309950922113;99.20159126588348
481600.0;6877297.297524703;0.019857941355598215;97.40089349672863;71.6446626665484;-80.20982969228096
490200.0;6877285.305964426;0.01985423508051217;97.40089196693201;-288.68381714754787;109.26354551934674
