,start,end,duration,timedelta,seconds
1015,2024-01-03 13:02:20+00:00,2024-01-03 13:02:22+00:00,2.0,1 days 01:00:22,90022.0
1016,2024-01-03 13:03:20+00:00,2024-01-03 13:03:22+00:00,2.0,1 days 01:01:22,90082.0
1017,2024-01-03 13:04:19+00:00,2024-01-03 13:04:21+00:00,2.0,1 days 01:02:21,90141.0
1018,2024-01-03 13:05:13+00:00,2024-01-03 13:05:14+00:00,1.0,1 days 01:03:15,90195.0
1019,2024-01-03 13:05:19+00:00,2024-01-03 13:05:21+00:00,2.0,1 days 01:03:21,90201.0
1020,2024-01-03 13:06:13+00:00,2024-01-03 13:06:14+00:00,1.0,1 days 01:04:15,90255.0
1021,2024-01-03 13:06:18+00:00,2024-01-03 13:06:21+00:00,3.0,1 days 01:04:20,90260.0
1022,2024-01-03 13:07:12+00:00,2024-01-03 13:07:14+00:00,2.0,1 days 01:05:14,90314.0
1023,2024-01-03 13:07:18+00:00,2024-01-03 13:07:20+00:00,2.0,1 days 01:05:20,90320.0
1024,2024-01-03 13:08:12+00:00,2024-01-03 13:08:15+00:00,3.0,1 days 01:06:14,90374.0
1025,2024-01-03 13:08:18+00:00,2024-01-03 13:08:20+00:00,2.0,1 days 01:06:20,90380.0
1026,2024-01-03 13:09:11+00:00,2024-01-03 13:09:20+00:00,9.0,1 days 01:07:13,90433.0
1027,2024-01-03 13:10:11+00:00,2024-01-03 13:10:19+00:00,8.0,1 days 01:08:13,90493.0
1028,2024-01-03 13:11:11+00:00,2024-01-03 13:11:12+00:00,1.0,1 days 01:09:13,90553.0
1029,2024-01-03 13:11:14+00:00,2024-01-03 13:11:19+00:00,5.0,1 days 01:09:16,90556.0
1030,2024-01-03 13:12:10+00:00,2024-01-03 13:12:12+00:00,2.0,1 days 01:10:12,90612.0
1031,2024-01-03 13:12:14+00:00,2024-01-03 13:12:17+00:00,3.0,1 days 01:10:16,90616.0
1032,2024-01-03 13:13:10+00:00,2024-01-03 13:13:12+00:00,2.0,1 days 01:11:12,90672.0
1033,2024-01-03 13:14:09+00:00,2024-01-03 13:14:11+00:00,2.0,1 days 01:12:11,90731.0
1034,2024-01-03 13:15:09+00:00,2024-01-03 13:15:11+00:00,2.0,1 days 01:13:11,90791.0
1035,2024-01-03 13:16:08+00:00,2024-01-03 13:16:10+00:00,2.0,1 days 01:14:10,90850.0
1036,2024-01-03 13:17:08+00:00,2024-01-03 13:17:10+00:00,2.0,1 days 01:15:10,90910.0
1037,2024-01-03 13:18:08+00:00,2024-01-03 13:18:10+00:00,2.0,1 days 01:16:10,90970.0
1038,2024-01-03 13:19:07+00:00,2024-01-03 13:19:09+00:00,2.0,1 days 01:17:09,91029.0
1039,2024-01-03 13:20:07+00:00,2024-01-03 13:20:09+00:00,2.0,1 days 01:18:09,91089.0
1040,2024-01-03 13:21:07+00:00,2024-01-03 13:21:08+00:00,1.0,1 days 01:19:09,91149.0
1041,2024-01-03 13:21:56+00:00,2024-01-03 13:21:59+00:00,3.0,1 days 01:19:58,91198.0
1042,2024-01-03 13:22:56+00:00,2024-01-03 13:22:58+00:00,2.0,1 days 01:20:58,91258.0
1043,2024-01-03 13:23:56+00:00,2024-01-03 13:23:58+00:00,2.0,1 days 01:21:58,91318.0
1044,2024-01-03 13:24:55+00:00,2024-01-03 13:24:58+00:00,3.0,1 days 01:22:57,91377.0
1045,2024-01-03 13:25:55+00:00,2024-01-03 13:25:57+00:00,2.0,1 days 01:23:57,91437.0
1046,2024-01-03 13:26:55+00:00,2024-01-03 13:26:57+00:00,2.0,1 days 01:24:57,91497.0
1047,2024-01-03 13:27:54+00:00,2024-01-03 13:27:56+00:00,2.0,1 days 01:25:56,91556.0
1048,2024-01-03 13:28:54+00:00,2024-01-03 13:28:56+00:00,2.0,1 days 01:26:56,91616.0
1049,2024-01-03 13:29:54+00:00,2024-01-03 13:29:56+00:00,2.0,1 days 01:27:56,91676.0
1050,2024-01-03 13:30:53+00:00,2024-01-03 13:30:55+00:00,2.0,1 days 01:28:55,91735.0
1051,2024-01-03 13:31:53+00:00,2024-01-03 13:31:55+00:00,2.0,1 days 01:29:55,91795.0
1052,2024-01-03 13:32:53+00:00,2024-01-03 13:32:55+00:00,2.0,1 days 01:30:55,91855.0
1053,2024-01-03 13:36:37+00:00,2024-01-03 13:36:39+00:00,2.0,1 days 01:34:39,92079.0
1054,2024-01-03 13:37:38+00:00,2024-01-03 13:37:39+00:00,1.0,1 days 01:35:40,92140.0
1056,2024-01-03 13:51:17+00:00,2024-01-03 13:51:18+00:00,1.0,1 days 01:49:19,92959.0
1057,2024-01-03 13:52:17+00:00,2024-01-03 13:52:19+00:00,2.0,1 days 01:50:19,93019.0
1058,2024-01-03 13:53:12+00:00,2024-01-03 13:53:14+00:00,2.0,1 days 01:51:14,93074.0
1059,2024-01-03 13:53:17+00:00,2024-01-03 13:53:19+00:00,2.0,1 days 01:51:19,93079.0
1060,2024-01-03 13:54:12+00:00,2024-01-03 13:54:14+00:00,2.0,1 days 01:52:14,93134.0
1061,2024-01-03 13:54:18+00:00,2024-01-03 13:54:20+00:00,2.0,1 days 01:52:20,93140.0
1062,2024-01-03 13:55:12+00:00,2024-01-03 13:55:13+00:00,1.0,1 days 01:53:14,93194.0
1063,2024-01-03 13:55:18+00:00,2024-01-03 13:55:20+00:00,2.0,1 days 01:53:20,93200.0
1064,2024-01-03 13:56:11+00:00,2024-01-03 13:56:13+00:00,2.0,1 days 01:54:13,93253.0
1065,2024-01-03 13:57:11+00:00,2024-01-03 13:57:13+00:00,2.0,1 days 01:55:13,93313.0
1066,2024-01-03 13:58:11+00:00,2024-01-03 13:58:12+00:00,1.0,1 days 01:56:13,93373.0
1067,2024-01-03 13:59:10+00:00,2024-01-03 13:59:12+00:00,2.0,1 days 01:57:12,93432.0
1068,2024-01-03 14:00:10+00:00,2024-01-03 14:00:11+00:00,1.0,1 days 01:58:12,93492.0
1069,2024-01-03 14:01:10+00:00,2024-01-03 14:01:11+00:00,1.0,1 days 01:59:12,93552.0
1071,2024-01-03 14:03:09+00:00,2024-01-03 14:03:10+00:00,1.0,1 days 02:01:11,93671.0
1074,2024-01-03 14:19:44+00:00,2024-01-03 14:19:45+00:00,1.0,1 days 02:17:46,94666.0
1076,2024-01-03 14:34:20+00:00,2024-01-03 14:34:21+00:00,1.0,1 days 02:32:22,95542.0
1080,2024-01-03 14:52:02+00:00,2024-01-03 14:52:03+00:00,1.0,1 days 02:50:04,96604.0
1082,2024-01-03 14:54:01+00:00,2024-01-03 14:54:02+00:00,1.0,1 days 02:52:03,96723.0
1088,2024-01-03 15:05:56+00:00,2024-01-03 15:05:57+00:00,1.0,1 days 03:03:58,97438.0
1089,2024-01-03 15:14:35+00:00,2024-01-03 15:14:36+00:00,1.0,1 days 03:12:37,97957.0
1090,2024-01-03 15:15:35+00:00,2024-01-03 15:15:36+00:00,1.0,1 days 03:13:37,98017.0
1092,2024-01-03 15:17:34+00:00,2024-01-03 15:17:35+00:00,1.0,1 days 03:15:36,98136.0
1093,2024-01-03 15:18:34+00:00,2024-01-03 15:18:35+00:00,1.0,1 days 03:16:36,98196.0
1094,2024-01-03 15:19:34+00:00,2024-01-03 15:19:35+00:00,1.0,1 days 03:17:36,98256.0
1095,2024-01-03 15:20:34+00:00,2024-01-03 15:20:35+00:00,1.0,1 days 03:18:36,98316.0
1096,2024-01-03 15:21:34+00:00,2024-01-03 15:21:36+00:00,2.0,1 days 03:19:36,98376.0
1097,2024-01-03 15:25:16+00:00,2024-01-03 15:25:18+00:00,2.0,1 days 03:23:18,98598.0
1098,2024-01-03 15:26:16+00:00,2024-01-03 15:26:17+00:00,1.0,1 days 03:24:18,98658.0
1099,2024-01-03 15:27:15+00:00,2024-01-03 15:27:17+00:00,2.0,1 days 03:25:17,98717.0
1100,2024-01-03 15:28:15+00:00,2024-01-03 15:28:17+00:00,2.0,1 days 03:26:17,98777.0
1101,2024-01-03 15:29:14+00:00,2024-01-03 15:29:16+00:00,2.0,1 days 03:27:16,98836.0
1102,2024-01-03 15:30:14+00:00,2024-01-03 15:30:16+00:00,2.0,1 days 03:28:16,98896.0
1103,2024-01-03 15:31:14+00:00,2024-01-03 15:31:16+00:00,2.0,1 days 03:29:16,98956.0
1104,2024-01-03 15:32:13+00:00,2024-01-03 15:32:15+00:00,2.0,1 days 03:30:15,99015.0
1105,2024-01-03 15:33:13+00:00,2024-01-03 15:33:15+00:00,2.0,1 days 03:31:15,99075.0
1106,2024-01-03 15:34:12+00:00,2024-01-03 15:34:15+00:00,3.0,1 days 03:32:14,99134.0
1107,2024-01-03 15:35:12+00:00,2024-01-03 15:35:14+00:00,2.0,1 days 03:33:14,99194.0
1108,2024-01-03 15:36:12+00:00,2024-01-03 15:36:14+00:00,2.0,1 days 03:34:14,99254.0
1109,2024-01-03 15:37:11+00:00,2024-01-03 15:37:13+00:00,2.0,1 days 03:35:13,99313.0
1110,2024-01-03 15:38:11+00:00,2024-01-03 15:38:13+00:00,2.0,1 days 03:36:13,99373.0
1111,2024-01-03 15:39:10+00:00,2024-01-03 15:39:13+00:00,3.0,1 days 03:37:12,99432.0
1112,2024-01-03 15:50:49+00:00,2024-01-03 15:50:51+00:00,2.0,1 days 03:48:51,100131.0
1113,2024-01-03 15:51:49+00:00,2024-01-03 15:51:51+00:00,2.0,1 days 03:49:51,100191.0
1114,2024-01-03 15:52:49+00:00,2024-01-03 15:52:51+00:00,2.0,1 days 03:50:51,100251.0
1115,2024-01-03 15:53:49+00:00,2024-01-03 15:53:51+00:00,2.0,1 days 03:51:51,100311.0
1116,2024-01-03 15:54:49+00:00,2024-01-03 15:54:50+00:00,1.0,1 days 03:52:51,100371.0
1117,2024-01-03 15:55:48+00:00,2024-01-03 15:55:50+00:00,2.0,1 days 03:53:50,100430.0
1118,2024-01-03 15:56:48+00:00,2024-01-03 15:56:50+00:00,2.0,1 days 03:54:50,100490.0
1119,2024-01-03 15:57:48+00:00,2024-01-03 15:57:50+00:00,2.0,1 days 03:55:50,100550.0
1120,2024-01-03 15:58:48+00:00,2024-01-03 15:58:49+00:00,1.0,1 days 03:56:50,100610.0
1121,2024-01-03 16:00:36+00:00,2024-01-03 16:00:37+00:00,1.0,1 days 03:58:38,100718.0
1122,2024-01-03 16:01:35+00:00,2024-01-03 16:01:37+00:00,2.0,1 days 03:59:37,100777.0
1123,2024-01-03 16:02:35+00:00,2024-01-03 16:02:37+00:00,2.0,1 days 04:00:37,100837.0
1124,2024-01-03 16:03:35+00:00,2024-01-03 16:03:36+00:00,1.0,1 days 04:01:37,100897.0
1125,2024-01-03 16:04:34+00:00,2024-01-03 16:04:36+00:00,2.0,1 days 04:02:36,100956.0
1126,2024-01-03 16:05:27+00:00,2024-01-03 16:05:29+00:00,2.0,1 days 04:03:29,101009.0
1127,2024-01-03 16:05:34+00:00,2024-01-03 16:05:35+00:00,1.0,1 days 04:03:36,101016.0
1128,2024-01-03 16:06:26+00:00,2024-01-03 16:06:29+00:00,3.0,1 days 04:04:28,101068.0
1129,2024-01-03 16:06:34+00:00,2024-01-03 16:06:35+00:00,1.0,1 days 04:04:36,101076.0
1130,2024-01-03 16:07:26+00:00,2024-01-03 16:07:28+00:00,2.0,1 days 04:05:28,101128.0
1132,2024-01-03 16:08:26+00:00,2024-01-03 16:08:28+00:00,2.0,1 days 04:06:28,101188.0
1133,2024-01-03 16:09:25+00:00,2024-01-03 16:09:28+00:00,3.0,1 days 04:07:27,101247.0
1134,2024-01-03 16:10:25+00:00,2024-01-03 16:10:27+00:00,2.0,1 days 04:08:27,101307.0
1135,2024-01-03 16:11:25+00:00,2024-01-03 16:11:27+00:00,2.0,1 days 04:09:27,101367.0
1136,2024-01-03 16:12:24+00:00,2024-01-03 16:12:26+00:00,2.0,1 days 04:10:26,101426.0
1137,2024-01-03 16:13:24+00:00,2024-01-03 16:13:26+00:00,2.0,1 days 04:11:26,101486.0
1138,2024-01-03 16:14:14+00:00,2024-01-03 16:14:16+00:00,2.0,1 days 04:12:16,101536.0
1139,2024-01-03 16:14:24+00:00,2024-01-03 16:14:26+00:00,2.0,1 days 04:12:26,101546.0
1140,2024-01-03 16:15:14+00:00,2024-01-03 16:15:16+00:00,2.0,1 days 04:13:16,101596.0
1141,2024-01-03 16:15:23+00:00,2024-01-03 16:15:25+00:00,2.0,1 days 04:13:25,101605.0
1142,2024-01-03 16:16:13+00:00,2024-01-03 16:16:16+00:00,3.0,1 days 04:14:15,101655.0
1143,2024-01-03 16:16:23+00:00,2024-01-03 16:16:25+00:00,2.0,1 days 04:14:25,101665.0
1144,2024-01-03 16:17:13+00:00,2024-01-03 16:17:15+00:00,2.0,1 days 04:15:15,101715.0
1145,2024-01-03 16:18:13+00:00,2024-01-03 16:18:15+00:00,2.0,1 days 04:16:15,101775.0
1146,2024-01-03 16:19:12+00:00,2024-01-03 16:19:15+00:00,3.0,1 days 04:17:14,101834.0
1147,2024-01-03 16:20:12+00:00,2024-01-03 16:20:14+00:00,2.0,1 days 04:18:14,101894.0
1148,2024-01-03 16:21:12+00:00,2024-01-03 16:21:14+00:00,2.0,1 days 04:19:14,101954.0
1149,2024-01-03 16:22:11+00:00,2024-01-03 16:22:14+00:00,3.0,1 days 04:20:13,102013.0
1150,2024-01-03 16:23:11+00:00,2024-01-03 16:23:13+00:00,2.0,1 days 04:21:13,102073.0
1151,2024-01-03 16:24:11+00:00,2024-01-03 16:24:13+00:00,2.0,1 days 04:22:13,102133.0
1152,2024-01-03 16:25:11+00:00,2024-01-03 16:25:13+00:00,2.0,1 days 04:23:13,102193.0
1153,2024-01-03 16:30:59+00:00,2024-01-03 16:31:00+00:00,1.0,1 days 04:29:01,102541.0
1154,2024-01-03 16:31:58+00:00,2024-01-03 16:31:59+00:00,1.0,1 days 04:30:00,102600.0
1155,2024-01-03 16:32:58+00:00,2024-01-03 16:32:59+00:00,1.0,1 days 04:31:00,102660.0
1156,2024-01-03 16:33:57+00:00,2024-01-03 16:33:59+00:00,2.0,1 days 04:31:59,102719.0
1157,2024-01-03 16:34:57+00:00,2024-01-03 16:34:58+00:00,1.0,1 days 04:32:59,102779.0
1158,2024-01-03 16:35:56+00:00,2024-01-03 16:35:58+00:00,2.0,1 days 04:33:58,102838.0
1159,2024-01-03 16:36:56+00:00,2024-01-03 16:36:58+00:00,2.0,1 days 04:34:58,102898.0
1160,2024-01-03 16:37:56+00:00,2024-01-03 16:37:57+00:00,1.0,1 days 04:35:58,102958.0
1161,2024-01-03 16:38:55+00:00,2024-01-03 16:38:57+00:00,2.0,1 days 04:36:57,103017.0
1162,2024-01-03 16:39:55+00:00,2024-01-03 16:39:57+00:00,2.0,1 days 04:37:57,103077.0
1163,2024-01-03 16:40:55+00:00,2024-01-03 16:40:57+00:00,2.0,1 days 04:38:57,103137.0
1164,2024-01-03 16:41:54+00:00,2024-01-03 16:41:56+00:00,2.0,1 days 04:39:56,103196.0
1165,2024-01-03 16:42:54+00:00,2024-01-03 16:42:56+00:00,2.0,1 days 04:40:56,103256.0
1166,2024-01-03 16:43:42+00:00,2024-01-03 16:43:43+00:00,1.0,1 days 04:41:44,103304.0
1167,2024-01-03 16:44:42+00:00,2024-01-03 16:44:43+00:00,1.0,1 days 04:42:44,103364.0
1170,2024-01-03 16:49:34+00:00,2024-01-03 16:49:35+00:00,1.0,1 days 04:47:36,103656.0
1171,2024-01-03 16:50:34+00:00,2024-01-03 16:50:35+00:00,1.0,1 days 04:48:36,103716.0
1172,2024-01-03 16:51:33+00:00,2024-01-03 16:51:34+00:00,1.0,1 days 04:49:35,103775.0
1174,2024-01-03 16:52:35+00:00,2024-01-03 16:52:36+00:00,1.0,1 days 04:50:37,103837.0
1176,2024-01-03 16:53:35+00:00,2024-01-03 16:53:37+00:00,2.0,1 days 04:51:37,103897.0
1177,2024-01-03 16:54:24+00:00,2024-01-03 16:54:26+00:00,2.0,1 days 04:52:26,103946.0
1179,2024-01-03 16:56:22+00:00,2024-01-03 16:56:23+00:00,1.0,1 days 04:54:24,104064.0
1187,2024-01-03 17:23:52+00:00,2024-01-03 17:23:54+00:00,2.0,1 days 05:21:54,105714.0
1188,2024-01-03 17:24:53+00:00,2024-01-03 17:24:54+00:00,1.0,1 days 05:22:55,105775.0
1189,2024-01-03 17:25:53+00:00,2024-01-03 17:25:54+00:00,1.0,1 days 05:23:55,105835.0
1191,2024-01-03 17:39:32+00:00,2024-01-03 17:39:33+00:00,1.0,1 days 05:37:34,106654.0
1192,2024-01-03 17:40:32+00:00,2024-01-03 17:40:33+00:00,1.0,1 days 05:38:34,106714.0
1193,2024-01-03 17:41:32+00:00,2024-01-03 17:41:34+00:00,2.0,1 days 05:39:34,106774.0
1194,2024-01-03 17:42:32+00:00,2024-01-03 17:42:34+00:00,2.0,1 days 05:40:34,106834.0
1195,2024-01-03 17:43:22+00:00,2024-01-03 17:43:24+00:00,2.0,1 days 05:41:24,106884.0
1196,2024-01-03 17:43:32+00:00,2024-01-03 17:43:34+00:00,2.0,1 days 05:41:34,106894.0
1197,2024-01-03 17:44:20+00:00,2024-01-03 17:44:24+00:00,4.0,1 days 05:42:22,106942.0
1198,2024-01-03 17:44:32+00:00,2024-01-03 17:44:34+00:00,2.0,1 days 05:42:34,106954.0
1199,2024-01-03 17:45:20+00:00,2024-01-03 17:45:21+00:00,1.0,1 days 05:43:22,107002.0
1201,2024-01-03 17:46:19+00:00,2024-01-03 17:46:21+00:00,2.0,1 days 05:44:21,107061.0
1202,2024-01-03 17:47:19+00:00,2024-01-03 17:47:21+00:00,2.0,1 days 05:45:21,107121.0
1203,2024-01-03 17:48:19+00:00,2024-01-03 17:48:20+00:00,1.0,1 days 05:46:21,107181.0
1204,2024-01-03 17:49:18+00:00,2024-01-03 17:49:20+00:00,2.0,1 days 05:47:20,107240.0
1205,2024-01-03 17:50:18+00:00,2024-01-03 17:50:20+00:00,2.0,1 days 05:48:20,107300.0
1206,2024-01-03 17:51:17+00:00,2024-01-03 17:51:19+00:00,2.0,1 days 05:49:19,107359.0
1207,2024-01-03 17:52:17+00:00,2024-01-03 17:52:19+00:00,2.0,1 days 05:50:19,107419.0
1209,2024-01-03 17:53:16+00:00,2024-01-03 17:53:19+00:00,3.0,1 days 05:51:18,107478.0
1211,2024-01-03 17:54:16+00:00,2024-01-03 17:54:18+00:00,2.0,1 days 05:52:18,107538.0
1212,2024-01-03 17:55:09+00:00,2024-01-03 17:55:10+00:00,1.0,1 days 05:53:11,107591.0
1213,2024-01-03 17:55:16+00:00,2024-01-03 17:55:18+00:00,2.0,1 days 05:53:18,107598.0
1215,2024-01-03 17:56:15+00:00,2024-01-03 17:56:17+00:00,2.0,1 days 05:54:17,107657.0
1216,2024-01-03 17:57:08+00:00,2024-01-03 17:57:09+00:00,1.0,1 days 05:55:10,107710.0
1217,2024-01-03 17:57:15+00:00,2024-01-03 17:57:17+00:00,2.0,1 days 05:55:17,107717.0
1218,2024-01-03 17:58:08+00:00,2024-01-03 17:58:09+00:00,1.0,1 days 05:56:10,107770.0
1219,2024-01-03 17:59:07+00:00,2024-01-03 17:59:08+00:00,1.0,1 days 05:57:09,107829.0
1220,2024-01-03 18:00:07+00:00,2024-01-03 18:00:08+00:00,1.0,1 days 05:58:09,107889.0
1221,2024-01-03 18:01:06+00:00,2024-01-03 18:01:07+00:00,1.0,1 days 05:59:08,107948.0
1222,2024-01-03 18:02:06+00:00,2024-01-03 18:02:07+00:00,1.0,1 days 06:00:08,108008.0
1223,2024-01-03 18:03:05+00:00,2024-01-03 18:03:07+00:00,2.0,1 days 06:01:07,108067.0
1224,2024-01-03 18:04:05+00:00,2024-01-03 18:04:06+00:00,1.0,1 days 06:02:07,108127.0
1225,2024-01-03 18:05:05+00:00,2024-01-03 18:05:06+00:00,1.0,1 days 06:03:07,108187.0
1226,2024-01-03 18:06:04+00:00,2024-01-03 18:06:05+00:00,1.0,1 days 06:04:06,108246.0
1227,2024-01-03 18:07:04+00:00,2024-01-03 18:07:05+00:00,1.0,1 days 06:05:06,108306.0
1229,2024-01-03 18:09:03+00:00,2024-01-03 18:09:04+00:00,1.0,1 days 06:07:05,108425.0
1231,2024-01-03 18:28:26+00:00,2024-01-03 18:28:28+00:00,2.0,1 days 06:26:28,109588.0
1232,2024-01-03 18:29:25+00:00,2024-01-03 18:29:28+00:00,3.0,1 days 06:27:27,109647.0
1233,2024-01-03 18:30:25+00:00,2024-01-03 18:30:27+00:00,2.0,1 days 06:28:27,109707.0
1234,2024-01-03 18:31:25+00:00,2024-01-03 18:31:27+00:00,2.0,1 days 06:29:27,109767.0
1235,2024-01-03 18:32:24+00:00,2024-01-03 18:32:26+00:00,2.0,1 days 06:30:26,109826.0
1236,2024-01-03 18:33:18+00:00,2024-01-03 18:33:20+00:00,2.0,1 days 06:31:20,109880.0
1237,2024-01-03 18:33:24+00:00,2024-01-03 18:33:26+00:00,2.0,1 days 06:31:26,109886.0
1238,2024-01-03 18:34:18+00:00,2024-01-03 18:34:20+00:00,2.0,1 days 06:32:20,109940.0
1239,2024-01-03 18:34:23+00:00,2024-01-03 18:34:26+00:00,3.0,1 days 06:32:25,109945.0
1240,2024-01-03 18:35:17+00:00,2024-01-03 18:35:19+00:00,2.0,1 days 06:33:19,109999.0
1241,2024-01-03 18:35:23+00:00,2024-01-03 18:35:25+00:00,2.0,1 days 06:33:25,110005.0
1242,2024-01-03 18:36:17+00:00,2024-01-03 18:36:19+00:00,2.0,1 days 06:34:19,110059.0
1243,2024-01-03 18:36:23+00:00,2024-01-03 18:36:25+00:00,2.0,1 days 06:34:25,110065.0
1244,2024-01-03 18:37:16+00:00,2024-01-03 18:37:19+00:00,3.0,1 days 06:35:18,110118.0
1245,2024-01-03 18:37:22+00:00,2024-01-03 18:37:25+00:00,3.0,1 days 06:35:24,110124.0
1246,2024-01-03 18:38:16+00:00,2024-01-03 18:38:18+00:00,2.0,1 days 06:36:18,110178.0
1247,2024-01-03 18:38:22+00:00,2024-01-03 18:38:24+00:00,2.0,1 days 06:36:24,110184.0
1248,2024-01-03 18:39:16+00:00,2024-01-03 18:39:20+00:00,4.0,1 days 06:37:18,110238.0
1249,2024-01-03 18:39:22+00:00,2024-01-03 18:39:24+00:00,2.0,1 days 06:37:24,110244.0
1250,2024-01-03 18:40:15+00:00,2024-01-03 18:40:21+00:00,6.0,1 days 06:38:17,110297.0
1251,2024-01-03 18:41:15+00:00,2024-01-03 18:41:17+00:00,2.0,1 days 06:39:17,110357.0
1252,2024-01-03 18:42:14+00:00,2024-01-03 18:42:17+00:00,3.0,1 days 06:40:16,110416.0
1253,2024-01-03 18:43:14+00:00,2024-01-03 18:43:16+00:00,2.0,1 days 06:41:16,110476.0
1254,2024-01-03 18:44:14+00:00,2024-01-03 18:44:16+00:00,2.0,1 days 06:42:16,110536.0
1255,2024-01-03 18:45:13+00:00,2024-01-03 18:45:16+00:00,3.0,1 days 06:43:15,110595.0
1256,2024-01-03 18:46:13+00:00,2024-01-03 18:46:15+00:00,2.0,1 days 06:44:15,110655.0
1257,2024-01-03 18:47:13+00:00,2024-01-03 18:47:15+00:00,2.0,1 days 06:45:15,110715.0
1258,2024-01-03 19:04:52+00:00,2024-01-03 19:04:53+00:00,1.0,1 days 07:02:54,111774.0
1259,2024-01-03 19:05:52+00:00,2024-01-03 19:05:54+00:00,2.0,1 days 07:03:54,111834.0
1260,2024-01-03 19:12:37+00:00,2024-01-03 19:12:38+00:00,1.0,1 days 07:10:39,112239.0
1261,2024-01-03 19:13:37+00:00,2024-01-03 19:13:39+00:00,2.0,1 days 07:11:39,112299.0
1262,2024-01-03 19:14:38+00:00,2024-01-03 19:14:40+00:00,2.0,1 days 07:12:40,112360.0
1263,2024-01-03 19:45:53+00:00,2024-01-03 19:45:55+00:00,2.0,1 days 07:43:55,114235.0
1264,2024-01-03 19:46:53+00:00,2024-01-03 19:46:55+00:00,2.0,1 days 07:44:55,114295.0
1265,2024-01-03 19:47:53+00:00,2024-01-03 19:47:56+00:00,3.0,1 days 07:45:55,114355.0
1266,2024-01-03 19:48:54+00:00,2024-01-03 19:48:56+00:00,2.0,1 days 07:46:56,114416.0
1267,2024-01-03 19:49:54+00:00,2024-01-03 19:49:56+00:00,2.0,1 days 07:47:56,114476.0
1268,2024-01-03 19:50:54+00:00,2024-01-03 19:50:56+00:00,2.0,1 days 07:48:56,114536.0
1269,2024-01-03 20:04:25+00:00,2024-01-03 20:04:27+00:00,2.0,1 days 08:02:27,115347.0
1270,2024-01-03 20:05:25+00:00,2024-01-03 20:05:27+00:00,2.0,1 days 08:03:27,115407.0
1271,2024-01-03 20:06:25+00:00,2024-01-03 20:06:27+00:00,2.0,1 days 08:04:27,115467.0
1273,2024-01-03 20:07:25+00:00,2024-01-03 20:07:28+00:00,3.0,1 days 08:05:27,115527.0
1274,2024-01-03 20:08:21+00:00,2024-01-03 20:08:23+00:00,2.0,1 days 08:06:23,115583.0
1275,2024-01-03 20:08:25+00:00,2024-01-03 20:08:28+00:00,3.0,1 days 08:06:27,115587.0
1276,2024-01-03 20:09:20+00:00,2024-01-03 20:09:23+00:00,3.0,1 days 08:07:22,115642.0
1277,2024-01-03 20:09:26+00:00,2024-01-03 20:09:28+00:00,2.0,1 days 08:07:28,115648.0
1278,2024-01-03 20:10:20+00:00,2024-01-03 20:10:22+00:00,2.0,1 days 08:08:22,115702.0
1279,2024-01-03 20:10:26+00:00,2024-01-03 20:10:28+00:00,2.0,1 days 08:08:28,115708.0
1280,2024-01-03 20:11:20+00:00,2024-01-03 20:11:22+00:00,2.0,1 days 08:09:22,115762.0
1281,2024-01-03 20:12:20+00:00,2024-01-03 20:12:22+00:00,2.0,1 days 08:10:22,115822.0
1282,2024-01-03 20:13:13+00:00,2024-01-03 20:13:15+00:00,2.0,1 days 08:11:15,115875.0
1283,2024-01-03 20:13:19+00:00,2024-01-03 20:13:22+00:00,3.0,1 days 08:11:21,115881.0
1284,2024-01-03 20:14:13+00:00,2024-01-03 20:14:15+00:00,2.0,1 days 08:12:15,115935.0
1285,2024-01-03 20:14:19+00:00,2024-01-03 20:14:22+00:00,3.0,1 days 08:12:21,115941.0
1286,2024-01-03 20:15:14+00:00,2024-01-03 20:15:16+00:00,2.0,1 days 08:13:16,115996.0
1287,2024-01-03 20:15:19+00:00,2024-01-03 20:15:21+00:00,2.0,1 days 08:13:21,116001.0
1288,2024-01-03 20:16:14+00:00,2024-01-03 20:16:16+00:00,2.0,1 days 08:14:16,116056.0
1290,2024-01-03 20:17:14+00:00,2024-01-03 20:17:17+00:00,3.0,1 days 08:15:16,116116.0
1292,2024-01-03 20:18:15+00:00,2024-01-03 20:18:17+00:00,2.0,1 days 08:16:17,116177.0
1294,2024-01-03 20:20:07+00:00,2024-01-03 20:20:08+00:00,1.0,1 days 08:18:09,116289.0
1296,2024-01-03 20:22:06+00:00,2024-01-03 20:22:07+00:00,1.0,1 days 08:20:08,116408.0
1297,2024-01-03 20:23:06+00:00,2024-01-03 20:23:07+00:00,1.0,1 days 08:21:08,116468.0
1298,2024-01-03 20:24:05+00:00,2024-01-03 20:24:06+00:00,1.0,1 days 08:22:07,116527.0
1299,2024-01-03 20:25:05+00:00,2024-01-03 20:25:06+00:00,1.0,1 days 08:23:07,116587.0
1300,2024-01-03 20:26:04+00:00,2024-01-03 20:26:05+00:00,1.0,1 days 08:24:06,116646.0
1301,2024-01-03 20:27:04+00:00,2024-01-03 20:27:05+00:00,1.0,1 days 08:25:06,116706.0
1302,2024-01-03 20:28:04+00:00,2024-01-03 20:28:05+00:00,1.0,1 days 08:26:06,116766.0
1303,2024-01-03 20:29:03+00:00,2024-01-03 20:29:04+00:00,1.0,1 days 08:27:05,116825.0
