6878136.2999999998,0.002,1.6999765627229526,1.5707963267948963,-2.9439594572990284,6.2831853071795862
6878130.6388059072,0.0020000818230760881,1.6999766747827638,1.569197710716018,-2.9428325982507415,6.2766083746779344
6878124.9662464708,0.0020001560712751888,1.6999768038082421,1.5675988502035287,-2.9417057376553566,6.2700394323991349
6878119.2735285526,0.0020002221117547559,1.6999769499019519,1.5659991077132298,-2.9405788749049999,6.2634791358749187
6878113.5522308946,0.0020002793867685475,1.6999771130183361,1.5643979829339625,-2.939452009391613,6.2569280151471922
6878107.7940018103,0.0020003276328189111,1.6999772929644572,1.5627951997345764,-2.9383251405089164,6.2503863875352348
6878101.9913238725,0.0020003669558946858,1.6999774894023714,1.5611907601614534,-2.9371982676528816,6.2438543030459766
6878096.1397629734,0.0020003977055266233,1.6999777018526603,1.5595849557475692,-2.9360713902222404,6.237331530414302
6878090.2444347357,0.0020004203384653765,1.699977929711753,1.557978103463733,-2.9349445076215366,6.2308178125482367
6878084.3198466478,0.0020004346341280011,1.699978172242476,1.5563715384054422,-2.9338176192680496,6.224311860926167
6878078.3683513962,0.0020004413071767432,1.6999784285394959,1.5547656021123539,-2.9326907245940257,6.2178133691914201
6878072.4051352208,0.002000440605636812,1.6999786975927511,1.5531609271296383,-2.9315638230519054,6.2113217281470661
6878066.4440061999,0.0020004327852925414,1.6999789782631198,1.5515579176560157,-2.9304369141226427,6.2048365373049581
6878060.4945328841,0.0020004180560989683,1.6999792692840701,1.5499566874385453,-2.9293099973187937,6.1983576708483641
6878054.560545302,0.0020003965255101985,1.6999795692662314,1.548357061434056,-2.9281830721859654,6.1918852828048436
6878048.6403204063,0.0020003681589931236,1.6999798767058651,1.5467586239336979,-2.9270561383042284,6.1854197666520019
6878042.7282672459,0.0020003327380231882,1.6999801899974691,1.5451607904513258,-2.9259291952906876,6.1789616898792765
6878036.8172214059,0.0020002898285707343,1.6999805074484013,1.5435628923306819,-2.9248022428034215,6.1725117131123071
6878030.90007463,0.0020002388324990078,1.6999808272944208,1.5419642735184167,-2.923675280545301,6.1660704943881699
6878024.9700585157,0.0020001791689704886,1.6999811477140276,1.5403643944986469,-2.9225483082663146,6.1596385849614403
6878019.0203657532,0.0020001105053265062,1.6999814668419799,1.5387629261348088,-2.9214213257634603,6.1532163352661495
6878013.044596971,0.0020000328691705542,1.6999817827829735,1.5371598128396498,-2.920294332878651,6.1468038315015159
6878007.0387508422,0.0019999465562979546,1.6999820936261836,1.5355552912923214,-2.9191673294959277,6.1404008750034063
6878001.0051192353,0.001999852054902647,1.6999823974628081,1.5339498076763378,-2.9180403155380996,6.134007059074845
6877994.9622937543,0.0019997489516656096,1.6999826924239161,1.5323443061593351,-2.9169132909786457,6.1276214650729628
6877988.9109694017,0.0019996380308450719,1.6999829766018257,1.5307393278769912,-2.9157862558283396,6.1212435645184424
